id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
72105,Ted,50000000,549368315,6.431,12209,2012-06-29,107,"Comedy, Fantasy",en,['United States of America'],"Universal Pictures, MRC, Fuzzy Door Productions, Bluegrass Films, Smart Entertainment"
82675,Taken 2,45000000,376100000,6.352,6553,2012-09-27,91,"Action, Crime, Thriller",en,"['France', 'Turkey', 'United States of America']","EuropaCorp, Grive Productions, M6 Films, 20th Century Fox, Taken 2, M6, Canal+, Ciné+, Karma Film Prod"
71552,American Reunion,50000000,234989584,6.299,4369,2012-04-04,113,Comedy,en,['United States of America'],Universal Pictures
115290,Blue Lagoon: The Awakening,0,0,6.5,1398,2012-06-16,85,"Drama, Adventure, Romance, TV Movie",en,['United States of America'],"PeaceOut Productions, Silver Screen Pictures, Sony Pictures Television, Storyline Entertainment, Lifetime"
87827,Life of Pi,120000000,609000000,7.401,12949,2012-11-20,127,"Adventure, Drama",en,"['Canada', 'India', 'Taiwan', 'United Kingdom', 'United States of America']","Fox 2000 Pictures, Dune Entertainment, Ingenious Media, Haishang Films, Netter Productions, India Take One, Ingenious Film Partners, Big Screen Productions"
62214,Frankenweenie,39000000,81493846,6.97,3276,2012-10-04,87,"Animation, Comedy, Family",en,['United States of America'],Tim Burton Productions
87584,Celebrity Sex Tape,0,0,4.4,67,2012-02-02,87,Comedy,en,['United States of America'],The Asylum
76163,The Expendables 2,100000000,314975955,6.345,6649,2012-08-08,103,"Action, Adventure, Thriller",en,"['Bulgaria', 'United States of America']","Nu Image, Millennium Media, Lionsgate, Nu Boyana Film Studios, Thunder Road"
49529,John Carter,250000000,284100000,6.3,5547,2012-03-07,132,"Action, Adventure, Science Fiction",en,['United States of America'],Walt Disney Pictures
87428,That's My Boy,70000000,58100000,5.812,1925,2012-06-14,116,"Comedy, Drama",en,['United States of America'],"Relativity Media, Columbia Pictures, Happy Madison Productions"
72331,Abraham Lincoln: Vampire Hunter,69000000,116500000,5.736,3290,2012-06-20,105,"Action, Fantasy, Horror",en,"['Russia', 'United States of America']","Bazelevs Production, Tim Burton Productions, Abraham Productions, Location Gourmet, 20th Century Fox, Dune Entertainment"
114150,Pitch Perfect,17000000,115647426,7.292,6465,2012-09-28,112,"Comedy, Music, Romance",en,['United States of America'],"Brownstone Productions, Gold Circle Films, Universal Pictures"
61012,Silent Hill: Revelation 3D,20000000,55362705,5.5,1608,2012-10-10,94,"Thriller, Horror, Mystery",en,"['Canada', 'France', 'Japan', 'United States of America']","Konami, Davis Films, Silent Hill 2 DCP, Mandate International, Open Road Films, Don Carmody Productions"
44833,Battleship,209000000,303025485,5.9,5448,2012-04-11,131,"Thriller, Action, Adventure, Science Fiction",en,"['Japan', 'United States of America']","Bluegrass Films, Film 44, dentsu, Universal Pictures, Hasbro Studios"
82507,Sinister,3000000,82515113,6.865,5380,2012-03-29,110,"Horror, Thriller, Mystery",en,"['Canada', 'United Kingdom', 'United States of America']","Automatik Entertainment, Blumhouse Productions, Alliance Films, IM Global, Summit Entertainment"
80278,The Impossible,45000000,198100000,7.4,6211,2012-09-09,114,"Adventure, Drama, Thriller",en,"['Spain', 'United States of America']","Summit Entertainment, Apaches Films, Mediaset España, Telecinco Cinema"
76726,Chronicle,15000000,145000000,6.828,5227,2012-02-01,84,"Science Fiction, Drama, Thriller",en,['United States of America'],"Dune Entertainment, Davis Entertainment, Adam Schroeder Productions, 20th Century Fox"
41154,Men in Black 3,225000000,624000000,6.523,10208,2012-05-23,106,"Action, Comedy, Science Fiction",en,"['United Arab Emirates', 'United States of America']","Columbia Pictures, Hemisphere Media Capital, Amblin Entertainment, Parkes+MacDonald Image Nation, Image Nation Abu Dhabi"
84892,The Perks of Being a Wallflower,13000000,33384127,7.8,10364,2012-09-20,103,Drama,en,['United States of America'],Mr. Mudd
58595,Snow White and the Huntsman,170000000,396600000,5.985,7812,2012-05-30,127,"Adventure, Fantasy, Drama",en,['United States of America'],"Universal Pictures, Roth Films"
84348,V/H/S,0,100345,6.1,1502,2012-07-28,116,"Thriller, Horror",en,['United States of America'],"The Collective, 8383 Productions, Bloody Disgusting"
76493,The Dictator,65000000,179379533,6.2,5790,2012-05-15,83,Comedy,en,['United States of America'],"Paramount Pictures, Berg Mandel Schaffer Productions, Scott Rudin Productions, Four by Two Films"
64635,Total Recall,125000000,198800000,6.0,5400,2012-08-02,118,"Action, Science Fiction, Thriller",en,"['Canada', 'India', 'United States of America']","Total Recall, Original Film, Prime Focus, Rekall Productions, Columbia Pictures"
123025,"Batman: The Dark Knight Returns, Part 1",3500000,0,7.7,1569,2012-08-21,76,"Science Fiction, Action, Animation, Mystery",en,['United States of America'],"Warner Premiere, DC Entertainment, Warner Bros. Animation"
70160,The Hunger Games,75000000,694394724,7.2,21788,2012-03-12,142,"Science Fiction, Adventure, Fantasy",en,['United States of America'],"Lionsgate, Color Force"
72570,The Vow,30000000,196114570,7.2,4006,2012-02-05,104,"Drama, Romance",en,['United States of America'],"Spyglass Entertainment, Screen Gems, Birnbaum/Barber Productions"
62213,Dark Shadows,150000000,245527149,6.076,7102,2012-05-09,113,"Comedy, Fantasy",en,"['United Kingdom', 'United States of America']","Tim Burton Productions, Infinitum Nihil, GK Films, Village Roadshow Pictures, Dan Curtis Productions, Warner Bros. Pictures, The Zanuck Company"
77877,The Lucky One,25000000,99400000,7.161,3619,2012-04-19,101,"Drama, Romance",en,['United States of America'],"Di Novi Pictures, Langley Park Production, Village Roadshow Pictures, Warner Bros. Pictures"
83201,Puss in Boots: The Three Diablos,0,0,6.531,470,2012-02-07,13,"Adventure, Animation, Comedy, Family",en,['United States of America'],DreamWorks Animation
76494,What to Expect When You're Expecting,40000000,79700000,6.005,1759,2012-05-17,110,"Romance, Comedy, Drama",en,['United States of America'],"Lionsgate, Alcon Entertainment, Phoenix Pictures, What to Expect Productions"
75174,The Grey,25000000,77278331,6.6,3784,2012-01-26,117,"Drama, Thriller, Action, Adventure",en,"['United Kingdom', 'United States of America']","Open Road Films, Scott Free Productions, 1984 Private Defense Contractors, Inferno Distribution, Chambara Pictures, LD Entertainment"
72387,Safe,30000000,40300000,6.5,2421,2012-04-16,94,"Action, Crime, Thriller",en,"['India', 'United States of America']","IM Global, Automatik Entertainment, Lawrence Bender Productions, Trigger Street Productions, Reliance Entertainment, Lionsgate"
77016,End of Watch,7000000,55078146,7.3,3173,2012-09-20,109,"Crime, Drama, Thriller",en,['United States of America'],"5150 Action, EFO Films, Exclusive Media, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions"
52520,Underworld: Awakening,70000000,160112671,6.317,4015,2012-01-19,88,"Fantasy, Action, Horror",en,['United States of America'],"Screen Gems, Lakeshore Entertainment, Sketch Films, UW4 Productions"
64688,21 Jump Street,42000000,201585328,6.881,10179,2012-03-14,109,"Action, Comedy, Crime",en,['United States of America'],"Columbia Pictures, Relativity Media, Original Film, Metro-Goldwyn-Mayer, Stephen J. Cannell Productions, SJC Studios"
82881,Tangled Ever After,0,0,7.1,1032,2012-01-13,9,"Animation, Comedy, Action, Family",en,['United States of America'],"Walt Disney Animation Studios, Walt Disney Pictures"
82695,Les Misérables,61000000,442636309,7.3,5241,2012-12-18,158,"History, Drama",en,"['United Kingdom', 'United States of America']","Universal Pictures, Working Title Films, Cameron Mackintosh Ltd., Relativity Media, Working Title Films"
49527,Man on a Ledge,42000000,46221189,6.432,2566,2012-01-13,102,"Action, Thriller, Crime",en,['United States of America'],"Summit Entertainment, di Bonaventura Pictures"
87502,Flight,31000000,161800000,6.842,5910,2012-11-02,138,Drama,en,['United States of America'],"Paramount Pictures, ImageMovers, Parkes+MacDonald Image Nation"
133121,Resident Evil: Damnation,0,2325035,6.876,880,2012-09-25,100,"Animation, Horror, Action",en,['Japan'],"Digital Frontier, Capcom, Sony Pictures"
82693,Silver Linings Playbook,21000000,236412453,7.14,11860,2012-11-16,122,"Drama, Comedy, Romance",en,['United States of America'],The Weinstein Company
109520,After Porn Ends,400000,0,5.7,265,2012-05-21,90,Documentary,en,['United States of America'],"Oxymoron Entertainment, Mallick Media"
60747,Red Dawn,65000000,44806783,5.704,1589,2012-03-15,93,"Action, Thriller",en,['United States of America'],"Contrafilm, FilmDistrict, Metro-Goldwyn-Mayer, United Artists, FilmNation Entertainment"
62764,Mirror Mirror,85000000,183018522,5.9,3125,2012-03-15,106,"Adventure, Comedy, Family, Fantasy",en,['United States of America'],"Misher Films, Relativity Media, Yucaipa Films, Goldmann Pictures, RAT Entertainment, Misha Films"
91342,Barbie in A Mermaid Tale 2,0,0,7.087,443,2012-02-22,74,"Animation, Family",en,"['Canada', 'United States of America']","Mattel, Rainmaker Entertainment"
75674,Act of Valor,12000000,82499399,6.491,1119,2012-02-24,110,"Action, Thriller, War",en,['United States of America'],Bandito Brothers
71668,Piranha 3DD,5000000,8493728,4.33,1035,2012-05-11,83,"Horror, Thriller, Comedy",en,['United States of America'],"Dimension Films, Mark Canton Productions, Intellectual Properties Worldwide"
134366,Grave Encounters 2,0,0,5.5,892,2012-10-12,95,Horror,en,"['Canada', 'United States of America']","Death Awaits Cinema, Twin Engine Films, Pink Buffalo Films"
59967,Looper,30000000,47042000,6.9,10067,2012-09-26,118,"Action, Thriller, Science Fiction",en,['United States of America'],"Endgame Entertainment, DMG Entertainment, Ram Bergman Productions"
167313,Monster High: Why Do Ghouls Fall in Love?,0,0,8.0,161,2012-02-12,45,"Fantasy, Animation",en,['United States of America'],"Mattel Playground Productions, Mattel, Nerd Corps Entertainment"
114478,Starship Troopers: Invasion,0,193425,5.8,383,2012-08-28,89,"Animation, Action, Science Fiction",en,"['Japan', 'United States of America']","Sola Digital Arts, Stage 6 Films"
49040,The Bourne Legacy,130000000,276600000,6.2,5608,2012-08-08,135,"Action, Thriller",en,['United States of America'],"Universal Pictures, Relativity Media, Captivate Entertainment, dentsu, The Kennedy/Marshall Company"
97630,Zero Dark Thirty,40000000,132800000,7.0,4437,2012-12-19,157,"Thriller, Drama",en,['United States of America'],"Annapurna Pictures, First Light, Mark Boal Productions"
134375,Home Alone: The Holiday Heist,11000000,0,5.2,426,2012-12-03,87,"Comedy, Family, TV Movie",en,['Canada'],"20th Century Fox Television, Original Pictures"
129533,Barbie: The Princess & The Popstar,0,0,7.145,591,2012-09-13,86,"Family, Animation",en,['United States of America'],"Mattel, Rainmaker Entertainment"
76489,The Three Stooges,30000000,54819301,5.759,575,2012-04-13,92,Comedy,en,['United States of America'],"Wessler Entertainment, 20th Century Fox, Conundrum Entertainment, C3 Entertainment, Inc., Dune Entertainment"
83542,Cloud Atlas,102000000,130482868,6.9,6991,2012-10-26,172,"Drama, Science Fiction",en,"['Germany', 'United States of America']","Cloud Atlas Productions, Anarchos Productions, X Filme Creative Pool, ARD Degeto, A Company"
345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,0,0,5.2,9,2012-06-02,84,"Comedy, Fantasy, Science Fiction",en,[],
134597,The Collection,0,6842058,6.351,1003,2012-11-30,82,"Horror, Thriller",en,['United States of America'],"Fortress Features, LD Entertainment"
144616,Sofia the First: Once Upon a Princess,0,0,7.4,107,2012-11-18,47,"Animation, Family",en,['United States of America'],Disney Junior
89492,This Is 40,35000000,88200000,5.885,2123,2012-12-20,134,Comedy,en,['United States of America'],"Apatow Productions, Forty Productions"
208466,Christmas Twister,0,0,5.2,52,2012-12-16,88,"Science Fiction, Drama, Action, TV Movie",en,['United States of America'],Hybrid
127493,Stolen,35000000,2106557,5.4,999,2012-09-06,96,"Action, Crime, Thriller",en,['United States of America'],"Saturn Films, Nu Image"
78049,The Scorpion King 3: Battle for Redemption,5000000,0,4.6,336,2012-01-17,106,"Action, Adventure, Fantasy, Drama",en,['United States of America'],"Universal 1440 Entertainment, Alphaville Films, The Sommers Company, Misher Films, A Grand Elephant"
64689,Killing Them Softly,15000000,37930465,6.0,2154,2012-07-30,97,"Crime, Thriller",en,['United States of America'],"Plan B Entertainment, Chockstone Pictures, 1984 Private Defense Contractors, Annapurna Pictures, Inferno Entertainment"
72431,Red Tails,58000000,50365377,6.56,626,2012-01-19,125,"Drama, Action, Adventure, History, War",en,['United States of America'],Lucasfilm Ltd.
82633,Lawless,26000000,55404207,7.055,3020,2012-08-29,115,"Crime, Drama, Western",en,['United States of America'],"Benaroya Pictures, Yucaipa Films, Annapurna Pictures, Pie Films Inc., Red Wagon Entertainment, Revolt Films, BlumHansonAllen Films"
87825,Trouble with the Curve,60000000,49000000,6.978,1560,2012-09-21,111,"Drama, Romance",en,['United States of America'],"Malpaso Productions, Warner Bros. Pictures"
72358,A Thousand Words,40000000,22044277,6.1,1297,2012-03-07,91,"Drama, Comedy",en,['United States of America'],"Paramount Pictures, Saturn Films, Varsity Pictures, DreamWorks Pictures"
118957,Bait,30000000,32500000,5.7,736,2012-09-05,93,Horror,en,"['Singapore', 'Australia']","Screen Queensland, Pictures in Paradise, Media Development Authority (MDA), Bait Productions, Blackmagic Design Films, Story Bridge Films, Screen Australia"
127521,6 Bullets,10000000,0,6.2,349,2012-09-11,115,"Thriller, Action, Crime",en,['United States of America'],"Rodin Entertainment, Motion Picture Corporation of America"
122857,Universal Soldier: Day of Reckoning,11500000,1402307,5.519,422,2012-10-04,113,"Action, Science Fiction, Thriller",en,['United States of America'],"Signature Pictures, Foresight Unlimited, Baumgarten Management and Productions (BMP)"
76589,Justice League: Doom,0,0,7.398,850,2012-02-28,77,"Action, Animation, Science Fiction",en,['United States of America'],"DC Entertainment, Warner Bros. Animation, Warner Premiere, Telecom Animation Film"
73567,Killer Joe,10000000,4633668,6.5,1386,2012-06-07,102,"Crime, Comedy, Thriller",en,['United States of America'],"ANA Media, Worldview Entertainment, Voltage Pictures, Picture Perfect Corporation"
74536,The Son of No One,15000000,618425,5.1,287,2012-01-04,90,"Drama, Thriller, Crime",en,['United States of America'],"Millennium Media, Nu Image, Millenium Films"
134632,Monster High: Ghouls Rule,0,0,6.8,100,2012-10-09,70,"Animation, Family",en,['United States of America'],"Mattel, Nerd Corps Entertainment"
59961,Safe House,85000000,208076205,6.473,3535,2012-02-08,115,"Action, Thriller",en,['United States of America'],"Universal Pictures, Relativity Media, Bluegrass Films, dentsu"
76487,The Devil Inside,1000000,101800000,4.7,777,2012-01-06,83,"Horror, Thriller",en,['United States of America'],"Room 101, Prototype"
103370,Madea's Witness Protection,20000000,66899242,6.096,172,2012-06-29,115,"Drama, Comedy, Crime",en,['United States of America'],Tyler Perry Studios
119321,Big Top Scooby-Doo!,0,0,7.745,200,2012-10-09,81,"Family, Animation, Comedy, Mystery",en,['United States of America'],Warner Bros. Animation
177221,The Battery,6000,0,6.2,268,2012-10-13,101,"Drama, Horror",en,['United States of America'],O. Hannah Films
80389,Get the Gringo,35000000,8826837,6.6,1615,2012-03-15,96,"Action, Thriller, Crime, Drama",en,['United States of America'],Icon Productions
130925,Partysaurus Rex,0,0,7.1,474,2012-09-14,7,"Family, Animation, Comedy",en,['Canada'],Pixar Canada
105965,Beverly Hills Chihuahua 3: Viva la Fiesta!,0,0,6.3,257,2012-09-03,89,"Comedy, Family",en,['United States of America'],Walt Disney Home Video
94329,The Raid,1100000,9148519,7.408,3393,2012-03-22,101,"Action, Thriller, Crime",id,"['France', 'Indonesia', 'United States of America']","Celluloid Dreams, PT. Merantau Films, XYZ Films, Stage 6 Films"
83666,Moonrise Kingdom,16000000,68263166,7.7,5768,2012-05-16,94,"Comedy, Drama, Romance",en,['United States of America'],"Indian Paintbrush, American Empirical Pictures"
93856,Chernobyl Diaries,1000000,38390020,5.3,1534,2012-05-24,88,"Horror, Thriller",en,['United States of America'],"Oren Peli / Brian Witten Pictures, Alcon Entertainment, FilmNation Entertainment, Warner Bros. Pictures"
77930,Magic Mike,7000000,167200000,6.168,2889,2012-06-28,110,"Drama, Comedy",en,['United States of America'],"Iron Horse Entertainment, Extension 765"
82650,Diary of a Wimpy Kid: Dog Days,22000000,76196538,6.3,945,2012-08-02,94,"Comedy, Family",en,"['United States of America', 'Canada']","Color Force, Dune Entertainment, Fox 2000 Pictures"
85446,Step Up Revolution,33000000,140470746,6.9,2017,2012-07-26,99,"Music, Drama, Romance",en,['United States of America'],"Summit Entertainment, Offspring Entertainment"
86597,The Tall Man,18200000,0,6.0,1126,2012-03-19,106,"Horror, Mystery, Thriller",en,"['Canada', 'France', 'United States of America']","Forecast Pictures, Iron Ocean Films, Radar Films, SND, Highwire Pictures"
127372,Emperor,0,14858240,6.1,249,2012-09-14,105,"Drama, History, War",en,"['Japan', 'United States of America']","Fellers Film, Krasnoff / Foster Entertainment, United Performers' Studio"
84329,Robot & Frank,2500000,3325038,6.918,1061,2012-08-16,85,"Science Fiction, Comedy, Drama, Crime",en,['United States of America'],"Park Pictures Features, TBB, Dog Run Pictures, White Hat Entertainment, Samuel Goldwyn Films, Stage 6 Films"
166747,Monster High: Friday Night Frights,0,0,7.8,129,2012-07-13,46,"Animation, Family",en,['United States of America'],"Mattel Playground Productions, Mattel, Nerd Corps Entertainment"
104859,Mac & Devin Go to High School,0,0,6.5,413,2012-07-03,75,Comedy,en,['United States of America'],Yard Entertainment
135309,Lake Placid: The Final Chapter,0,0,5.109,183,2012-09-29,86,"Horror, Science Fiction",en,['United States of America'],Unified Film Organization
133931,Zambezia,20000000,0,6.2,296,2012-06-05,83,"Comedy, Animation, Adventure, Family",en,['South Africa'],"The Department of Trade, Industry and Competition of South Africa, The National Film and Video Foundation of South Africa, Wonderful Works, 120dB Films, Triggerfish"
71864,The Odd Life of Timothy Green,25000000,56012642,7.0,1152,2012-08-15,105,"Fantasy, Drama, Comedy, Family",en,['United States of America'],Walt Disney Pictures
77883,The Possession,14000000,85400000,6.0,1567,2012-08-30,92,"Horror, Thriller, Drama",en,"['United States of America', 'Canada']","Ghost House Pictures, North Box Productions, Lionsgate"
82525,Savages,45000000,82966152,6.4,2118,2012-07-06,131,"Crime, Drama, Thriller",en,"['France', 'United States of America']","Relativity Media, Ixtlan, Onda Entertainment, Universal Pictures, Pathé"
119698,The Dinosaur Project,0,2412576,5.719,294,2012-08-09,83,"Adventure, Action, Horror",en,['United Kingdom'],Moonlighting Films
103332,Ruby Sparks,8000000,9368803,7.1,1595,2012-07-25,104,"Comedy, Romance, Fantasy, Drama",en,['United States of America'],"Fox Searchlight Pictures, DragonCove Studios, Bona Fide Productions"
87826,Here Comes the Boom,42000000,73100000,6.186,1413,2012-10-10,105,"Comedy, Action, Drama",en,['United States of America'],"Broken Road Productions, Columbia Pictures, Hey Eddie, Happy Madison Productions"
113594,A Turtle's Tale 2: Sammy's Escape from Paradise,0,0,5.8,208,2012-08-01,92,"Adventure, Animation, Family",en,"['Belgium', 'France', 'Italy', 'United Kingdom', 'United States of America']","nWave Pictures, uFilm, StudioCanal, Around the World in 50 Years, Paradis Films, Eagle Pictures, Anton Capital Entertainment, Canal+, Illuminata Pictures"
119738,Thunderstruck,587211,587211,6.1,233,2012-08-24,94,"Comedy, Family",en,['United States of America'],"Stunts Unlimited, Warner Premiere"
213386,Barabbas,5000000,0,6.0,12,2012-12-28,192,"History, Drama, TV Movie",en,['Italy'],"Compagnia Leone Cinematografica, RAI"
114606,Cockneys vs Zombies,0,0,5.7,397,2012-08-31,88,"Comedy, Horror",en,['United Kingdom'],Tea Shop & Film Company
138038,Girl vs. Monster,0,0,6.3,267,2012-10-12,89,"Family, Comedy, Science Fiction, TV Movie",en,"['Canada', 'United States of America']","Bad Angels Productions, Ltd."
97434,Gambit,0,1203942,5.5,663,2012-04-25,89,"Comedy, Crime",en,['United States of America'],"CBS Films, FilmNation Entertainment, Crime Scene Pictures, Michael Lobell Productions, ArtPhyl"
106021,Erased,12000000,0,6.1,716,2012-08-23,100,"Action, Thriller",en,"['Belgium', 'Canada', 'United Kingdom', 'United States of America']","Informant Europe SPRL, uFilm, Informant Media, Entertainment Motion Pictures, uMedia, uFund, Essential Entertainment, Expatriate Films, Smash Media, Transfilm, National Bank of Canada TV and Motion Picture Group"
82990,Paranormal Activity 4,5000000,142802657,5.407,1848,2012-10-17,87,Horror,en,"['United States of America', 'Australia']","Room 101, Paramount Pictures, Blumhouse Productions, Solana Films"
126337,Unconditional,2000000,0,6.8,68,2012-09-21,92,Drama,en,['United States of America'],"Harbinger Media Partners, Veracity Moving Pictures, Free To Love Productions"
132137,Werewolf: The Beast Among Us,5000000,0,5.9,244,2012-10-09,93,"Drama, Horror, Thriller",en,['United States of America'],"Universal 1440 Entertainment, CC Capital Arts Entertainment SRL"
122293,The Philadelphia Experiment,0,0,4.8,138,2012-07-27,85,"Adventure, Science Fiction, Thriller, Mystery",en,"['Canada', 'United States of America']","Syfy, CineTel Films, Rainbow Pictures, Movie Central"
70436,The Raven,26000000,29657751,6.3,1324,2012-03-09,111,"Crime, Thriller, Mystery",en,"['Hungary', 'Serbia', 'Spain', 'United States of America']","Relativity Media, Intrepid Pictures, FilmNation Entertainment, Galavis Film, Pioneer Pictures, Endgame Entertainment"
85373,StreetDance 2,0,2653454,6.2,380,2012-03-30,85,"Music, Romance, Drama",en,"['Germany', 'Italy', 'United Kingdom', 'United States of America']","BBC Film, Vertigo Films, Square One Entertainment, Film 1, StreetDance 2 SPA, Eagle Pictures"
80035,The Watch,68000000,68267862,5.586,2272,2012-07-26,102,"Comedy, Action, Science Fiction",en,['United States of America'],21 Laps Entertainment
68722,The Master,32000000,28258060,7.1,2905,2012-09-14,137,Drama,en,['United States of America'],"Annapurna Pictures, Ghoulardi Film Company, JoAnne Sellar Productions"
127651,The Seasoning House,0,0,6.3,237,2012-08-21,89,Horror,en,['United Kingdom'],"Templeheart Films, Sterling Pictures, Filmgate Films"
72207,The Five-Year Engagement,30000000,54169363,5.842,1302,2012-04-27,124,"Comedy, Romance",en,['United States of America'],"Universal Pictures, Relativity Media, Apatow Productions, Stoller Global Solutions, dentsu"
121824,Stand Up Guys,0,0,6.0,916,2012-12-14,95,"Thriller, Comedy, Action",en,['United States of America'],"Lionsgate, Sidney Kimmel Entertainment, Lakeshore Entertainment"
103620,Maniac,6000000,2631275,6.0,917,2012-12-26,89,"Horror, Thriller",en,['France'],"La Petite Reine, Studio 37"
212673,The Bates Haunting,0,0,4.0,23,2012-08-06,76,Thriller,en,['United States of America'],"Arasapha Farm, Floor 19 Films"
119569,Marvel One-Shot: Item 47,0,0,6.4,534,2012-08-29,12,"Science Fiction, Action, Fantasy",en,['United States of America'],Marvel Studios
74534,The Best Exotic Marigold Hotel,10000000,136800000,6.944,1324,2012-02-23,124,"Drama, Comedy",en,"['United Arab Emirates', 'United Kingdom', 'United States of America']","Participant, Image Nation Abu Dhabi, Blueprint Pictures"
88005,Seeking a Friend for the End of the World,10000000,9636289,6.6,1996,2012-06-22,101,"Comedy, Drama, Romance, Adventure",en,"['United States of America', 'Malaysia', 'Singapore']","Indian Paintbrush, Mandate Pictures, Focus Features, Anonymous Content, Mandate International"
127867,The Brass Teapot,0,0,6.1,472,2012-09-08,100,"Comedy, Fantasy, Thriller",en,['United States of America'],"Laundry Films, Northern Lights Films"
140420,Paperman,0,0,8.0,1695,2012-11-02,7,"Animation, Family, Romance",en,['United States of America'],"Walt Disney Pictures, Walt Disney Animation Studios"
147763,The Dog Who Saved the Holidays,0,0,5.1,15,2012-12-04,87,"Family, Comedy, TV Movie",en,['United States of America'],"ARO Entertainment, Hybrid, Lancom Entertainment"
