id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
263115,Logan,97000000,619021436,7.8,19115,2017-02-28,137,"Action, Drama, Science Fiction",en,['United States of America'],"Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox, Marvel Entertainment, TSG Entertainment"
284053,Thor: Ragnarok,180000000,855301806,7.591,20600,2017-10-02,131,"Action, Adventure, Science Fiction",en,['United States of America'],Marvel Studios
324552,John Wick: Chapter 2,40000000,171539887,7.3,12913,2017-02-08,122,"Action, Thriller, Crime",en,['United States of America'],"Thunder Road, 87Eleven, Summit Entertainment"
341174,Fifty Shades Darker,55000000,378800000,6.5,7562,2017-02-08,118,"Drama, Romance",en,"['Japan', 'United States of America']","Universal Pictures, Michael De Luca Productions, dentsu, Fuji Television Network, Perfect World Pictures"
337339,The Fate of the Furious,250000000,1236000000,6.9,10198,2017-04-12,136,"Action, Crime, Thriller",en,['United States of America'],"Original Film, One Race, Universal Pictures"
281338,War for the Planet of the Apes,150000000,490719763,7.2,8906,2017-07-11,140,"Drama, Science Fiction, War",en,['United States of America'],"20th Century Fox, TSG Entertainment, Chernin Entertainment"
381288,Split,9000000,278454358,7.345,17193,2017-01-19,117,"Horror, Thriller",en,['United States of America'],"Universal Pictures, Blinding Edge Pictures, Blumhouse Productions"
400928,Gifted,7000000,40300000,8.0,5399,2017-04-07,101,"Drama, Comedy",en,"['United Kingdom', 'United States of America']","Grade A Entertainment, FilmNation Entertainment, Dayday Films"
283995,Guardians of the Galaxy Vol. 2,200000000,863756051,7.619,21404,2017-04-19,137,"Science Fiction, Adventure, Action",en,['United States of America'],Marvel Studios
343668,Kingsman: The Golden Circle,104000000,410900000,7.0,10236,2017-09-20,141,"Action, Adventure, Comedy",en,"['United Kingdom', 'United States of America']","20th Century Fox, Marv, Cloudy Productions, TSG Entertainment, Shangri-La Entertainment"
274855,Geostorm,120000000,221600160,6.122,4738,2017-10-12,109,"Action, Science Fiction, Thriller",en,"['Canada', 'Hong Kong', 'United States of America']","Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures"
297762,Wonder Woman,149000000,823970682,7.225,19803,2017-05-30,141,"Action, Adventure, Fantasy",en,['United States of America'],"Atlas Entertainment, Cruel & Unusual Films, DC Films"
345938,The Shack,20000000,96942115,7.488,2111,2017-03-03,132,"Drama, Fantasy",en,"['Canada', 'Hong Kong', 'United States of America']","Summit Entertainment, Netter Productions, TIK Films, Lionsgate"
324852,Despicable Me 3,80000000,1034800131,6.469,7083,2017-06-15,90,"Action, Animation, Comedy, Family, Adventure",en,['United States of America'],"Illumination, Universal Pictures"
339846,Baywatch,69000000,177900000,6.1,7953,2017-05-25,116,"Comedy, Action, Crime",en,['United States of America'],"Uncharted, Paramount Pictures, Flynn Picture Company, Fremantle Productions, Seven Bucks Productions, Skydance Media, The Montecito Picture Company"
441168,From Straight A's to XXX,0,0,5.826,139,2017-02-11,87,"Drama, TV Movie",en,"['Canada', 'Netherlands', 'United States of America']","Sepia Films, Just Singer Entertainment, La Femme Erotic, Lifetime"
274857,King Arthur: Legend of the Sword,175000000,148700000,6.548,5629,2017-05-10,126,"Action, Drama, Fantasy",en,['United States of America'],"Village Roadshow Pictures, Weed Road Pictures, Wigram Productions, Safehouse Pictures, Warner Bros. Pictures"
316029,The Greatest Showman,84000000,459066134,7.9,9339,2017-12-20,105,Drama,en,['United States of America'],"Chernin Entertainment, 20th Century Fox, TSG Entertainment"
460229,Kiss and Kill,0,0,5.38,54,2017-08-08,81,"Mystery, Thriller, Romance",en,['United States of America'],Retromedia Entertainment
406990,What Happened to Monday,20000000,27975429,7.2,5982,2017-08-18,123,"Science Fiction, Thriller, Drama, Mystery, Action",en,"['Belgium', 'Germany', 'France', 'Romania', 'United Kingdom']","Nexus Factory, Vendôme Pictures, Raffaella Productions, SND, Title Media, uMedia, uFund"
419430,Get Out,4500000,255407969,7.622,17239,2017-02-24,104,"Mystery, Thriller, Horror",en,['United States of America'],"Monkeypaw Productions, Blumhouse Productions, QC Entertainment"
390043,The Hitman's Bodyguard,30000000,176586701,6.894,6116,2017-08-16,118,"Action, Comedy, Crime, Thriller",en,"['Bulgaria', 'Canada', 'France', 'Hong Kong', 'Netherlands', 'United States of America']","Campbell Grobman Films, East Light Media, Nu Boyana Film Studios, Tom de Mol Productions, Summit Entertainment, Millennium Media, Davis Films, Cristal Pictures, Lionsgate, TIK Films"
353486,Jumanji: Welcome to the Jungle,90000000,995339117,6.825,13486,2017-12-09,119,"Adventure, Comedy, Fantasy",en,['United States of America'],"Matt Tolmach Productions, Seven Bucks Productions, Columbia Pictures"
396422,Annabelle: Creation,15000000,306592201,6.594,5545,2017-08-03,110,Horror,en,['United States of America'],"Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment"
406997,Wonder,20000000,315025930,8.133,7802,2017-11-13,113,"Drama, Family",en,"['Canada', 'Hong Kong', 'United States of America']","Lionsgate, Participant, Walden Media, Mandeville Films, TIK Films"
339964,Valerian and the City of a Thousand Planets,177200000,225973340,6.6,7417,2017-07-20,137,"Adventure, Science Fiction, Action",en,"['Belgium', 'Canada', 'China', 'France', 'Germany', 'United Arab Emirates', 'United States of America']","Belga Films, River Road Entertainment, Grive Productions, EuropaCorp, UFA, Fundamental Films, Gulf Film, Novo Pictures, TF1 Films Production, Orange Studio, BNP Paribas Fortis"
398818,Call Me by Your Name,3500000,43143046,8.131,11991,2017-07-28,132,"Romance, Drama",en,"['Brazil', 'France', 'Italy', 'United States of America']","La Cinéfacture, Frenesy Film, M.Y.R.A. Entertainment, RT Features, Water's End Productions"
293167,Kong: Skull Island,185000000,566652812,6.5,10353,2017-03-08,118,"Action, Adventure, Fantasy",en,"['China', 'United States of America']","Legendary Pictures, Tencent Pictures"
298250,Jigsaw,10000000,102952888,6.228,3624,2017-10-25,91,"Horror, Mystery",en,['United States of America'],"Twisted Pictures, A Bigger Boat, Serendipity Productions, Lionsgate"
464889,Sniper: Ultimate Kill,0,0,6.424,329,2017-10-03,93,Action,en,['United States of America'],"Mandalay Pictures, Destination Films"
379149,The Foreigner,35000000,145374099,6.967,2613,2017-09-28,113,"Action, Thriller",en,"['China', 'India', 'United Kingdom', 'United States of America']","Sparkle Roll Media, STXfilms, Arthur Sarkissian Productions, The Entertainer Production Company, Orange Corp, Wanda Media Co., Huayi Brothers Pictures, Prosperity Pictures"
339692,Shot Caller,0,0,6.948,1994,2017-07-13,121,"Crime, Drama, Thriller",en,['United States of America'],"DirecTV, Bold Films, Participant, Relativity Media"
305470,Power Rangers,105000000,142300000,6.262,4369,2017-03-23,124,"Action, Adventure, Science Fiction",en,"['Canada', 'Hong Kong', 'United States of America']","Lionsgate, Saban Brands, Saban Films, Temple Hill Entertainment, TIK Films"
55341,Jeepers Creepers 3,6200000,4017852,4.9,881,2017-09-26,100,"Horror, Mystery, Thriller",en,['United States of America'],"Scoundrel Media, Myriad Pictures, Infinity Films, Ansgar Media, Village Studios, The Cartel, American Zoetrope"
353070,Going in Style,25000000,84618541,6.705,2752,2017-04-06,96,"Crime, Comedy",en,['United States of America'],"Village Roadshow Pictures, New Line Cinema, De Line Pictures, RatPac Entertainment, Warner Bros. Pictures"
374720,Dunkirk,150000000,527000000,7.456,16343,2017-07-19,107,"War, Action, Drama",en,"['United Kingdom', 'United States of America']","Warner Bros. Pictures, Syncopy"
417320,Descendants 2,0,0,7.362,1639,2017-07-21,111,"Family, Fantasy, TV Movie, Adventure",en,['United States of America'],"Bad Angels Productions, Ltd., 5678 Productions"
381289,A Dog's Purpose,22000000,205000000,7.6,3280,2017-01-19,100,"Adventure, Comedy, Fantasy, Family, Drama",en,"['Canada', 'India', 'United States of America']","Amblin Entertainment, Pariah, Walden Media, Reliance Entertainment, Universal Pictures, DreamWorks Pictures, Amblin Partners"
324849,The Lego Batman Movie,80000000,311950384,7.225,4938,2017-02-08,104,"Animation, Action, Comedy, Family",en,"['Australia', 'Denmark', 'United States of America']","Lin Pictures, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Bros. Pictures Animation, RatPac Entertainment"
393345,Cult of Chucky,6500000,2332018,5.814,1264,2017-10-12,91,"Horror, Thriller",en,"['Canada', 'United States of America']",Universal 1440 Entertainment
378236,The Emoji Movie,50000000,216909830,5.4,3053,2017-07-23,86,"Animation, Family, Comedy",en,['United States of America'],"Columbia Pictures, Sony Pictures Animation, LStar Capital"
301337,Downsizing,68000000,55003890,5.364,3770,2017-12-22,135,"Drama, Science Fiction",en,['United States of America'],"Paramount Pictures, Ad Hominem Enterprises, Gran Via Productions, Annapurna Pictures"
364689,Ferdinand,111000000,295038508,7.209,2815,2017-12-09,108,"Animation, Family, Adventure, Comedy",en,['United States of America'],"Blue Sky Studios, 20th Century Fox Animation, Davis Entertainment, 20th Century Fox"
315837,Ghost in the Shell,110000000,169801921,6.1,7921,2017-03-29,107,"Science Fiction, Drama, Action",en,"['China', 'Hong Kong', 'India', 'United States of America']","Weying Galaxy Entertainment, Paramount Pictures, Shanghai Film Group, Reliance Entertainment, Grosvenor Park Productions, Steven Paul Production, Huahua Media, Seaside Entertainment, DreamWorks Pictures, Arad Productions"
440597,Wish Upon,12000000,14300000,5.7,1345,2017-07-07,90,"Horror, Thriller, Fantasy",en,"['Canada', 'United States of America']","Orion Pictures, Broad Green Pictures, Busted Shark Productions"
451644,Dragonheart: Battle for the Heartfire,0,0,6.1,213,2017-07-09,98,"Fantasy, Adventure",en,['United States of America'],"Universal 1440 Entertainment, Castel Film"
419680,Daddy's Home 2,69000000,180613180,6.3,2491,2017-11-09,100,Comedy,en,['United States of America'],"Red Granite Pictures, Gary Sanchez Productions, Paramount Pictures"
353491,The Dark Tower,60000000,113231078,5.735,5019,2017-08-03,95,"Fantasy, Action, Science Fiction",en,['United States of America'],"Columbia Pictures, MRC, Imagine Entertainment, Weed Road Pictures"
392044,Murder on the Orient Express,55000000,352800000,6.709,9834,2017-11-03,114,"Mystery, Drama, Crime",en,['United States of America'],"The Mark Gordon Company, Genre Films, 20th Century Fox, Scott Free Productions"
479753,Shockwave: Countdown to Disaster,0,0,5.554,102,2017-09-02,90,"Action, Science Fiction, Adventure, Thriller",en,['United States of America'],
268531,Captain Underpants: The First Epic Movie,38000000,125427681,6.2,1188,2017-06-01,89,"Action, Animation, Comedy, Family",en,['United States of America'],"DreamWorks Animation, Scholastic Entertainment"
381283,mother!,30000000,44516999,7.0,6594,2017-09-13,121,"Drama, Horror, Thriller",en,['United States of America'],"Paramount Pictures, Protozoa Pictures"
460846,Security,15000000,0,6.3,862,2017-03-04,87,"Action, Thriller, Crime",en,['United States of America'],"Nu Boyana Film Studios, Nu Image, Millennium Media"
399055,The Shape of Water,19500000,195300000,7.2,12023,2017-12-01,123,"Drama, Fantasy, Romance",en,['United States of America'],"Double Dare You, Fox Searchlight Pictures, Bull Productions, TSG Entertainment"
395992,Life,58000000,100541806,6.443,7264,2017-03-22,104,"Horror, Science Fiction, Mystery, Thriller",en,['United States of America'],"Columbia Pictures, Skydance Media"
395834,Wind River,11000000,44998252,7.4,5131,2017-08-03,107,"Crime, Mystery, Thriller, Western",en,"['France', 'United Kingdom', 'United States of America']","Savvy Media Holdings, Thunder Road, Film 44, Acacia Filmed Entertainment, Riverstone Pictures, Voltage Pictures, Synergics Films, Star Thrower Entertainment, Tunica-Biloxi Tribe of Louisiana, The Fyzz, Wild Bunch"
455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,0,0,6.705,149,2017-06-28,79,"Animation, Comedy, Family",en,['United States of America'],Warner Bros. Animation
427564,Scooby-Doo! Shaggy's Showdown,0,0,7.9,176,2017-02-14,80,"Animation, Family, Mystery, Comedy, Western",en,['United States of America'],Warner Bros. Animation
415842,American Assassin,33000000,67200000,6.402,2961,2017-09-14,112,"Action, Adventure, Thriller",en,"['Hong Kong', 'United States of America']","TIK Films, di Bonaventura Pictures, Nick Wechsler Productions, Lionsgate, CBS Films"
274862,The Lego Ninjago Movie,70000000,123081555,6.5,1032,2017-09-21,101,"Family, Animation, Action, Adventure, Comedy",en,"['Australia', 'Denmark', 'United States of America']","Lin Pictures, Lord Miller, Vertigo Entertainment, Warner Bros. Pictures Animation, LEGO, Animal Logic"
417830,Diary of a Wimpy Kid: The Long Haul,22000000,40120144,5.307,468,2017-05-19,91,"Comedy, Family",en,['United States of America'],"20th Century Fox, TSG Entertainment, Color Force"
558144,Deadpool: No Good Deed,0,0,7.2,497,2017-03-03,4,"Action, Comedy, Crime",en,['United States of America'],20th Century Fox
461053,S.W.A.T.: Under Siege,0,0,5.849,362,2017-08-01,89,"Action, Crime, Thriller",en,['United States of America'],Original Film
411873,The Little Hours,0,0,5.8,557,2017-06-30,90,Comedy,en,"['Canada', 'United States of America']","Destro Films, Dublab Media, Productivity Media, Gunpowder & Sky, StarStream Media, Bow + Arrow Entertainment, Foton Pictures, Exhibit Entertainment"
402529,All Eyez on Me,40000000,44922302,6.7,1153,2017-06-12,139,"History, Drama, Music",en,['United States of America'],"Morgan Creek Entertainment, The Program Pictures, Voltage Pictures, Codeblack Films, Summit Entertainment, Lionsgate"
413362,"Roman J. Israel, Esq.",22000000,13025860,6.345,1251,2017-11-17,122,"Drama, Crime, Thriller",en,"['United Arab Emirates', 'United States of America']","Culture China - Image Nation Abu Dhabi Fund, Cross Creek Pictures, Bron Studios, Escape Artists, Image Nation Abu Dhabi, MACRO, Topic Studios, Columbia Pictures"
387426,Okja,50000000,0,7.366,4206,2017-06-28,122,"Adventure, Drama, Science Fiction",en,"['South Korea', 'United States of America']","Kate Street Picture Company, Plan B Entertainment, Lewis Pictures"
384680,Hostiles,55000000,36976336,6.9,2250,2017-12-22,134,"Drama, Western, History",en,['United States of America'],"Waypoint Entertainment, Le Grisbi Productions, Bloom, Entertainment Studios"
438747,Tangled: Before Ever After,0,0,6.808,364,2017-03-10,55,"Adventure, Animation, Comedy, Family, Fantasy, TV Movie",en,['United States of America'],"Disney Television Animation, Televízia JOJ"
391713,Lady Bird,10000000,79000000,7.3,8391,2017-09-01,94,"Drama, Comedy",en,['United States of America'],"IAC Films, Scott Rudin Productions, Entertainment 360"
137116,Smurfs: The Lost Village,60000000,197183546,6.3,1416,2017-03-23,89,"Animation, Family, Adventure, Comedy",en,"['China', 'United States of America']","Kerner Entertainment Company, Columbia Pictures, Sony Pictures Animation, Wanda Pictures, LStar Capital"
282035,The Mummy,125000000,409231607,5.515,7142,2017-06-06,111,"Fantasy, Thriller, Action, Adventure, Horror",en,"['China', 'Japan', 'United States of America']","Secret Hideout, Sean Daniel Company, Universal Pictures, Perfect World Pictures, Conspiracy Factory, dentsu"
395991,Only the Brave,38000000,25754775,7.4,1561,2017-09-22,133,"Drama, Action",en,['United States of America'],"di Bonaventura Pictures, Black Label Media, Condé Nast Entertainment"
440249,After Porn Ends 2,500000,0,5.359,231,2017-03-28,90,Documentary,en,['United States of America'],"Karbonshark, WeBros Entertainment"
300665,Leatherface,0,1476843,5.6,1294,2017-09-14,88,"Horror, Thriller",en,['United States of America'],"Lionsgate, Mainline Pictures, Millennium Media, LF2 Productions, Campbell Grobman Films"
359940,"Three Billboards Outside Ebbing, Missouri",15000000,162729321,8.07,10003,2017-12-01,115,"Crime, Drama",en,"['United Kingdom', 'United States of America']","Blueprint Pictures, Cutting Edge Group, Fox Searchlight Pictures, Film4 Productions"
343674,Gerald's Game,0,0,6.399,3602,2017-09-29,104,"Horror, Thriller",en,['United States of America'],Intrepid Pictures
462883,Woody Woodpecker,10000000,15316635,6.586,702,2017-10-05,91,"Comedy, Family, Animation",en,"['Brazil', 'Canada', 'United States of America']","Universal Pictures, Universal 1440 Entertainment"
14564,Rings,25000000,83080890,5.0,2455,2017-02-01,102,Horror,en,['United States of America'],"Paramount Pictures, Macari/Edelstein, Parkes+MacDonald Image Nation, Waddieish Claretrap"
419479,The Babysitter,0,0,6.1,3548,2017-10-13,85,"Comedy, Horror",en,['United States of America'],"Wonderland Sound and Vision, Boies/Schiller Film Group"
340837,A Cure for Wellness,40000000,26620002,6.335,3786,2017-02-15,146,"Horror, Mystery, Science Fiction",en,"['Germany', 'United States of America']","Studio Babelsberg, Regency Enterprises, New Regency Pictures, TSG Entertainment, 20th Century Fox, Blind Wink"
293768,Kidnap,21000000,30718107,6.2,1274,2017-06-16,95,"Drama, Thriller",en,"['United Kingdom', 'United States of America']","Ingenious Media, di Bonaventura Pictures, Gold Star Films, Lotus Entertainment, 606 Films, Well Go USA Entertainment, Rumble Entertainment"
353616,Pitch Perfect 3,45000000,185400345,6.5,3262,2017-12-20,93,"Comedy, Music",en,['United States of America'],"Gold Circle Films, Perfect World Pictures, Universal Pictures, Brownstone Productions"
339259,The Man with the Iron Heart,32679734,4412639,6.546,754,2017-05-25,120,"War, Action, History, Thriller",en,"['Belgium', 'Czech Republic', 'France', 'United Kingdom', 'United States of America']","Red Crown Productions, Nexus Factory, Légende Films, Cutting Edge Group, Echo Lake Entertainment, FilmNation Entertainment, Lantern Entertainment, The Weinstein Company, France 2 Cinéma, Carmel Productions, C2M Productions, HHHH, Canal+, Ciné+, France Télévisions, Taxshelter. be, BNP Paribas Fortis, Mars Films"
292280,The Bye Bye Man,7400000,26700000,5.2,1213,2017-01-12,96,"Horror, Thriller",en,['United States of America'],"Los Angeles Media Fund, Intrepid Pictures, STXfilms"
399170,Logan Lucky,29000000,48453605,6.725,3463,2017-08-17,118,"Comedy, Crime",en,['United States of America'],"Fingerprint Releasing, Incarceration Industries"
415312,The Man from Earth: Holocene,0,0,5.5,218,2017-10-13,98,"Drama, Science Fiction",en,['United States of America'],Falling Sky Entertainment
337170,American Made,50000000,133511855,6.881,4461,2017-08-18,115,"Comedy, Crime, Drama",en,"['Colombia', 'Luxembourg', 'United States of America']","Universal Pictures, Cross Creek Pictures, Imagine Entertainment, Vendian Entertainment, Quadrant Pictures, Hercules Film Fund"
445040,My Friend Dahmer,0,1361611,6.526,571,2017-11-03,107,"History, Drama, Crime",en,['United States of America'],"Ibid Filmworks, Aperture Entertainment, Attic Light Films"
460793,Olaf's Frozen Adventure,0,0,6.467,1416,2017-10-27,22,"Animation, Family, Adventure, Comedy, Fantasy",en,['United States of America'],Walt Disney Pictures
289222,The Zookeeper's Wife,20000000,26200000,7.346,1487,2017-03-24,126,"Drama, History, War",en,"['Czech Republic', 'United Kingdom', 'United States of America']","Scion Films, Czech Anglo Pictures, Focus Features, Electric City Entertainment, Mike Tollin Productions, Sierra/Affinity, MadRiver Pictures"
390062,Jungle,0,1906640,6.6,1921,2017-06-27,115,"Adventure, Drama, Thriller",en,"['Australia', 'Colombia', 'United Kingdom']","Screen Queensland, Screen Australia, Babber Films, Cutting Edge Group"
363992,The Wizard of Lies,0,0,6.6,561,2017-05-11,133,"Crime, Drama, History, Thriller, TV Movie",en,['United States of America'],"Tribeca Productions, HBO Films"
487047,A Witches' Ball,0,0,6.3,60,2017-05-06,90,"Family, Fantasy, Science Fiction",en,['Canada'],Brain Power Studio
347629,Thank You for Your Service,20000000,9400000,6.5,360,2017-10-26,109,"Drama, War",en,['United States of America'],"DreamWorks Pictures, Amblin Entertainment, Dune Films"
339988,The Circle,18000000,40651864,5.52,4358,2017-04-27,110,"Drama, Thriller, Science Fiction",en,"['France', 'United Arab Emirates', 'United States of America']","Image Nation Abu Dhabi, Parkes+MacDonald Image Nation, Route One Entertainment, Playtone, Likely Story, 1978 Films, EuropaCorp, IM Global"
417870,Girls Trip,19000000,140376621,6.844,1485,2017-07-21,122,Comedy,en,['United States of America'],"Will Packer Productions, Universal Pictures"
405775,The Wall,3000000,4500000,6.364,938,2017-05-12,90,"War, Thriller, Drama",en,['United States of America'],"Big Indie Pictures, Amazon Studios, Picrow"
396371,Molly's Game,30000000,59284015,7.145,3655,2017-12-07,140,"Drama, Crime",en,"['Canada', 'China', 'United States of America']","The Mark Gordon Company, Pascal Pictures, STXfilms, Huayi Brothers Pictures, Entertainment One Features, Entertainment One"
424488,Megan Leavey,0,13406883,7.3,761,2017-06-09,116,"Drama, War",en,"['Spain', 'United States of America']","LD Entertainment, Calle Cruzada"
335777,The Nut Job 2: Nutty by Nature,40000000,65100000,6.0,401,2017-08-11,91,"Animation, Family, Adventure, Comedy",en,"['Canada', 'South Korea', 'United States of America']","GulfStream Pictures, Redrover, ToonBox Entertainment, Open Road Films"
341013,Atomic Blonde,30000000,100000000,6.4,6137,2017-07-26,115,"Action, Adventure, Thriller",en,"['Germany', 'Hungary', 'Sweden', 'United States of America']","Focus Features, Denver & Delilah Productions, 87Eleven, Sierra/Affinity, Closed on Mondays Entertainment, TGIM Films, Film i Väst"
339404,The Layover,0,0,5.4,685,2017-09-01,88,"Comedy, Romance",en,['United States of America'],"Creative Wealth Media Finance, Unified Pictures, Bron Studios, Universal Pictures"
417678,"Everything, Everything",10000000,61621140,7.248,3668,2017-05-18,96,"Drama, Romance",en,['United States of America'],"Alloy Entertainment, Itaca Films, Metro-Goldwyn-Mayer, Warner Bros. Pictures"
485415,Day of the Dead: Bloodline,8000000,0,4.668,609,2017-12-29,90,"Action, Horror",en,"['United States of America', 'Bulgaria']",Nu Boyana Film Studios
333357,Stephanie,0,0,6.216,236,2017-04-27,86,"Horror, Mystery",en,['United States of America'],"The Gotham Group, Blumhouse Productions, Unbroken Pictures"
433498,Papillon,0,10060903,7.3,1906,2017-09-07,134,Drama,en,"['Czech Republic', 'Malta', 'Serbia', 'Spain', 'United States of America']","Red Granite Pictures, Czech Anglo Pictures, FishCorb Films"
398175,Brawl in Cell Block 99,10000000,0,7.0,1383,2017-09-23,132,"Action, Crime, Thriller",en,['United States of America'],"XYZ Films, Caliber Media Company, Cinestate"
290512,The Mountain Between Us,35000000,62832209,6.657,2321,2017-10-05,109,"Drama, Adventure, Romance",en,['United States of America'],"Chernin Entertainment, 20th Century Fox, Fox 2000 Pictures"
408266,Birth of the Dragon,31000000,7125027,5.7,284,2017-08-25,103,"Action, Drama",en,"['China', 'United States of America']","Groundswell Productions, Kylin Pictures, WWE Studios, Good Universe, BH Tilt"
408648,Batman and Harley Quinn,3500000,39091,6.121,599,2017-08-14,74,"Adventure, Action, Animation, Science Fiction, Comedy",en,['United States of America'],"DC Entertainment, Warner Bros. Animation"
451156,Infidelity in Suburbia,0,0,6.3,144,2017-02-25,120,"Thriller, TV Movie",en,['Canada'],"Annuit Coeptis Entertainment II, Johnson Production Group"
425134,How to Be a Latin Lover,0,26251899,6.9,610,2017-03-06,116,Comedy,en,"['Mexico', 'United States of America']","Pantelion Films, Videocine, Lionsgate, 3Pas Studios"
418078,It Comes at Night,5000000,19280931,5.9,2334,2017-06-09,91,"Drama, Horror, Mystery",en,['United States of America'],"A24, Animal Kingdom"
429200,Good Time,0,3283369,7.201,2782,2017-08-11,102,"Crime, Thriller",en,['United States of America'],"Elara Pictures, Rhea Films"
428449,A Ghost Story,100000,1929659,7.1,2280,2017-04-24,93,"Drama, Fantasy",en,['United States of America'],"Sailor Bear, Zero Trans Fat Productions, Ideaman Studios"
442056,The Little Vampire 3D,10000000,0,6.0,157,2017-10-04,83,"Comedy, Animation, Family, Fantasy",en,"['Netherlands', 'United Kingdom', 'Germany', 'Denmark']","A. Film Production, Ambient Entertainment, Cool Beans, Rothkirch Cartoon Film"
394830,The Crucifixion,0,6554322,5.7,479,2017-04-27,90,"Horror, Mystery, Thriller",en,"['Romania', 'United Kingdom', 'United States of America']","Motion Picture Capital, Premiere Picture"
400617,Phantom Thread,35000000,47756590,7.3,3433,2017-12-25,130,"Drama, Romance",en,['United States of America'],"Focus Features, Annapurna Pictures, JoAnne Sellar Productions, Ghoulardi Film Company, Perfect World Pictures"
373569,Snatched,42000000,60800000,5.4,781,2017-05-03,90,"Action, Comedy",en,['United States of America'],"Chernin Entertainment, Feigco Entertainment, 20th Century Fox"
390051,Aftermath,10500000,840809,5.7,883,2017-02-28,92,"Drama, Thriller",en,"['United Kingdom', 'United States of America']","Ingenious Media, Protozoa Pictures, The Fyzz, Oak Productions, Pacific View Management, Union Editorial, Hat and Coat Productions, EFO Films"
424998,The Case for Christ,3000000,18200000,6.8,271,2017-04-07,112,Drama,en,['United States of America'],"Pure Flix Entertainment, Triple Horse Studios, Entertainment Studios Motion Pictures"
420622,Professor Marston and the Wonder Women,7000000,1600000,7.2,848,2017-10-13,108,"Drama, Romance",en,['United States of America'],"Topple Productions, Boxspring Entertainment, Opposite Field Pictures"
351460,Death Note,40000000,0,4.3,3908,2017-08-25,101,"Crime, Fantasy, Horror",en,['United States of America'],"Vertigo Entertainment, Lin Pictures"
301372,Voice from the Stone,0,0,5.6,460,2017-04-28,91,"Mystery, Thriller, Drama, Romance",en,"['United States of America', 'Italy']","Zanuck Independent, Producer Capital Fund, Code 39 Films"
431562,LEGO Frozen Northern Lights,0,0,6.562,97,2017-01-05,22,"Animation, Family",en,['United States of America'],LEGO
449664,Escape Room,0,1870824,4.511,706,2017-06-19,81,"Horror, Thriller",en,['United States of America'],Universum Film
