id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
799583,The Ministry of Ungentlemanly Warfare,60000000,27450915,7.1,1072,2024-04-18,120,"Action, Comedy, War",en,"['United Kingdom', 'United States of America']","Jerry Bruckheimer Films, Black Bear Pictures, Toff Guy Films"
693134,Dune: Part Two,190000000,711844359,8.162,5358,2024-02-27,167,"Science Fiction, Adventure",en,['United States of America'],Legendary Pictures
1049574,Darkness of Man,5000000,0,6.68,133,2024-05-07,108,Action,en,['United States of America'],"VMI Worldwide, Sandaled Kid Productions"
869291,Cuckoo,7000000,6470705,5.8,130,2024-08-02,103,"Horror, Mystery, Science Fiction",en,"['Germany', 'United States of America']","Waypoint Entertainment, Fiction Park, NEON, 100 Zeros"
1032823,Trap,30000000,82406909,6.5,1288,2024-07-31,105,"Thriller, Crime",en,['United States of America'],Blinding Edge Pictures
1094138,Jackpot!,0,0,6.442,514,2024-08-13,107,"Comedy, Science Fiction, Action",en,['United States of America'],"Roth-Kirschenbaum Films, Feigco Entertainment, Amazon MGM Studios"
646683,The Exorcism,22000000,6354317,5.0,218,2024-05-30,96,"Horror, Thriller",en,['United States of America'],"Miramax, Outerbanks Entertainment"
1048241,My Spy The Eternal City,0,0,6.673,298,2024-07-18,112,"Action, Comedy",en,['United States of America'],"STXfilms, MWM Studios, Good Fear, Dogbone Entertainment, Amazon MGM Studios"
939243,Sonic the Hedgehog 3,225000000,0,0.0,0,2024-12-19,0,"Science Fiction, Family, Comedy, Action, Adventure",en,"['Japan', 'United States of America']","Paramount Pictures, Original Film, Marza Animation Planet, SEGA, Blur Studio"
938614,Late Night with the Devil,2000000,11902746,7.292,943,2024-03-19,93,Horror,en,"['Australia', 'United Arab Emirates', 'United States of America']","Spooky Pictures, Future Pictures, Good Fiend Films, Image Nation Abu Dhabi, VicScreen, AGC Studios"
280180,Beverly Hills Cop: Axel F,150000000,0,6.777,1017,2024-06-20,118,"Action, Comedy, Crime",en,['United States of America'],"Don Simpson/Jerry Bruckheimer Films, Eddie Murphy Productions"
1108566,Killer Heat,0,0,6.2,118,2024-09-25,97,"Crime, Drama, Romance",en,['United States of America'],"Makeready, Amazon MGM Studios"
1059064,The Instigators,0,11098,6.2,338,2024-08-02,102,"Crime, Comedy, Action",en,['United States of America'],"Artists Equity, The Walsh Company, Apple Studios, Studio 8"
746036,The Fall Guy,125000000,181035480,7.2,2109,2024-04-24,126,"Action, Comedy",en,['United States of America'],"87North Productions, Entertainment 360, Universal Pictures"
614933,Atlas,100000000,0,6.818,1171,2024-05-23,120,"Science Fiction, Action",en,['United States of America'],"Safehouse Pictures, ASAP Entertainment, Nuyorican Productions, Berlanti Productions"
1281826,One Fast Move,0,0,6.7,144,2024-08-07,107,"Action, Drama, Romance",en,['United States of America'],"GulfStream Pictures, Luber Roklin Entertainment"
1105545,Ex-Husbands,0,0,6.2,2,2024-06-07,98,"Comedy, Drama",en,['United States of America'],"Pimienta Films, Rathaus Films, Bold Choices, Play Book Productions"
1086747,The Watchers,30000000,51147812,6.497,919,2024-06-06,102,"Horror, Mystery, Thriller",en,['United States of America'],"Blinding Edge Pictures, Inimitable Pictures"
843527,The Idea of You,0,36178,7.4,1386,2024-05-02,116,"Romance, Drama, Comedy",en,['United States of America'],"Welle Entertainment, Somewhere Pictures, I'll Have Another, Semi-Formal Productions, Amazon MGM Studios"
930600,The Deliverance,0,0,6.3,348,2024-08-16,112,"Horror, Thriller",en,['United States of America'],"Tucker Tooley Entertainment, Turn Left Productions, Lee Daniels Entertainment"
1029955,Kinds of Kindness,15000000,16150715,6.6,663,2024-05-30,164,"Drama, Comedy",en,"['Ireland', 'United Kingdom', 'United States of America']","Searchlight Pictures, Film4 Productions, TSG Entertainment, Element Pictures, Limp"
866398,The Beekeeper,35000000,152720535,7.358,2972,2024-01-08,105,"Crime, Action, Adventure, Thriller",en,"['United Kingdom', 'United States of America']","Miramax, Cedar Park Entertainment, Punch Palace Productions"
763215,Damsel,60000000,5000,7.068,2094,2024-03-07,107,"Fantasy, Action, Adventure",en,"['Spain', 'United States of America']","PCMA Productions, Roth-Kirschenbaum Films, Palma Pictures"
1023922,MaXXXine,1000000,20267069,6.449,622,2024-07-04,104,"Horror, Crime, Mystery",en,['United States of America'],"A24, Motel Mojave, Access Entertainment"
1010161,The Clean Up Crew,0,0,5.0,2,2024-09-12,95,"Action, Crime, Thriller",en,"['Ireland', 'United States of America']","Yale Productions, Hail Mary Pictures"
719221,Tarot,8000000,48027934,6.644,908,2024-05-01,92,Horror,en,['United States of America'],"Screen Gems, Alloy Entertainment, Ground Control Entertainment, Capstone Pictures"
804616,Something in the Water,0,0,6.032,158,2024-03-22,86,"Thriller, Horror",en,['United Kingdom'],"Dan Films, StudioCanal"
748167,Uglies,0,0,5.97,506,2024-09-12,100,"Science Fiction, Adventure, Action",en,['United States of America'],"Davis Entertainment, Anonymous Content, Industry Entertainment, Wonderland Sound and Vision"
1064213,Anora,0,0,9.0,1,2024-10-14,139,"Comedy, Drama, Romance",en,['United States of America'],"Cre Film, FilmNation Entertainment"
1196980,The Lonely Man with the Ghost Machine,0,0,4.2,5,2024-03-23,90,"Science Fiction, Horror, Drama",en,['United States of America'],The Basement Productions
1156593,Your Fault,0,0,0.0,0,2024-12-26,0,"Drama, Romance",es,"['Spain', 'United States of America']","Pokeepsie Films, Amazon MGM Studios"
1010600,The Strangers: Chapter 1,8500000,42452206,5.9,337,2024-05-15,92,"Horror, Thriller",en,"['Slovakia', 'Spain', 'United Kingdom', 'United States of America']","Fifth Element Productions, Sherbone Media, Lipsync Productions, Stream Media, The Strangers Films Limited, Hasbula Productions, Lionsgate"
845781,Red One,250000000,0,0.0,0,2024-11-06,124,"Comedy, Action, Fantasy",en,['United States of America'],"Seven Bucks Productions, The Detective Agency, Chris Morgan Productions, Metro-Goldwyn-Mayer"
1155058,Watchmen: Chapter I,0,0,7.732,84,2024-08-12,84,"Animation, Drama, Science Fiction",en,['United States of America'],"DC Entertainment, Warner Bros. Animation, Paramount Pictures"
359410,Road House,85000000,0,6.987,2208,2024-03-08,121,"Action, Thriller",en,['United States of America'],"Metro-Goldwyn-Mayer, Silver Pictures"
402431,Wicked,145000000,0,0.0,0,2024-11-20,160,"Drama, Fantasy, Romance",en,['United States of America'],"Universal Pictures, Marc Platt Productions"
634492,Madame Web,80000000,100298817,5.475,1858,2024-02-14,116,"Action, Fantasy",en,['United States of America'],"Columbia Pictures, di Bonaventura Pictures"
1111873,Abigail,28000000,42241257,6.8,1091,2024-04-16,109,"Horror, Thriller",en,['United States of America'],"Project X Entertainment, Radio Silence Productions, Universal Pictures, Vinson Films"
1100782,Smile 2,0,0,0.0,0,2024-10-16,127,"Horror, Mystery",en,['United States of America'],"Paramount Pictures, Temple Hill Entertainment, Bad Feeling"
1096342,Beautiful Wedding,0,1781246,5.44,175,2024-01-24,95,"Romance, Comedy, Drama",en,['United States of America'],"Voltage Pictures, Wattpad"
1041613,Immaculate,9000000,28369692,6.302,1101,2024-03-20,89,"Horror, Mystery, Thriller",en,['United States of America'],"Black Bear Pictures, Fifty-Fifty Films, Middle Child Films"
934632,Rebel Moon - Part Two: The Scargiver,83000000,0,6.1,1094,2024-04-19,123,"Science Fiction, Action",en,['United States of America'],"The Stone Quarry, Grand Electric"
1051891,Thelma,5000000,9818454,7.1,122,2024-06-21,98,"Action, Comedy, Adventure",en,"['Switzerland', 'United States of America']","Zurich Avenue, Invention Studios, Bandwagon"
1064375,Paradox Effect,0,0,5.769,39,2024-06-27,0,"Action, Thriller",en,"['Italy', 'United States of America']",Iervolino & Lady Bacardi Entertainment
956842,Fly Me to the Moon,100000000,41613297,6.963,507,2024-07-10,132,"Romance, Comedy",en,['United States of America'],"These Pictures, Berlanti Productions, Apple Studios"
829402,Ultraman: Rising,0,0,8.364,254,2024-06-14,117,"Animation, Science Fiction, Family, Action",en,"['Japan', 'United States of America']","Tsuburaya Productions, Netflix"
437342,The First Omen,30000000,53845880,6.88,845,2024-04-03,119,Horror,en,['United States of America'],"Phantom Four, 20th Century Studios"
1093995,Chief of Station,0,0,6.2,127,2024-05-02,93,"Action, Thriller",en,['United States of America'],"Bee Holder Productions, Concourse Media, Ashland Hill Media Finance, TDP FILMS, Filmology Finance, Tip-Top Productions, Mirror Productions"
1239251,Megamind vs. the Doom Syndicate,0,0,4.8,132,2024-03-29,83,"Animation, Comedy, Science Fiction",en,['United States of America'],DreamWorks Animation Television
560016,Monkey Man,10000000,34578510,7.0,851,2024-04-03,121,"Action, Thriller",en,"['Canada', 'Singapore', 'United States of America']","Thunder Road, Bron Studios, Monkeypaw Productions, Minor Realm, Creative Wealth Media Finance, S'YA Concept"
642885,Hocus Pocus 2,30000000,0,7.143,7,2024-10-06,107,"Fantasy, Comedy, Family",en,['United States of America'],"Walt Disney Pictures, Weimaraner Republic Pictures"
967847,Ghostbusters: Frozen Empire,100000000,201668200,6.6,1373,2024-03-20,115,"Fantasy, Adventure, Comedy",en,['United States of America'],"Ghost Corps, Columbia Pictures"
558449,Gladiator II,310000000,0,0.0,0,2024-11-13,148,"Action, Adventure",en,['United States of America'],"Paramount Pictures, Red Wagon Entertainment, Parkes+MacDonald Image Nation, Scott Free Productions"
762509,Mufasa: The Lion King,0,0,0.0,0,2024-12-18,0,"Adventure, Family, Drama",en,['United States of America'],"Walt Disney Pictures, PASTEL"
1284004,May the 12th Be with You,0,0,5.557,45,2024-05-09,5,"Animation, Comedy",en,['United States of America'],"20th Television Animation, Gracie Films"
1026436,Miller's Girl,4000000,1430985,6.639,575,2024-01-18,93,"Thriller, Comedy, Drama",en,['United States of America'],"Point Grey Pictures, Lionsgate"
858414,Rez Ball,0,0,6.2,28,2024-09-08,113,Drama,en,['United States of America'],"Wise Entertainment, Chernin Entertainment, Lake Ellyn Entertainment, The SpringHill Company"
863873,Caddo Lake,0,0,7.9,25,2024-10-09,104,"Mystery, Thriller, Drama",en,['United States of America'],"Blinding Edge Pictures, K Period Media, New Line Cinema"
974635,Hit Man,8800000,5101673,6.898,883,2024-05-16,116,"Comedy, Romance, Crime",en,['United States of America'],"Aggregate Films, BarnStorm Productions, Detour Filmproduction, AGC Studios, Cinetic Media, Monarch Media, Shivhans Pictures"
739547,Thelma the Unicorn,0,0,7.104,149,2024-05-17,98,"Animation, Fantasy, Family",en,['United States of America'],Netflix
1158915,Dìdi (弟弟),0,5067608,7.3,54,2024-07-26,94,"Comedy, Drama",en,['United States of America'],"Unapologetic Projects, Spark Features, Antigravity Academy, Maiden Voyage Pictures, Cedar Road, Liucrative Media"
1155089,Justice League: Crisis on Infinite Earths Part One,70000000,0,7.6,287,2024-01-08,93,"Animation, Science Fiction, Action",en,['United States of America'],"DC Entertainment, Warner Bros. Animation"
1090323,#AMFAD: All My Friends Are Dead,0,0,6.0,8,2024-08-29,91,"Horror, Thriller",en,['United States of America'],"Roundtable Entertainment, Digital Riot Media, Film Mode Entertainment"
539972,Kraven the Hunter,0,0,0.0,0,2024-12-11,0,"Action, Adventure, Thriller",en,['United States of America'],"Columbia Pictures, Matt Tolmach Productions, Arad Productions, Marvel Entertainment"
704673,Trigger Warning,0,0,5.842,442,2024-06-20,106,Action,en,['United States of America'],"Thunder Road, Mexican Spitfire"
1115623,The Last Kumite,1303000,65000000,6.8,98,2024-05-09,105,Action,en,"['Germany', 'United States of America']",Lowe Media
720321,Breathe,0,0,5.29,119,2024-04-04,93,"Action, Science Fiction, Mystery, Thriller",en,['United States of America'],"Thunder Road, Capstone Studios, Streamline Global"
592831,Megalopolis,120000000,8690189,5.169,139,2024-09-25,138,"Science Fiction, Drama",en,['United States of America'],"American Zoetrope, Caesar Film"
937287,Challengers,55000000,94182533,7.121,1422,2024-04-18,132,"Romance, Drama",en,"['Italy', 'United States of America']","Pascal Pictures, Why Are You Acting? Productions, Frenesy Film, Metro-Goldwyn-Mayer"
758679,Mothers' Instinct,0,2681023,7.0,316,2024-01-11,94,"Thriller, Drama",en,"['Belgium', 'United Kingdom', 'United States of America']","Freckle Films, Anton, Mosaic, Versus Production"
1209288,Justice League: Crisis on Infinite Earths Part Two,0,0,7.0,172,2024-04-22,94,"Animation, Science Fiction, Action",en,['United States of America'],"Warner Bros. Animation, DC Entertainment"
948549,Love Lies Bleeding,10000000,12768921,6.5,527,2024-03-07,104,"Crime, Romance, Thriller",en,"['United Kingdom', 'United States of America']","Film4 Productions, Escape Plan, A24, Lobo Films"
843416,Daddio,0,1045422,6.3,65,2024-06-27,100,Drama,en,"['Luxembourg', 'United States of America']","TeaTime Pictures, Rhea Films, Projected Picture Works, First Love Films, Raindrop Valley, Hercules Film Fund"
1029330,Someone Like You,0,5937306,6.425,20,2024-04-02,118,"Romance, Drama",en,['United States of America'],Karen Kingsbury Productions
932086,Horizon: An American Saga - Chapter 1,50000000,33965486,6.995,281,2024-06-26,182,"Western, Drama",en,['United States of America'],Territory Pictures
1245708,Crescent City,0,0,6.0,39,2024-08-16,103,"Crime, Thriller, Mystery",en,['United States of America'],"Beno Films, Filmopoly, Latigo Films, The Exchange"
1300962,The Beast Within,0,51860,6.239,71,2024-07-22,97,"Horror, Drama, Thriller",en,['United Kingdom'],"Filmology Features, Filmology Finance"
916728,Slingshot,0,0,6.2,69,2024-08-30,109,"Science Fiction, Thriller",en,"['Hungary', 'United States of America']","Astral Pictures, Bluestone Entertainment, Filmsquad, Széchenyi Funds, Bleecker Street, WME Independent"
1159799,My Penguin Friend,0,2756776,8.0,25,2024-08-07,98,"Family, Drama, Adventure",en,"['Brazil', 'United States of America']","City Hill Arts, Content Studios, Schurmann Filmes, Sur-Film, Ventre Studio"
882059,Boy Kills World,18000000,3139717,6.9,504,2024-04-24,110,"Crime, Thriller, Action",en,['United States of America'],"Vertigo Entertainment, Hammerstone Studios, Nthibah Pictures, Capstone Global"
1280768,No Time to Spy: A Loud House Movie,0,0,6.941,34,2024-06-21,81,"Animation, Action, Adventure, Comedy, Family",en,['United States of America'],Nickelodeon Animation Studio
1182047,The Apprentice,16000000,0,6.5,5,2024-10-09,123,"Drama, History",en,"['Canada', 'Denmark', 'Ireland', 'Sweden', 'United Kingdom', 'United States of America']","Gidden Media, Scythia Films, Profile Pictures, Tailored Films, Film Institute, Film i Väst, Head Gear Films, Metrol Technology, Fís Éireann/Screen Ireland, AC Films, Wild7 Films, RocketScience, Rich Spirit"
955916,Lift,0,0,6.506,1173,2024-01-10,107,"Action, Comedy, Crime",en,['United States of America'],"Genre Films, 6th & Idaho, HartBeat Productions"
1007723,She Taught Love,0,0,4.2,5,2024-09-27,102,"Romance, Drama",en,['United States of America'],"Marginal MediaWorks, Andscape"
413846,1992,0,2587463,5.577,13,2024-08-29,96,"Crime, Thriller",en,['United States of America'],"Trident Films, Death Row Pictures, Kodiak Pictures, Sumatra Films"
987686,A Family Affair,0,0,5.8,503,2024-06-27,114,"Romance, Comedy",en,['United States of America'],Roth-Kirschenbaum Films
1139829,Orion and the Dark,0,0,6.6,472,2024-02-01,90,"Animation, Family, Comedy, Fantasy",en,"['France', 'United States of America']",DreamWorks Animation
814889,Never Let Go,20000000,13111608,5.8,58,2024-09-18,101,"Horror, Drama",en,['United States of America'],"Lionsgate, 21 Laps Entertainment, Media Capital Technologies, HalleHolly"
1154762,His Three Daughters,0,0,7.0,102,2024-09-05,104,"Drama, Comedy",en,['United States of America'],"Tango Entertainment, Animal Pictures, High Frequency Entertainment, Case Study Films, Arts & Sciences, Talkies"
1236419,Piece by Piece,0,0,10.0,1,2024-10-10,94,"Animation, Music, Documentary",en,"['Denmark', 'United States of America']","Focus Features, i am OTHER, LEGO, Tremolo Productions"
1091298,Attack of the Meth Gator,0,0,5.353,17,2024-09-05,85,"Horror, Science Fiction, Action",en,['United States of America'],The Asylum
1014590,Upgraded,0,0,7.254,783,2024-02-07,105,"Romance, Comedy",en,"['United Kingdom', 'United States of America']","GulfStream Pictures, Tempo Productions, Luber Roklin Entertainment, Future Artists Entertainment, Amazon MGM Studios"
1125073,Between the Temples,0,2113603,5.1,7,2024-08-22,111,"Comedy, Drama",en,['United States of America'],"Ley Line Entertainment, Fusion Entertainment"
673593,Mean Girls,36000000,104573204,5.965,511,2024-01-10,113,Comedy,en,['United States of America'],"Little Stranger, Broadway Video, Paramount Pictures"
1215918,Blackwater Lane,0,0,6.7,17,2024-06-21,108,"Thriller, Drama, Mystery, Horror, Crime",en,['United States of America'],"Clear Pictures Entertainment, Vitamin A Films, Piney Pictures, 13 Films, SSS Entertainment, SSS Film Capital, Lipsync Productions"
1105407,Damaged,0,0,5.741,195,2024-04-12,98,"Action, Drama, Thriller, Crime",en,"['United Kingdom', 'United States of America']","Red Sea Media, BondIt Media Capital, Tartan Bridge Films, High Five Films"
