id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
7555,Rambo,50000000,113200000,6.685,3840,2008-01-24,92,"Action, Thriller, War",en,"['Germany', 'United States of America']","Nu Image, Equity Pictures Medienfonds GmbH & Co. KG IV, Millennium Media, Lionsgate, The Weinstein Company"
14438,Fireproof,500000,33473297,7.6,734,2008-09-26,122,"Drama, Romance",en,['United States of America'],"Samuel Goldwyn Films, Affirm Films, Carmel Entertainment, FortyFour Studios, Provident Films, Sherwood Pictures, Kendrick Brothers"
10527,Madagascar: Escape 2 Africa,150000000,603900000,6.5,6805,2008-10-30,89,"Family, Adventure, Animation, Comedy",en,['United States of America'],"DreamWorks Animation, Pacific Data Images"
4922,The Curious Case of Benjamin Button,150000000,335800000,7.6,12646,2008-12-25,166,"Drama, Fantasy, Romance",en,['United States of America'],"Paramount Pictures, Warner Bros. Pictures, The Kennedy/Marshall Company"
14197,My Sassy Girl,0,0,6.697,361,2008-05-26,92,"Comedy, Romance",en,"['South Korea', 'United States of America']","CJ Entertainment, Gold Circle Films, Madacy Entertainment, Maverick Films, Sassy Girl Productions, Vertigo Entertainment, Mandate International"
14574,The Boy in the Striped Pyjamas,12500000,20416563,7.8,7061,2008-05-07,94,"Drama, War, History",en,"['United Kingdom', 'United States of America']","BBC Film, Miramax, Heyday Films"
8909,Wanted,75000000,342463063,6.527,6951,2008-06-19,110,"Action, Thriller, Crime",en,"['Germany', 'United States of America']","Kickstart Entertainment, Universal Pictures, Spyglass Entertainment, Marc Platt Productions, Top Cow Productions, Relativity Media, Ringerike Zweite Filmproduktion, Revolution Sun Studios, Studio 414"
10661,You Don't Mess with the Zohan,90000000,204313400,5.7,3722,2008-06-05,113,"Comedy, Action",en,['United States of America'],"Relativity Media, Happy Madison Productions"
21755,The Brothers Bloom,20000000,5530764,6.611,612,2008-09-09,114,"Adventure, Comedy, Drama, Romance",en,['United States of America'],"Summit Entertainment, Endgame Entertainment, Ram Bergman Productions"
10358,Zack and Miri Make a Porno,24000000,42105111,6.3,2379,2008-09-18,102,"Comedy, Romance",en,['United States of America'],"Blue Askew, View Askew Productions, The Weinstein Company"
1735,The Mummy: Tomb of the Dragon Emperor,145000000,403449830,5.493,4383,2008-07-01,112,"Adventure, Action, Fantasy",en,"['China', 'Germany', 'United States of America']","Universal Pictures, Relativity Media, The Sommers Company, Alphaville Films, Beijing Happy Pictures, Shanghai Film Group, Internationale Filmproduktion Blackbird Erste"
9381,Babylon A.D.,70000000,72109200,5.7,2071,2008-08-20,101,"Action, Adventure, Science Fiction, Thriller",en,"['France', 'United Kingdom', 'United States of America']","Babylon, MNP Entreprise, StudioCanal, Babylon Films Limited, M6 Films, M6, CinéCinéma, Canal+, Dune Entertainment, 20th Century Fox"
13053,Bolt,150000000,309979994,6.5,5969,2008-11-21,98,"Animation, Family, Adventure, Comedy",en,['United States of America'],"Walt Disney Animation Studios, Walt Disney Pictures"
4564,Sex and the City,65000000,418800000,6.6,2097,2008-05-12,146,"Comedy, Drama, Romance",en,['United States of America'],"Darren Star Productions, New Line Cinema, HBO"
12222,Horton Hears a Who!,85000000,298572799,6.5,3224,2008-03-03,86,"Animation, Comedy, Family, Adventure, Fantasy",en,['United States of America'],"Blue Sky Studios, 20th Century Fox Animation, Dr. Seuss Enterprises, 20th Century Fox"
10483,Death Race,45000000,76000000,6.3,3709,2008-08-22,105,"Action, Thriller, Science Fiction",en,"['United Kingdom', 'United States of America', 'Germany']","Impact Pictures, Universal Pictures, Relativity Media, Cruise/Wagner Productions, H2S2 Filmproduktionsgesellschaft, Scion Films"
209379,Knight Rider,0,0,6.4,61,2008-02-17,110,"Science Fiction, TV Movie",en,['United States of America'],"Universal Media Studios, Dutch Oven"
2309,Inkheart,60000000,62803180,6.3,2081,2008-12-11,106,"Adventure, Family, Fantasy",en,['United States of America'],"New Line Cinema, Internationale Filmproduktion Blackbird Erste"
10189,Pineapple Express,27000000,101624843,6.6,3751,2008-08-06,111,"Action, Comedy, Crime",en,['United States of America'],"Columbia Pictures, Relativity Media, Apatow Productions"
4148,Revolutionary Road,35000000,76000000,7.0,3752,2008-12-19,119,"Drama, Romance",en,"['United Kingdom', 'United States of America']","DreamWorks Pictures, BBC Film, Evamere Entertainment, Neal Street Productions"
15157,Another Cinderella Story,5000000,0,6.8,1719,2008-09-16,90,"Comedy, Music",en,"['Canada', 'United States of America']","Warner Premiere, CS2 Films, Dylan Sellers Productions"
13179,Tinker Bell,48000000,0,6.9,1388,2008-09-11,78,"Animation, Family, Adventure, Fantasy",en,"['India', 'United States of America']","DisneyToon Studios, Prana Animation Studios"
20789,The Flyboys,0,0,7.5,149,2008-08-15,118,"Adventure, Action",en,['United States of America'],"Dark Coast Pictures, Voltage Pictures"
8328,Step Up 2: The Streets,23000000,150816700,6.7,2271,2008-02-14,98,"Music, Drama, Romance",en,['United States of America'],"Touchstone Pictures, Summit Entertainment, Offspring Entertainment"
13523,Sex Drive,19000000,18755936,6.4,1321,2008-10-16,109,"Comedy, Adventure, Romance",en,['United States of America'],"Summit Entertainment, Alloy Entertainment, Goldcrest"
11917,Saw V,10800000,113864059,6.171,3443,2008-10-23,95,"Horror, Thriller, Crime",en,['United States of America'],"Twisted Pictures, Mandate Pictures"
11152,The Ruins,8000000,22818256,5.9,1253,2008-04-02,91,Horror,en,"['Germany', 'United States of America']","Spyglass Entertainment, Internationale Filmproduktion Prometheus, Red Hour, DreamWorks Pictures"
7446,Tropic Thunder,92000000,195702811,6.677,6100,2008-08-09,107,"Action, Comedy, Adventure, War",en,"['Germany', 'United Kingdom', 'United States of America']","DreamWorks Pictures, Red Hour, Goldcrest, Internationale Filmproduktion Stella-del-Süd"
22152,Lymelife,1500000,0,6.1,140,2008-09-08,95,"Comedy, Drama",en,['United States of America'],"Bartlett Films, Cappa Defina Productions, Cappa Productions, El Dorado Pictures"
8204,The Spiderwick Chronicles,90000000,164200000,6.6,2578,2008-02-14,95,"Family, Adventure, Fantasy, Drama",en,['United States of America'],"Paramount Pictures, The Kennedy/Marshall Company"
11631,Mamma Mia!,52000000,609841637,7.0,6447,2008-07-03,108,"Comedy, Romance",en,"['Germany', 'United Kingdom', 'United States of America']","Littlestar, Playtone, Internationale Filmproduktion Richter"
88751,Journey to the Center of the Earth,45000000,101702060,6.1,4750,2008-07-10,93,"Action, Science Fiction, Adventure, Comedy, Family",en,['United States of America'],"New Line Cinema, Walden Media, Journey Films"
8456,Never Back Down,20000000,41627431,6.8,2271,2008-03-04,115,"Drama, Action",en,['United States of America'],"Summit Entertainment, Mandalay Pictures, Baumgarten Management and Productions (BMP), Mandalay Independent Pictures"
1729,The Forbidden Kingdom,55000000,127906624,6.6,1669,2008-04-17,104,"Action, Adventure, Fantasy",zh,"['China', 'Hong Kong', 'United States of America']","Casey Silver Productions, China Film Co-Production Corp., Relativity Media, Lionsgate, The Weinstein Company, Arclight Films, Huayi Brothers Pictures, J&J Project, Salon Films"
21508,Stranded: I've Come from a Plane That Crashed on the Mountains,0,0,8.0,26,2008-10-22,127,"Documentary, History",es,"['Argentina', 'France', 'Spain', 'United States of America']","La Realidad, Ethan Productions, Zeitgeist Films, ITVS, ARTE, BBC, Alea Docs & Films, Morocha Films, Sylicone"
10665,The Strangers,9000000,82391145,6.1,2374,2008-05-29,86,"Horror, Mystery, Thriller",en,['United States of America'],"Intrepid Pictures, Rogue Pictures, Vertigo Entertainment, Mandate Pictures"
22371,Minutemen,5000000,0,5.7,235,2008-02-29,91,"Family, TV Movie, Comedy, Science Fiction, Adventure",en,['United States of America'],"Salty Pictures, Walt Disney Television"
10529,Outlander,50000000,7033683,6.4,1250,2008-04-24,115,"Science Fiction, Action",en,"['Germany', 'United States of America']","Ascendant Pictures, Rising Star Productions, VIP Medienfonds 4, Virtual Films, Outlander Productions"
12162,The Hurt Locker,15000000,49230772,7.257,5541,2008-10-10,131,"Drama, Thriller, War",en,['United States of America'],"Film Capital Europe Funds (FCEF ), First Light, Kingsgate Films, Voltage Pictures, Grosvenor Park Media, Summit Entertainment"
7278,Meet the Spartans,30000000,85897593,4.045,1642,2008-01-24,84,"Comedy, Fantasy",en,['United States of America'],"New Regency Pictures, Regency Enterprises, 3 in the Box, 20th Century Fox"
8247,Jumper,85000000,222231186,6.2,5706,2008-02-13,88,"Action, Adventure, Science Fiction",en,['United States of America'],"Dune Entertainment, Hypnotic, New Regency Pictures"
7191,Cloverfield,25000000,170764026,6.7,6982,2008-01-15,85,"Action, Thriller, Science Fiction",en,['United States of America'],Bad Robot
12184,The Other Boleyn Girl,35000000,78269970,6.7,2007,2008-02-28,115,"Drama, Romance, History",en,"['United Kingdom', 'United States of America']","Universal Pictures, Focus Features, Columbia Pictures, BBC Film, Relativity Media, Ruby Films, Scott Rudin Productions, GH Three"
13971,Wild Child,20000000,22000000,6.7,1818,2008-08-15,98,"Comedy, Drama, Romance",en,"['France', 'United Kingdom', 'United States of America']","Universal Pictures, Relativity Media, Working Title Films, StudioCanal"
10202,Bedtime Stories,80000000,212874864,6.1,2774,2008-12-24,99,"Fantasy, Comedy, Family, Romance",en,['United States of America'],"Walt Disney Pictures, Gunn Films, Happy Madison Productions"
13004,Barbie and the Diamond Castle,0,0,7.4,820,2008-09-03,78,"Animation, Family",en,"['Canada', 'United States of America']","Mattel, Rainmaker Entertainment"
12620,The House Bunny,25000000,70442940,5.7,1866,2008-08-22,97,"Romance, Comedy",en,['United States of America'],"Alta Loma Entertainment, Columbia Pictures, Relativity Media, Happy Madison Productions"
8055,The Reader,32000000,108902486,7.5,3028,2008-12-10,124,"Drama, Romance",en,"['Germany', 'United States of America']","The Weinstein Company, Mirage Enterprises, Studio Babelsberg"
3580,Changeling,55000000,113400000,7.6,4109,2008-10-24,141,"Crime, Drama, Mystery",en,['United States of America'],"Universal Pictures, Imagine Entertainment, Relativity Media, Malpaso Productions"
12133,Step Brothers,65000000,128100000,6.6,3056,2008-07-25,98,Comedy,en,['United States of America'],"Columbia Pictures, Mosaic Media Group, Gary Sanchez Productions, Relativity Media, Apatow Productions"
10201,Yes Man,70000000,223200000,6.7,6715,2008-12-09,104,"Comedy, Romance",en,"['United Kingdom', 'United States of America']","Warner Bros. Pictures, Village Roadshow Pictures, Heyday Films, The Zanuck Company"
10200,The Day the Earth Stood Still,80000000,233093859,5.622,3353,2008-12-10,104,"Drama, Science Fiction, Thriller",en,"['Canada', 'United States of America']","Dune Entertainment III, Earth Canada Productions, Hammerhead Productions, 3 Arts Entertainment, 20th Century Fox"
13027,Eagle Eye,80000000,178800000,6.473,2807,2008-09-25,118,"Mystery, Thriller, Action",en,"['Germany', 'United Kingdom', 'United States of America']","KMP Film Invest, K/O Paper Products, DreamWorks Pictures, Goldcrest"
13223,Gran Torino,33000000,270000000,7.991,10600,2008-12-12,116,Drama,en,"['United States of America', 'Germany']","Matten Productions, Double Nickel Entertainment, Gerber Pictures, Malpaso Productions, Village Roadshow Pictures, WV Films IV, Warner Bros. Pictures"
13690,Open Season 2,0,8700000,5.8,1197,2008-09-24,76,"Adventure, Animation, Comedy, Family",en,['United States of America'],"Sony Pictures Animation, Reel FX Creative Studios, Sony Pictures Home Entertainment"
8960,Hancock,150000000,629400000,6.3,9469,2008-07-01,92,"Fantasy, Action",en,['United States of America'],"Columbia Pictures, Relativity Media, Blue Light, Weed Road Pictures, Overbrook Entertainment"
11321,Seven Pounds,55000000,168167691,7.6,6701,2008-12-18,123,Drama,en,['United States of America'],"Escape Artists, Columbia Pictures, Relativity Media, Overbrook Entertainment"
10199,The Tale of Despereaux,60000000,87000000,6.1,902,2008-12-18,93,"Adventure, Animation, Family",en,"['United Kingdom', 'United States of America']",Larger Than Life Productions
14863,Anaconda 3: Offspring,0,0,4.7,309,2008-07-26,91,"Horror, Action, Adventure",en,"['United States of America', 'Romania']","Castel Film, Hollywood Media Bridge, Syfy, Castel Film (US)"
6557,27 Dresses,30000000,160300000,6.4,3074,2008-01-10,111,"Comedy, Romance",en,['United States of America'],"Fox 2000 Pictures, Spyglass Entertainment, Dune Entertainment III"
13813,Defiance,32000000,51155219,6.8,1707,2008-12-31,137,"Action, Drama, History, War",en,['United States of America'],"Paramount Vantage, Grosvenor Park Productions, Defiance Productions, Pistachio Pictures, Bedford Falls Productions"
8676,Fool's Gold,70000000,111231041,5.7,1443,2008-02-07,112,"Adventure, Romance, Comedy",en,"['Australia', 'Bahamas', 'United States of America']","De Line Pictures, Warner Bros. Pictures, Bernie Goldmann Productions"
13688,CJ7,20000000,47301471,7.3,692,2008-01-30,88,"Comedy, Drama, Family, Fantasy, Science Fiction",cn,['Hong Kong'],"Star Overseas, Beijing Film Studio, China Film Group Corporation, Columbia Pictures"
10185,The Midnight Meat Train,15000000,3533227,6.1,1101,2008-08-07,98,"Horror, Mystery, Fantasy",en,['United States of America'],"Lakeshore Entertainment, Lions Gate Films, Midnight Picture Show, GreeneStreet Films"
12113,Body of Lies,70000000,113280098,6.6,2968,2008-10-09,128,"Action, Drama, Thriller",en,['United States of America'],"De Line Pictures, Warner Bros. Pictures, Scott Free Productions"
11918,Superhero Movie,35000000,71571300,5.2,1790,2008-03-28,82,"Comedy, Action, Science Fiction",en,['United States of America'],"Dimension Films, Craig Mazin Company, The Weinstein Company, Metro-Goldwyn-Mayer"
11887,High School Musical 3: Senior Year,11000000,252909177,6.558,3432,2008-10-11,111,"Comedy, Romance, Drama, Family, Music",en,['United States of America'],"Walt Disney Pictures, Borden & Rosenbush Entertainment"
8065,21,35000000,159808370,6.698,4576,2008-03-27,123,"Drama, Crime",en,"['United States of America', 'United Kingdom']","Columbia Pictures, Relativity Media, Michael De Luca Productions, Trigger Street Productions"
7840,"10,000 BC",105000000,269784201,5.475,2899,2008-03-04,109,"Adventure, Action, Drama, Fantasy",en,"['United States of America', 'South Africa', 'New Zealand']","Centropolis Entertainment, Legendary Pictures, The Department of Trade, Industry and Competition of South Africa, Moonlighting Films, Warner Bros. Pictures"
7459,Speed Racer,120000000,93900000,6.3,1530,2008-05-07,135,"Family, Action, Adventure, Comedy",en,"['Germany', 'United Kingdom', 'United States of America']","Warner Bros. Pictures, Village Roadshow Pictures, Silver Pictures, Anarchos Productions, Velocity Productions, Studio Babelsberg"
9870,Forgetting Sarah Marshall,30000000,105173115,6.5,3316,2008-04-17,111,"Comedy, Romance, Drama",en,['United States of America'],"Universal Pictures, Apatow Productions"
13486,The Scorpion King 2: Rise of a Warrior,0,0,4.7,574,2008-07-19,109,"Action, Adventure, Fantasy, Science Fiction",en,"['United States of America', 'South Africa', 'Germany']","Universal Pictures, ApolloMovie Beteiligungs, The Sommers Company, Film Afrika"
13056,Punisher: War Zone,20500000,10089373,5.8,1123,2008-12-05,102,"Action, Crime",en,"['Canada', 'Germany', 'United States of America']","Lionsgate, MHF Zweite Academy Film, Marvel Knights, Valhalla Motion Pictures, SGF Entertainment, Muse Entertainment, Marvel Studios"
5038,Vicky Cristina Barcelona,15000000,96409300,6.797,3664,2008-08-15,96,"Drama, Romance",en,"['Spain', 'United States of America']","Gravier Productions, Mediapro, Atresmedia, Dumaine Productions"
14248,Igor,25000000,30700000,5.9,554,2008-09-19,87,"Animation, Comedy, Family, Fantasy, Horror",en,"['France', 'United States of America']","Exodus Film Group, Sparx Animation Studios, Metro-Goldwyn-Mayer"
13515,Mirrors,35000000,72400000,6.276,1813,2008-08-15,111,"Horror, Mystery",en,"['Romania', 'United States of America']","Regency Enterprises, New Regency Pictures, Luna Pictures, ASAF, Castel Film"
14728,The Librarian: The Curse of the Judas Chalice,0,0,6.3,466,2008-10-25,95,"Fantasy, Adventure, Comedy",en,['United States of America'],Electric Entertainment
21044,Ice Age: Surviving Sid,0,0,6.1,106,2008-10-20,7,"Animation, Comedy, TV Movie",en,['United States of America'],"Blue Sky Studios, 20th Century Fox"
19066,Rest Stop: Don't Look Back,0,0,5.5,93,2008-09-30,89,Horror,en,['United States of America'],Raw Feed
10761,Made of Honor,40000000,106407672,6.4,1637,2008-04-30,101,"Comedy, Romance",en,"['United Kingdom', 'United States of America']","Columbia Pictures, Original Film"
24528,Killer Bean Forever,1000000,2025017,7.2,179,2008-09-05,85,"Comedy, Animation, Action, Adventure, Thriller",en,['United States of America'],"Killer Bean Studios LLC, Jeff Lew Productions"
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,6.2,760,2008-08-06,117,"Adventure, Comedy, Drama",en,['United States of America'],"Alcon Entertainment, Di Novi Pictures, Alloy Entertainment"
9262,My Mom's New Boyfriend,25000000,7926601,5.4,236,2008-04-30,97,"Action, Comedy, Crime, Romance",en,"['United States of America', 'Germany']","3L Productions, Millennium Media, Eclectic Pictures, Equity Pictures Medienfonds GmbH & Co. KG"
12085,Mad Money,0,0,6.5,653,2008-01-17,104,"Action, Comedy, Crime",en,['United States of America'],"Millennium Media, Overture Films, Lightspeed Entertainment, Swingin' Productions, Big City Pictures, Granada Productions, Millenium Films"
11665,Get Smart,80000000,230685453,6.2,3517,2008-06-19,110,"Action, Comedy, Thriller",en,['United States of America'],"Mosaic Media Group, Mad Chance, Callahan Filmworks, Warner Bros. Pictures, Village Roadshow Pictures"
13078,The Babysitters,0,44852,6.0,478,2008-05-09,88,Drama,en,['United States of America'],"Upload Films, Forensic Films, O.D.D. Entertainment, Rebel Films"
10488,Nim's Island,37000000,100104565,5.9,1114,2008-04-03,96,"Adventure, Comedy, Family, Fantasy",en,['United States of America'],Walden Media
21182,Young @ Heart,0,0,7.3,49,2008-10-02,107,Documentary,en,['United States of America'],Fox Searchlight Pictures
11127,Starship Troopers 3: Marauder,20000000,0,4.8,514,2008-07-19,105,"Adventure, Science Fiction, Action",en,"['United States of America', 'South Africa', 'Germany']","Sony Pictures Home Entertainment, ApolloMovie Beteiligungs, Bold Films, Film Afrika, Sony Pictures, Sony Pictures Television International, Sony Pictures Releasing, Sony Pictures Television"
10885,Shutter,0,0,5.549,722,2008-03-21,85,"Horror, Mystery, Thriller",en,['United States of America'],"Regency Enterprises, New Regency Pictures, Vertigo Entertainment, Ozla Pictures"
14306,Marley & Me,60000000,255700000,7.2,4527,2008-12-25,115,"Comedy, Family",en,['United States of America'],"Sunswept Entertainment, Dune Entertainment III"
13001,Stargate: The Ark of Truth,7000000,8900000,7.1,483,2008-03-11,101,"Action, Adventure, Science Fiction",en,"['Canada', 'United States of America']","Kawoosh! Productions DTV I, Metro-Goldwyn-Mayer"
12245,The Oxford Murders,14100000,0,6.0,631,2008-01-18,107,"Crime, Mystery, Thriller",en,"['France', 'Spain', 'United Kingdom', 'United States of America']","Telecinco Cinema, Eurimages, La Fabrique 2, Tornasol Media, Canal+ España, thinkfilm, Warner Bros. Pictures, Warner Bros. Entertainment España, Oxford Crimes, Canal+"
12683,Alone in the Dark 2,4600000,0,3.6,92,2008-09-01,88,"Action, Fantasy, Horror",en,['United States of America'],HJB Filmproduktion
22492,It Might Get Loud,0,1896244,7.2,174,2008-09-05,97,"Documentary, Music",en,['United States of America'],Thomas Tull Productions
13460,Doomsday,30000000,22472631,6.0,1263,2008-03-14,108,"Action, Thriller, Science Fiction",en,"['Germany', 'United Kingdom', 'United States of America', 'South Africa']","Rogue Pictures, Intrepid Pictures, Crystal Sky Pictures, Scion Films, Moonlighting Films, Internationale Filmproduktion Blackbird Dritte"
13805,Disaster Movie,25000000,34816824,3.172,1018,2008-08-29,87,Comedy,en,['United States of America'],"3 in the Box, Lionsgate, Grosvenor Park Media, Summit Entertainment, GTS Distribution"
13012,Felon,2900000,0,7.2,866,2008-07-17,103,"Crime, Drama, Thriller",en,['United States of America'],"Pantry Films, Stage 6 Films, Tooley Productions"
8988,Stop-Loss,25000000,11207130,6.1,244,2008-03-28,113,"Drama, War",en,['United States of America'],"MTV Films, Peirce Pictures, Paramount Pictures, Scott Rudin Productions"
8836,The X Files: I Want to Believe,30000000,69363381,5.8,1477,2008-07-24,104,"Mystery, Science Fiction, Thriller",en,"['Canada', 'United States of America']","Ten Thirteen Productions, Dune Entertainment III, Crying Box Productions, 20th Century Fox"
16000,Ben 10: Race Against Time,18000000,0,5.8,313,2008-02-11,67,"Action, Family, Science Fiction",en,['United States of America'],"Cartoon Network Studios, Griego Talent Management, Trouper Productions, Turner Studios"
8645,The Happening,60000000,163403799,5.407,3548,2008-06-11,91,"Thriller, Science Fiction",en,"['India', 'United States of America']","Spyglass Entertainment, Blinding Edge Pictures, UTV Motion Pictures, 20th Century Fox"
12797,Ghost Town,20000000,27100000,6.5,943,2008-09-19,102,"Drama, Comedy, Fantasy",en,['United States of America'],"Spyglass Entertainment, Pariah, DreamWorks Pictures"
7461,Vantage Point,40000000,152039882,6.4,1981,2008-02-01,90,"Drama, Action, Thriller, Crime",en,"['Mexico', 'Spain', 'United States of America']","KanZaman Productions, Relativity Media, Original Film, Art In Motion, Columbia Pictures"
13600,City of Ember,55000000,17869048,6.3,1709,2008-10-07,90,"Adventure, Family, Fantasy",en,['United States of America'],"Playtone, Walden Media"
15854,Kung Fu Panda: Secrets of the Furious Five,0,0,6.7,422,2008-11-08,25,"Animation, Family, Action",en,['United States of America'],DreamWorks Animation
18176,Assassination of a High School President,11500000,69564,5.7,288,2008-01-17,93,"Comedy, Crime",en,['United States of America'],"Yari Film Group, Vertigo Entertainment"
9029,What Happens in Vegas,35000000,219400000,6.1,3014,2008-05-07,99,"Comedy, Romance",en,['United States of America'],"Penn Station Entertainment, Regency Enterprises, 21 Laps Entertainment, Dune Entertainment III, Mosaic Media Group, 20th Century Fox, Monarchy Enterprises B.V."
13490,Welcome Home Roscoe Jenkins,35000000,43650785,6.0,279,2008-02-08,114,"Comedy, Drama, Family",en,['United States of America'],"Spyglass Entertainment, Universal Pictures"
12165,The Burning Plain,20000000,5642478,6.6,423,2008-11-07,111,"Drama, Romance, Crime",en,"['Argentina', 'United States of America']","Parkes+MacDonald Image Nation, 2929 Productions, Costa Films"
12193,Four Christmases,80000000,164112721,5.8,1114,2008-11-26,88,"Comedy, Romance, Drama",en,['United States of America'],"New Line Cinema, Spyglass Entertainment, Wild West Picture Show Productions, Type A Films, Birnbaum/Barber Productions"
34482,The Clique,0,0,5.9,167,2008-11-11,87,"Comedy, Drama, Family",en,['United States of America'],"Alloy Entertainment, Bankable Productions, Warner Premiere"
14405,Beverly Hills Chihuahua,20000000,149281606,5.4,1041,2008-10-03,91,"Comedy, Family, Adventure, Romance",en,['United States of America'],"Walt Disney Pictures, Smart Entertainment, Mandeville Films"
13851,Batman: Gotham Knight,3500000,0,6.7,677,2008-07-08,76,"Science Fiction, Animation, Action, Crime, Thriller",en,"['Japan', 'United States of America']","DC, BeeTrain, Warner Bros. Animation, Madhouse, Production I.G, STUDIO4℃"
12163,The Wrestler,6000000,44734660,7.5,3575,2008-09-07,109,"Drama, Romance",en,"['United States of America', 'France']","Wild Bunch, Top Rope, Saturn Films, Protozoa Pictures"
12177,The Love Guru,62000000,40854735,4.1,699,2008-06-20,87,"Comedy, Romance",en,"['Germany', 'United States of America', 'United Kingdom']","Paramount Pictures, Internationale Filmproduktion Poseidon, LSG Productions, Love Guru Productions, Michael De Luca Productions, Nomoneyfun Films, Spyglass Entertainment"
12903,Scooby-Doo! and the Goblin King,0,0,7.7,252,2008-09-23,75,"Adventure, Animation, Comedy, Family, Fantasy, Music",en,['United States of America'],"Warner Bros. Animation, Hanna-Barbera Productions"
12572,"New York, I Love You",14700000,14600000,5.9,527,2008-09-06,103,"Comedy, Drama, Romance",en,['United States of America'],"Vivendi Entertainment, Palm Pictures, Ever So Close, Visitor Pictures, Sherezade Films, Also Known As Pictures, Benaroya Pictures, Plum Pictures, 2008NY5, Grand Army Entertainment, Grosvenor Park Media"
19929,9to5: Days in Porn,0,0,5.8,81,2008-08-24,113,Documentary,en,['Germany'],"Casa Bonita, F24 Film"
12180,Star Wars: The Clone Wars,8500000,68282844,6.1,1982,2008-08-05,98,"Animation, Action, Science Fiction, Adventure",en,['United States of America'],"Lucasfilm Ltd., Lucasfilm Animation, Warner Bros. Pictures"
24411,The Shepherd: Border Patrol,8500000,0,5.9,191,2008-03-04,95,"Action, Crime, Thriller",en,['United States of America'],"Sony Pictures Home Entertainment, Stage 6 Films"
1266,Street Kings,20000000,66500000,6.6,1460,2008-04-10,109,"Action, Crime, Drama, Thriller",en,['United States of America'],"Fox Searchlight Pictures, Regency Enterprises, Dune Entertainment III, Yari Film Group (YFG), EFO Films"
20036,The Prince & Me: A Royal Honeymoon,0,0,5.6,128,2008-10-28,92,"Romance, Comedy",en,['United States of America'],"Nu Image, Millennium Media"
15373,Role Models,28000000,92380927,6.5,1857,2008-11-07,99,Comedy,en,['United States of America'],"WideAwake Pictures, Universal Pictures, Internationale Filmproduktion Stella-del-Süd, Relativity Media, Stuber/Parent, New Regency Pictures"
18198,Barbie Mariposa,0,0,6.8,506,2008-02-26,75,"Animation, Fantasy, Family",en,['United States of America'],"Mattel, Mainframe Entertainment, Lionsgate Home Entertainment"
13260,Semi-Pro,55000000,33500000,5.6,767,2008-02-28,91,Comedy,en,['United States of America'],"New Line Cinema, Mosaic Media Group, The Donners' Company, Road Rebel"
8321,In Bruges,15000000,34533783,7.49,5059,2008-02-08,108,"Comedy, Drama, Crime",en,"['United Kingdom', 'United States of America']","Twins Financing, Blueprint Pictures, Focus Features, Scion Films, Film4 Productions"
268227,Erotica:  Moonlight,0,0,6.024,21,2008-12-19,114,Drama,en,[],
13655,Camp Rock,0,0,6.4,2068,2008-06-20,95,"Music, Comedy, Drama, Romance, Family, TV Movie",en,['United States of America'],"Alan Sacks Productions, Walt Disney Television, Sudden Motion Productions"
