id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
259072,Wrong Turn 6: Last Resort,1200000,0,5.4,862,8/22/2014,91,Horror,en,"['Germany', 'United States of America']","Constantin Film, Regency Enterprises, Summit Entertainment"
222899,About Last Night,12500000,49002684,6.039,493,2/14/2014,100,"Comedy, Romance",en,['United States of America'],"Olive Bridge Entertainment, Rainforest Entertainment, Screen Gems"
215379,Young Ones,0,0,5.7,294,6/28/2014,100,"Western, Action, Drama, Science Fiction",en,"['South Africa', 'United States of America', 'Ireland']","Quickfire Films, Spier Films, Bifrost Pictures, Subotica"
546726,Sub Rosa,0,0,6.2,13,8/10/2014,22,"Drama, Romance",en,['United States of America'],Kn2s Productions
228108,The Road Within,0,0,6.9,368,10/24/2014,100,"Comedy, Drama",en,['United States of America'],"Amasia Entertainment, Troika Pictures, Coup d'Etat Films"
209269,Felony,0,0,5.7,179,8/28/2014,105,"Mystery, Thriller, Crime",en,"['Australia', 'United States of America']","Blue-Tongue Films, Screen Australia, Benaroya Pictures, Goalpost Pictures"
239563,St. Vincent,13000000,54837234,7.1,1863,10/9/2014,102,Comedy,en,['United States of America'],"Chernin Entertainment, The Weinstein Company, Crescendo Productions, Goldenlight Films"
172385,Rio 2,103000000,500200000,6.5,3442,3/19/2014,101,"Animation, Adventure, Comedy, Family",en,['United States of America'],"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox"
193893,Let's Be Cops,17000000,136600000,6.5,2741,8/13/2014,104,Comedy,en,['United States of America'],"WideAwake Pictures, Genre Films, 20th Century Fox"
241848,The Guest,5000000,2700051,6.7,1926,9/5/2014,101,"Mystery, Thriller, Action",en,['United States of America'],"HanWay Films, Snoot Entertainment"
225565,That Awkward Moment,8000000,45600000,6.148,2614,1/29/2014,94,"Comedy, Romance",en,['United States of America'],"Treehouse Pictures, FilmDistrict, Aversano Films, What If It Barks Films, Virgin Produced, Ninjas Runnin' Wild Productions"
53182,300: Rise of an Empire,110000000,337580051,6.112,6429,3/5/2014,102,"Action, Drama, War",en,"['Bulgaria', 'United States of America']","Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Nimar Studios, Warner Bros. Pictures, Cruel & Unusual Films"
241239,A Most Violent Year,20000000,12007070,6.6,1385,12/31/2014,124,"Crime, Drama, Thriller",en,"['United Arab Emirates', 'United States of America']","Participant, Image Nation Abu Dhabi, FilmNation Entertainment, Before the Door Pictures, Washington Square Films, Old Bull Pictures, CounterNarrative Films"
246403,Tusk,3000000,1882074,5.481,1374,9/19/2014,102,"Comedy, Horror",en,"['Canada', 'United States of America']","Phase 4 Films, Demarest Films, SModcast Pictures"
254904,The November Man,15000000,32600000,6.116,1448,8/27/2014,108,"Crime, Action, Thriller",en,"['United Kingdom', 'United States of America']","SPD Films, Relativity Media, Irish Dreamtime"
187017,22 Jump Street,50000000,331333876,6.8,7855,6/5/2014,112,"Crime, Comedy, Action",en,['United States of America'],"Columbia Pictures, Original Film, MRC, LStar Capital, Metro-Goldwyn-Mayer, Stephen J. Cannell Productions, 75 Year Plan Productions, Storyville Films, JHF Productions, 33andOut Productions"
214075,Words and Pictures,0,3346257,6.4,220,5/22/2014,111,"Comedy, Drama, Romance",en,"['Australia', 'Canada', 'United States of America']","Lascaux Films, Latitude Productions, American Entertainment Investors, Voltage Pictures"
214314,Bears,0,0,7.4,155,4/17/2014,78,Documentary,en,['United States of America'],Disneynature
235260,Son of God,22000000,67800064,6.866,295,2/28/2014,138,Drama,en,['United States of America'],"Hearst Entertainment Productions, LightWorkers Media, 20th Century Fox"
238215,The Cobbler,0,0,5.9,1637,9/11/2014,99,"Fantasy, Comedy, Drama",en,['United States of America'],"Golden Spike (II), Next Wednesday Productions, Voltage Pictures"
243683,Step Up All In,45000000,86165646,6.8,1912,7/16/2014,112,"Romance, Drama, Music",en,['United States of America'],"Summit Entertainment, Offspring Entertainment"
120467,The Grand Budapest Hotel,30000000,174600318,8.049,14660,2/26/2014,100,"Comedy, Drama",en,"['Germany', 'United States of America']","Fox Searchlight Pictures, Scott Rudin Productions, Studio Babelsberg, Indian Paintbrush, TSG Entertainment, American Empirical Pictures"
239571,The Best of Me,26000000,35926213,7.5,2551,10/15/2014,117,"Drama, Romance",en,['United States of America'],Relativity Media
100402,Captain America: The Winter Soldier,170000000,714766572,7.7,18595,3/20/2014,136,"Action, Adventure, Science Fiction",en,['United States of America'],Marvel Studios
118340,Guardians of the Galaxy,170000000,772776600,7.907,27865,7/30/2014,121,"Action, Science Fiction, Adventure",en,['United States of America'],Marvel Studios
236399,Flowers in the Attic,0,0,6.7,359,1/18/2014,90,"Drama, Mystery, Thriller, TV Movie",en,"['United States of America', 'Canada']","Cue the Dog Productions, Front Street Pictures, Lifetime"
241254,The Prince,18000000,1289595,4.9,480,8/22/2014,93,"Thriller, Action",en,"['South Korea', 'United States of America']","EFO Films, Aperture Entertainment, Grindstone Entertainment Group"
289720,Outcast,25000000,5148503,5.086,460,9/26/2014,98,"Action, Adventure",en,"['Canada', 'China', 'France', 'United States of America']","Media Max Productions, Notorious Films, 22h22"
297608,The Taking of Deborah Logan,0,0,6.5,1197,10/21/2014,90,"Horror, Mystery, Thriller",en,['United States of America'],"Guerin-Adler-Scott Pictures, Bad Hat Harry Productions, Jeff Rice Films, Casadelic Pictures, Terror Films"
188161,A Million Ways to Die in the West,40000000,86400000,6.039,4029,5/22/2014,116,"Comedy, Western",en,['United States of America'],"RGB Media, Fuzzy Door Productions, MRC, Bluegrass Films"
242310,Rage,15000000,2424381,5.275,737,5/9/2014,98,"Action, Crime, Thriller",en,"['France', 'United States of America']","Vocal Yokels, Hannibal Pictures, Patriot Pictures, Saturn Films"
252171,A Girl Walks Home Alone at Night,1000000,395000,6.8,844,11/21/2014,101,"Horror, Romance",en,['United States of America'],"Black Light District, Say Ahh Productions, SpectreVision, Logan Pictures"
244506,Camp X-Ray,1000000,59744,6.72,1000,10/17/2014,117,Drama,en,['United States of America'],"Young Gang, The Gotham Group, Upload Films, GNK Productions, Rough House Pictures"
257346,Avengers Confidential: Black Widow & Punisher,0,0,6.4,250,4/19/2014,83,"Animation, Science Fiction, Action",ja,['Japan'],"Sony Pictures, Madhouse"
169917,A Walk Among the Tombstones,28000000,58834384,6.3,2776,9/18/2014,114,"Crime, Drama, Mystery, Thriller",en,['United States of America'],"Traveling Picture Show Company, Jersey Films, Free State Pictures, Exclusive Media, Cross Creek Pictures, 1984 Private Defense Contractors, Da Vinci Media Ventures, Double Feature Films"
192102,3 Days to Kill,28000000,53260230,6.088,2133,2/14/2014,113,"Action, Drama, Thriller",en,"['France', 'United States of America']","Wonderland Sound and Vision, EuropaCorp, Relativity Media, 20th Century Fox"
227735,Dolphin Tale 2,36000000,52424533,7,343,9/11/2014,107,"Family, Drama",en,['United States of America'],"Alcon Entertainment, Boxing Cat Films, Color Force, St. Petersburg Clearwater Film Commision"
137106,The Lego Movie,60000000,470759687,7.4,7753,2/6/2014,100,"Animation, Family, Adventure, Comedy, Fantasy",en,"['Australia', 'Denmark', 'United States of America']","Village Roadshow Pictures, RatPac Entertainment, LEGO, Lin Pictures, Vertigo Entertainment, Warner Bros. Pictures Animation, Animal Logic"
68737,Seventh Son,95000000,114178613,5.515,2468,12/12/2014,102,"Adventure, Fantasy",en,"['China', 'Canada', 'United States of America', 'United Kingdom']","Legendary Pictures, Thunder Road, Moving Picture Company, Pendle Mountain Productions, China Film Group Corporation, Wigram Productions, Outlaw Sinema"
250574,Creep,0,0,6.4,1389,6/23/2014,82,Horror,en,['United States of America'],"Blumhouse Productions, Duplass Brothers Productions"
244458,The Voices,0,0,6.2,1726,1/19/2014,104,"Comedy, Crime, Horror, Fantasy",en,"['Germany', 'United States of America']","1984 Private Defense Contractors, Mandalay Vision, Studio Babelsberg, Vertigo Entertainment"
231576,Wish I Was Here,5500000,5483299,6.5,712,7/18/2014,107,"Drama, Comedy",en,"['France', 'United States of America']","Wild Bunch, Worldview Entertainment, Double Feature Films, Second Stix Films, Focus Features"
49017,Dracula Untold,70000000,217124280,6.417,6005,10/1/2014,92,"Horror, Action, Fantasy",en,['United States of America'],"Universal Pictures, Legendary Pictures, Michael De Luca Productions"
254474,Zombeavers,0,14947,4.931,693,10/20/2014,85,"Horror, Action, Comedy",en,['United States of America'],"Armory Films, BenderSpink"
97020,RoboCop,120000000,242688965,5.874,5425,1/30/2014,118,"Science Fiction, Action, Crime",en,['United States of America'],"Metro-Goldwyn-Mayer, Columbia Pictures, Strike Entertainment"
170687,The Boxtrolls,60000000,108255770,6.7,1655,9/10/2014,97,"Animation, Comedy, Family, Fantasy",en,['United States of America'],Laika
217057,The Hero of Color City,0,32188,5.3,26,10/3/2014,77,Animation,en,['United States of America'],Exodus Film Group
154400,The Drop,12600000,19054534,6.8,2134,9/12/2014,106,"Drama, Crime",en,['United States of America'],"Fox Searchlight Pictures, Chernin Entertainment, TSG Entertainment, Ingenious Media"
209271,Hateship Loveship,0,0,5.849,142,4/11/2014,103,Drama,en,['United States of America'],"Fork Films, Union Entertainment Group, Venture Forth, Benaroya Pictures, The Film Community"
82703,Mr. Peabody & Sherman,145000000,272912430,6.7,2324,2/7/2014,92,"Animation, Adventure, Family",en,['United States of America'],"Pacific Data Images, DreamWorks Animation, Bullwinkle Studios"
86834,Noah,125000000,362600000,5.7,6150,3/7/2014,138,"Drama, Adventure",en,['United States of America'],"Paramount Pictures, Regency Enterprises, Protozoa Pictures, Disruption Entertainment"
242042,Barefoot,6000000,15071,6.59,607,2/2/2014,90,"Comedy, Drama, Romance",en,['United States of America'],WhiteFlame Productions
243352,Where Hope Grows,0,1156000,6.8,82,4/6/2014,95,Drama,en,['United States of America'],Godspeed Pictures
188207,The Legend of Hercules,70000000,61279452,4.8,1300,1/10/2014,99,"Action, Adventure",en,"['Bulgaria', 'United States of America']","Millennium Media, Summit Entertainment, Nu Boyana Film Studios"
136835,No Good Deed,13200000,53830415,6,616,9/10/2014,84,"Crime, Thriller",en,['United States of America'],Will Packer Productions
255343,Escobar: Paradise Lost,17000000,3758328,6.276,762,10/11/2014,120,"Thriller, Romance",en,"['Belgium', 'France', 'Spain']","uFilm, Nexus Factory, Jaguar Films, Chapter 2, Roxbury, uMedia"
242095,The Signal,4000000,2665322,6,1648,3/15/2014,97,"Thriller, Science Fiction",en,['United States of America'],"Signal Film Group, Low Spark Films, Automatik Entertainment, Focus Features"
216769,Swindle,0,0,7,228,3/22/2014,90,"Comedy, Crime, TV Movie",en,['Canada'],Nickelodeon Productions
171274,Inherent Vice,20000000,14710975,6.6,2453,12/12/2014,149,"Drama, Mystery, Comedy",en,['United States of America'],"Warner Bros. Pictures, IAC Films, JoAnne Sellar Productions, Ghoulardi Film Company"
229297,Magic in the Moonlight,16800000,51029361,6.497,2050,7/25/2014,98,"Comedy, Drama, Romance",en,"['France', 'United Kingdom', 'United States of America']","Perdido Productions, Gravier Productions, Dippermouth, Cinï¿½ï¿½france 1888, Sony Pictures Classics, FilmNation Entertain"
239678,This Is Where I Leave You,19800000,41300000,6.6,1310,9/10/2014,103,"Drama, Comedy",en,['United States of America'],"Spring Creek Pictures, 21 Laps Entertainment, Warner Bros. Pictures"
242643,Batman: Assault on Arkham,0,4571025,7.316,1105,8/12/2014,76,"Thriller, Animation, Action, Crime",en,['United States of America'],"Warner Bros. Animation, Warner Premiere, DC Entertainment"
222649,Rosewater,0,0,6.5,172,11/7/2014,103,Drama,en,['United States of America'],"International Traders, OddLot Entertainment, Busboy Productions"
195589,Neighbors,18000000,270700000,6.188,6870,5/8/2014,97,Comedy,en,['United States of America'],"Good Universe, Universal Pictures, Point Grey Pictures"
244267,I Origins,1000000,481234,7.595,3187,7/18/2014,106,"Science Fiction, Drama",en,['United States of America'],"Bersin Pictures, Verisimilitude, WeWork Studios, Penny Jane Films"
302666,10.0 Earthquake,0,0,4.899,119,10/15/2014,88,"Drama, Adventure, Action",en,['United States of America'],Indy Entertainment
137094,Jack Ryan: Shadow Recruit,60000000,135500000,6.114,2820,1/15/2014,105,"Action, Drama, Thriller",en,"['Russia', 'United States of America']","di Bonaventura Pictures, Paramount Pictures, Mace Neufeld Productions, Buckaroo Entertainment, Skydance Media"
267806,V/H/S: Viral,0,2756,4.9,596,11/21/2014,81,"Horror, Thriller",en,"['Spain', 'United States of America']","Bloody Disgusting, 8383 Productions, Divide / Conquer, The Collective Studios, Crafty Apes, Bishop Studios LLC, Sayaka Producciones, AM Films, Studio71, Rustic Films"
239562,The Single Moms Club,8000000,16365451,6,154,3/14/2014,111,"Drama, Comedy",en,['United States of America'],"Tyler Perry Studios, Lionsgate"
249164,If I Stay,11000000,78300000,7.4,4144,8/21/2014,106,Drama,en,['United States of America'],"New Line Cinema, Metro-Goldwyn-Mayer, Di Novi Pictures, Warner Bros. Pictures"
193610,The Other Woman,40000000,196800000,6.424,3501,4/16/2014,109,"Comedy, Romance",en,['United States of America'],"LBI Productions, 20th Century Fox, TSG Entertainment"
296065,Last Shift,0,0,6.229,583,10/25/2014,87,"Horror, Mystery",en,['United States of America'],Skyra Entertainment
241843,Cooties,0,581011,5.9,732,10/10/2014,88,"Comedy, Horror",en,['United States of America'],"Glacier Films, SpectreVision"
225044,"Like Sunday, Like Rain",0,28208,7.4,107,3/1/2014,104,"Drama, Music",en,['United States of America'],"FJ Productions, BB Film Productions"
284289,Beyond the Reach,0,45895,5.9,353,9/6/2014,95,Thriller,en,['United States of America'],Furthur Films
240483,Robot Overlords,21000000,0,4.835,257,10/18/2014,90,"Science Fiction, Adventure, Action",en,['United Kingdom'],"Umbra Telegraph Pictures, BFI, Northern Ireland Screen, Pinewood Studios, British Film Company, Tempo Productions"
210910,Almost Human,0,0,4.7,107,2/26/2014,80,"Horror, Science Fiction",en,['United States of America'],"Ambrosino / Delmenico, Channel 83 Films"
232679,When the Game Stands Tall,15000000,30127963,6.7,347,8/22/2014,115,Drama,en,['United States of America'],"Mandalay Pictures, Affirm Films"
294652,Son of a Gun,0,0,6.4,749,10/16/2014,108,"Action, Crime, Drama, Thriller",en,"['Australia', 'Canada', 'United Kingdom']","Media House Capital, Altitude Film Entertainment, Daydream Productions, Bridle Path Films, Southern Light Films, WBMC, Screen Australia, ScreenWest, Lotterywest, Screen NSW, Hopscotch Entertainment One"
249660,God's Not Dead,17000000,29789000,6,886,3/21/2014,113,Drama,en,['United States of America'],"Pure Flix Entertainment, Greg Jenkins Productions, Red Entertainment Group"
184346,Deliver Us from Evil,30000000,87937815,6.2,2012,7/1/2014,118,"Thriller, Crime, Horror",en,['United States of America'],"LStar Capital, Screen Gems, Jerry Bruckheimer Films"
