id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
23514,The Rum Diary,45000000,24000000,5.9,1206,2011-10-13,120,"Comedy, Drama",en,"['United Kingdom', 'United States of America']","FilmEngine, GK Films, Infinitum Nihil, FilmDistrict, Mandate International"
60935,The Thing,35000000,31505287,6.2,2867,2011-10-12,103,"Horror, Science Fiction, Mystery",en,['United States of America'],"Universal Pictures, Morgan Creek Entertainment, Strike Entertainment"
50646,"Crazy, Stupid, Love.",50000000,145079584,7.26,8411,2011-07-29,118,"Comedy, Drama, Romance",en,['United States of America'],Warner Bros. Pictures
41513,The Smurfs,110000000,563749323,5.8,3704,2011-07-29,103,"Animation, Family, Adventure, Comedy, Fantasy",en,['United States of America'],"Columbia Pictures, Sony Pictures Animation, Kerner Entertainment Company"
70006,Never Back Down 2: The Beatdown,3000000,0,6.5,634,2011-09-13,99,"Drama, Action",en,['United States of America'],Stage 6 Films
44912,Green Lantern,200000000,219851172,5.2,7152,2011-06-14,114,"Adventure, Action, Thriller, Science Fiction",en,['United States of America'],"DC Entertainment, De Line Pictures, Warner Bros. Pictures"
63197,Megan Is Missing,0,0,6.3,680,2011-05-01,86,"Drama, Horror, Thriller",en,['United States of America'],Trio Pictures
49018,Insidious,1500000,100106454,6.9,6705,2011-03-31,103,"Horror, Thriller",en,"['Canada', 'United Kingdom', 'United States of America']","Alliance Films, IM Global, Haunted Movies, Stage 6 Films, FilmDistrict"
51481,Mean Girls 2,0,0,5.2,1220,2011-01-23,96,Comedy,en,['United States of America'],Paramount Famous Productions
86130,Pixie Hollow Games,0,0,6.954,285,2011-12-24,23,"Animation, Family",en,"['India', 'United States of America']","DisneyToon Studios, Prana Animation Studios"
60308,Moneyball,50000000,110206216,7.3,5067,2011-09-23,134,Drama,en,['United States of America'],"Columbia Pictures, Michael De Luca Productions, Sidney Kimmel Entertainment, Specialty Films"
56292,Mission: Impossible - Ghost Protocol,145000000,694713380,7.1,9776,2011-12-07,133,"Action, Thriller, Adventure",en,['United States of America'],"Paramount Pictures, Bad Robot, TC Productions, Skydance Media"
51828,One Day,15000000,59400000,7.4,4210,2011-03-02,107,"Drama, Romance",en,"['United Kingdom', 'United States of America']","Focus Features, Random House Films, Film4 Productions, Color Force"
60307,Diary of a Wimpy Kid: Rodrick Rules,21000000,72526996,6.7,1112,2011-03-25,99,"Family, Comedy",en,['United States of America'],"Color Force, Dune Entertainment, Fox 2000 Pictures"
64690,Drive,15000000,78100000,7.6,12479,2011-09-15,100,"Drama, Thriller, Crime",en,['United States of America'],"FilmDistrict, Bold Films, Marc Platt Productions, OddLot Entertainment, Motel Movies, Newbridge Film Capital"
71689,Phineas and Ferb The Movie: Across the 2nd Dimension,0,0,7.1,543,2011-08-05,78,"Animation, Comedy, Family, TV Movie, Science Fiction, Adventure, Action",en,['United States of America'],Disney Television Animation
59108,Tower Heist,75000000,152930623,6.1,2897,2011-11-02,104,"Action, Comedy",en,['United States of America'],"Universal Pictures, Relativity Media, RAT Entertainment, Eddie Murphy Productions, Imagine Entertainment"
50544,Friends with Benefits,35000000,149500000,6.7,7841,2011-07-21,110,"Romance, Comedy",en,['United States of America'],Castle Rock Entertainment
62835,Colombiana,40000000,71508440,6.6,2552,2011-07-27,108,"Action, Thriller, Crime, Drama",en,['France'],"A.J.O.Z. Films, EuropaCorp, Grive Productions, CinéCinéma, Canal+, TF1 Films Production"
71670,Hostel: Part III,6000000,0,5.061,1166,2011-12-22,88,Horror,en,['United States of America'],"RCR Media Group, Stage 6 Films, Next Entertainment"
51876,Limitless,27000000,161900000,7.2,10509,2011-03-17,105,"Thriller, Mystery, Science Fiction",en,['United States of America'],"Relativity Media, Virgin Produced, Many Rivers Productions, Boy of the Year, Rogue Pictures, Mandate International"
65754,The Girl with the Dragon Tattoo,90000000,232617430,7.4,6900,2011-12-14,158,"Thriller, Crime, Mystery",en,"['Sweden', 'United States of America']","Columbia Pictures, Metro-Goldwyn-Mayer, Scott Rudin Productions, Yellow Bird"
37430,Conan the Barbarian,90000000,63523283,5.301,1837,2011-08-17,113,"Adventure, Fantasy, Action",en,['United States of America'],"Dark Horse Entertainment, Nu Image, Paradox Entertainment, Nimar Studios, Cinema Vehicle Services, Millennium Media"
74308,Detachment,0,1681521,7.6,1643,2011-04-24,98,Drama,en,['United States of America'],"Paper Street Films, Kingsgate Films, Appian Way"
56288,Spy Kids: All the Time in the World,27000000,85600000,4.7,970,2011-08-18,89,"Family, Comedy, Action",en,['United States of America'],Dimension Films
77887,Hawaiian Vacation,0,0,7.0,655,2011-06-16,6,"Animation, Family, Comedy",en,['United States of America'],Pixar
55779,Final Destination 5,47000000,157900000,6.1,3357,2011-08-12,92,"Horror, Mystery",en,['United States of America'],"Parallel Zide, New Line Cinema, Practical Pictures"
59436,Midnight in Paris,17000000,151119219,7.5,7206,2011-05-11,94,"Fantasy, Comedy, Romance",en,"['France', 'Spain', 'United States of America']","Pontchartrain Productions, Gravier Productions, Mediapro, Versátil Cinema"
69735,Batman: Year One,0,0,7.2,943,2011-09-27,64,"Action, Animation, Crime",en,['United States of America'],"Warner Bros. Animation, Warner Premiere, DC Entertainment"
58574,Sherlock Holmes: A Game of Shadows,125000000,334615000,7.1,10217,2011-11-22,129,"Adventure, Action, Crime, Mystery",en,['United States of America'],"Village Roadshow Pictures, Silver Pictures, Wigram Productions, Lin Pictures"
10316,The Ides of March,12500000,76338111,6.7,2427,2011-09-24,101,Drama,en,['United States of America'],"Appian Way, Crystal City Entertainment, Cross Creek Pictures, Exclusive Media, Smoke House Pictures"
71469,The Darkest Hour,30000000,64626786,5.3,1428,2011-12-22,89,"Horror, Action, Thriller, Science Fiction",en,"['United States of America', 'Russia']","Regency Enterprises, Bazelevs Production, The Jacobson Company, New Regency Pictures, Summit Entertainment"
38322,"Big Mommas: Like Father, Like Son",32000000,83600000,5.5,1216,2011-02-16,107,"Crime, Comedy, Action",en,['United States of America'],"Regency Enterprises, New Regency Pictures, Friendly Films (II), Runteldat Entertainment, The Collective Studios, Friendly Films Productions, 20th Century Fox"
39513,Paul,40000000,98000000,6.724,5672,2011-02-14,104,"Adventure, Comedy, Science Fiction",en,"['United Kingdom', 'United States of America']","Universal Pictures, Relativity Media, Working Title Films, Big Talk Studios"
52451,The Three Musketeers,75000000,132274484,5.8,2602,2011-08-31,110,"Adventure, Action, Thriller",en,"['United States of America', 'United Kingdom', 'Germany', 'France']","Summit Entertainment, Constantin Film, Impact Pictures, Nouvelles Éditions de Films (NEF), New Legacy Film, Studio Babelsberg"
55721,Bridesmaids,32500000,288383523,6.5,4307,2011-05-13,125,"Comedy, Romance",en,['United States of America'],"Apatow Productions, Relativity Media"
27582,The Mechanic,40000000,51070807,6.5,3209,2011-01-13,93,"Action, Thriller, Crime",en,['United States of America'],"CBS Films, Nu Image, Millenium Films, Chartoff-Winkler Productions"
37958,Immortals,75000000,226904017,6.018,2550,2011-11-10,110,"Fantasy, Action, Drama",en,['United States of America'],"Relativity Media, Virgin Produced, Hollywood Gang Productions, Atmosphere Entertainment MM, Mandate International, Rogue Pictures"
414419,Kill Bill: The Whole Bloody Affair,55000000,0,8.0,991,2011-03-27,247,"Action, Crime, Thriller",en,"['Japan', 'United States of America']","Super Cool ManChu, Miramax, A Band Apart"
45612,Source Code,32000000,147332697,7.3,8215,2011-03-30,94,"Thriller, Science Fiction, Mystery",en,"['Canada', 'France', 'United States of America']","The Mark Gordon Company, Vendôme Pictures, Summit Entertainment, StudioCanal"
37686,Super 8,50000000,260100000,6.767,6521,2011-06-08,112,"Thriller, Science Fiction, Mystery",en,['United States of America'],"Paramount Pictures, Amblin Entertainment, Bad Robot"
74465,We Bought a Zoo,50000000,120081841,6.8,2660,2011-12-08,124,"Drama, Comedy, Family",en,['United States of America'],"Dune Entertainment, Estrella Media, Vinyl Films, 20th Century Fox"
71880,Jack and Jill,79000000,149700000,4.4,2063,2011-11-11,91,"Comedy, Family",en,"['Spain', 'United States of America']","Broken Road Productions, Columbia Pictures, Happy Madison Productions, Calle Cruzada"
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,5.7,2156,2011-12-14,87,"Comedy, Fantasy, Family, Music, Animation",en,['United States of America'],"Fox 2000 Pictures, 20th Century Fox, Regency Enterprises, Dune Entertainment, Bagdasarian Productions"
44943,Battle: Los Angeles,70000000,211800000,5.78,3375,2011-03-08,116,"Science Fiction, Action",en,['United States of America'],"Columbia Pictures, Relativity Media, Original Film"
55846,Blitz,15774948,15800000,6.2,1624,2011-05-20,97,"Crime, Action, Thriller",en,"['France', 'United Kingdom', 'United States of America']","Lipsync Productions, Kushner/Wyman Productions, Davis Films, Lionsgate, Current Entertainment"
46529,I Am Number Four,50000000,149900000,6.2,4611,2011-02-18,109,"Action, Thriller, Science Fiction, Adventure",en,"['India', 'United States of America']","Touchstone Pictures, Bay Films, DreamWorks Pictures, Reliance Entertainment"
49520,The Change-Up,52000000,75500000,6.2,2713,2011-08-05,112,Comedy,en,['United States of America'],"Universal Pictures, Relativity Media, Original Film, Big Kid Pictures, Rampage VFX"
39538,Contagion,60000000,137551594,6.6,6004,2011-09-08,106,"Drama, Thriller, Science Fiction",en,"['United States of America', 'United Arab Emirates']","Participant, Image Nation Abu Dhabi, Double Feature Films, Regency Enterprises, Warner Bros. Pictures"
45772,Gnomeo & Juliet,36000000,189712432,5.9,1922,2011-01-13,84,"Animation, Family",en,"['Canada', 'United Kingdom', 'United States of America']","Touchstone Pictures, Starz Animation, Rocket Pictures, Miramax, Mandate International"
74018,A Cinderella Story: Once Upon a Song,0,0,6.4,1008,2011-09-05,88,"Comedy, Family, Romance, Drama",en,['United States of America'],Warner Premiere
49849,Cowboys & Aliens,163000000,174822325,5.6,4988,2011-07-29,119,"Action, Science Fiction, Thriller, Western",en,"['India', 'United States of America']","DreamWorks Pictures, Universal Pictures, Reliance Entertainment, Relativity Media, Imagine Entertainment, K/O Paper Products, Fairview Entertainment, Platinum Studios, Amblin Entertainment"
72213,Courageous,1000000,35690739,7.609,359,2011-09-30,129,Drama,en,['United States of America'],"TriStar Pictures, Provident Films, Affirm Films, Sherwood Pictures, Kendrick Brothers"
70338,"A Fairly Odd Movie: Grow Up, Timmy Turner!",0,0,4.8,212,2011-07-09,57,"Family, Fantasy, TV Movie",en,['United States of America'],"Pacific Bay Entertainment Canada, Pacific Bay Entertainment, Nickelodeon Productions"
52449,Bad Teacher,20000000,216197492,5.6,4623,2011-05-16,92,Comedy,en,['United States of America'],"Columbia Pictures, Mosaic Media Group"
51162,Winnie the Pooh,30000000,14460000,6.9,856,2011-04-06,63,"Animation, Family, Comedy, Adventure",en,['United States of America'],"Walt Disney Animation Studios, Walt Disney Pictures"
59965,Abduction,35000000,82087155,5.9,2849,2011-09-22,106,"Thriller, Action, Mystery",en,['United States of America'],"Vertigo Entertainment, The Gotham Group, Quick Six Entertainment, Lionsgate"
57737,Barbie: A Fairy Secret,0,0,6.8,493,2011-03-01,72,"Animation, Family, Fantasy",en,['United States of America'],"Rainmaker Entertainment, Mattel"
51540,Horrible Bosses,35000000,209838559,6.6,6276,2011-07-08,98,"Comedy, Crime",en,['United States of America'],"New Line Cinema, RAT Entertainment"
38321,Priest,60000000,78309131,5.799,2230,2011-05-05,87,"Action, Fantasy, Horror, Thriller",en,['United States of America'],"Michael De Luca Productions, Stars Road Entertainment, TOKYOPOP, Buckaroo Entertainment, Screen Gems"
45610,Machine Gun Preacher,30000000,2527904,6.7,1026,2011-09-23,129,"Action, Thriller, Crime",en,['United States of America'],"Virgin Produced, Relativity Media, Mpower Pictures, Apparatus Productions, GG Filmz, 1984 Private Defense Contractors, ITS Capital, Merlina Entertainment, MGP Productions, Moonlighting Films, Safady Entertainment"
59860,Monte Carlo,20000000,39800000,6.6,2075,2011-07-01,109,"Adventure, Comedy, Romance",en,"['Hungary', 'United States of America']","Blossom Films, Fox 2000 Pictures, Regency Enterprises, Di Novi Pictures, Dune Entertainment, Dune Entertainment III"
70435,Haywire,23000000,33372606,5.7,1342,2011-11-01,93,"Action, Thriller",en,"['Ireland', 'United States of America']","Relativity Media, Fís Éireann/Screen Ireland, Mandate International"
59722,2012: Ice Age,250000,0,4.5,270,2011-06-27,91,"Action, Adventure, Science Fiction",en,['United States of America'],The Asylum
44826,Hugo,170000000,185770160,7.178,7108,2011-11-22,126,"Adventure, Drama, Family",en,"['United Kingdom', 'United States of America']","GK Films, Infinitum Nihil, Paramount Pictures, Mandate International, Sikelia Productions"
72972,Tom and Jerry & The Wizard of Oz,0,0,6.2,117,2011-08-23,59,"Animation, Comedy, Adventure, Family, Fantasy",en,['United States of America'],"Turner Entertainment, Warner Bros. Animation"
88096,Prep & Landing: Naughty vs. Nice,0,0,6.9,72,2011-12-05,22,"Animation, Comedy, Family",en,['United States of America'],
227257,Monster High: Fright On!,0,0,6.5,43,2011-10-31,46,"Family, Animation, Fantasy",en,['United States of America'],"Mattel Playground Productions, Wildbrain Entertainment, Mattel"
49730,Red Riding Hood,42000000,89162162,6.0,3113,2011-03-10,100,"Thriller, Drama, Fantasy, Mystery, Horror",en,"['Canada', 'United States of America']","Appian Way, Random Films, Warner Bros. Pictures"
60011,The Bang Bang Club,0,0,6.6,161,2011-04-22,106,"Drama, History",en,"['Canada', 'South Africa']",Film Foundry Partners
47327,Drive Angry,50000000,40909909,5.5,1831,2011-02-24,104,"Fantasy, Thriller, Action, Crime",en,['United States of America'],"Summit Entertainment, Saturn Films, Nu Image, Michael De Luca Productions, Millennium Media"
54445,S.W.A.T.: Firefight,8000000,0,5.7,359,2011-03-01,89,"Action, Crime, Thriller",en,['United States of America'],"Original Film, Stage 6 Films, RCR Media Group"
70584,Hellraiser: Revelations,350000,0,3.6,307,2011-10-18,75,Horror,en,['United States of America'],"Neo Art & Logic, Puzzlebox Films, Dimension Extreme, Dimension Films"
71254,Arena,10000000,0,5.2,255,2011-10-11,94,"Action, Thriller, Science Fiction",en,['United States of America'],"Motion Picture Corporation of America, Fury Productions, RCR Media Group, Zero Gravity Management"
38543,Ironclad,25000000,5151023,6.1,725,2011-03-03,121,"Romance, Adventure, Action, History",en,"['United Kingdom', 'United States of America']","Perpetual Media Capital, Mythic International Entertainment, ContentFilm International, Premiere Picture, Rising Star Productions, Silver Reel, Wales Creative IP Fund, Molinare Investment, VIP Medienfonds 4"
38317,Zookeeper,80000000,169900000,5.4,1629,2011-07-06,102,"Comedy, Romance, Family",en,['United States of America'],"Broken Road Productions, Hey Eddie, Happy Madison Productions"
48340,Sanctum,30000000,108609310,6.0,1024,2011-02-03,108,"Action, Thriller",en,"['United States of America', 'Australia']","Universal Pictures, Relativity Media, Wayfare Entertainment, Great Wight Productions/ Osford Films, Sanctum Australia, Start Motion Pictures"
59883,Age of the Dragons,5000000,0,4.1,98,2011-03-21,91,"Adventure, Action, Fantasy",en,['United States of America'],
38356,Transformers: Dark of the Moon,195000000,1123794079,6.2,8207,2011-06-28,154,"Action, Science Fiction, Adventure",en,['United States of America'],"Paramount Pictures, di Bonaventura Pictures, DeSanto/Murphy Productions, Ian Bryce Productions"
70578,Trespass,36000000,9612469,5.5,1121,2011-10-13,91,Thriller,en,['United States of America'],"Nu Image, Winkler Films, Millennium Media, Saturn Films"
70009,The River Murders,0,0,5.2,115,2011-06-30,93,"Thriller, Mystery",en,['United States of America'],"North by Nortwest Productions, March On Productions, Mudflap Films"
59861,Larry Crowne,30000000,75055070,6.0,1291,2011-06-30,98,"Comedy, Romance, Drama",en,"['France', 'United States of America']","Vendôme Pictures, Playtone"
57089,Hoodwinked Too! Hood VS. Evil,30000000,13500000,5.1,535,2011-04-29,86,"Comedy, Animation, Family",en,['United States of America'],"Kanbar Entertainment, Arc Productions, The Weinstein Company"
60405,Sharpay's Fabulous Adventure,0,0,6.0,537,2011-04-19,90,"Family, Music",en,"['Canada', 'United States of America']","Princessa Productions, Borden & Rosenbush Entertainment"
70868,I Don't Know How She Does It,24000000,31410151,5.2,384,2011-09-16,89,"Romance, Comedy",en,['United States of America'],The Weinstein Company
50839,Margin Call,3500000,19504039,6.9,1763,2011-02-11,108,"Thriller, Drama",en,['United States of America'],"Before the Door Pictures, Washington Square Films, Untitled Entertainment"
74998,Seeking Justice,17000000,14089528,5.912,986,2011-09-02,105,"Action, Drama, Thriller",en,['United States of America'],"Endgame Entertainment, Maguire Entertainment, Aura Film Partnership, Fierce Entertainment, Material Pictures, Ram Bergman Productions"
50671,The Resident,20000000,0,5.8,613,2011-02-10,91,"Thriller, Mystery",en,"['United Kingdom', 'United States of America']","Hammer Film Productions, Exclusive Media"
60420,Like Crazy,250000,3542353,6.4,1024,2011-10-28,90,"Drama, Romance",en,['United States of America'],"Paramount Vantage, Andrea Sperling Productions, Indian Paintbrush, Super Crispy Entertainment, Ascension Productions"
91417,Dragons: Gift of the Night Fury,0,0,7.2,366,2011-11-15,22,"Animation, Comedy, Adventure, Family",en,['United States of America'],DreamWorks Animation
63492,What's Your Number?,20000000,30426096,6.5,2309,2011-09-30,106,"Comedy, Romance",en,['United States of America'],"Regency Enterprises, New Regency Pictures, Contrafilm, 20th Century Fox"
73454,X,0,0,6.5,281,2011-11-23,90,"Action, Thriller, Romance",en,['Australia'],"Rough Beast, Circe Films"
70196,The Veteran,0,0,5.7,121,2011-04-29,98,"Action, Crime, Thriller",en,['United Kingdom'],"Local Films, Premiere Picture, Veteran Pictures, Media Pro One, DMK Productions, Iconiq Group"
70587,Spooky Buddies,0,0,6.1,150,2011-09-20,88,"Comedy, Family, Mystery, TV Movie",en,"['Canada', 'United States of America']","Key Pix Productions, Spooky Buddies Productions, Walt Disney Studios Home Entertainment"
65057,The Descendants,20000000,177200000,6.8,2749,2011-09-09,115,"Comedy, Drama",en,['United States of America'],"Dune Entertainment, Fox Searchlight Pictures, Ad Hominem Enterprises"
38117,Beastly,17000000,43200000,6.3,2738,2011-01-21,86,"Drama, Fantasy, Romance",en,['United States of America'],"Storefront Films, CBS Films"
50359,Hop,63000000,183953723,5.8,1246,2011-03-30,95,"Animation, Comedy, Family",en,"['Japan', 'United States of America']","Universal Pictures, Illumination, Relativity Media, dentsu"
76122,Marvel One-Shot: The Consultant,500000,0,6.3,537,2011-09-13,4,"Adventure, Fantasy, Science Fiction, Action",en,['United States of America'],"Marvel Studios, Ebeling Group"
50348,The Lincoln Lawyer,40000000,85412898,7.2,3197,2011-03-17,119,"Crime, Drama, Thriller",en,['United States of America'],"Sidney Kimmel Entertainment, Lionsgate, Lakeshore Entertainment"
71677,Assassination Games,8000000,0,6.3,390,2011-07-28,101,Action,en,['United States of America'],"Mediapro Studios, Rodin Entertainment, Motion Picture Corporation of America"
71700,Repeaters,1600000,0,5.8,170,2011-04-22,89,"Drama, Action, Crime, Science Fiction",en,['Canada'],"Rampart Films, Raven West Films, Resonance Films"
79218,Ice Age: A Mammoth Christmas,0,0,6.5,633,2011-11-24,26,"Animation, Family, TV Movie",en,['United States of America'],"20th Century Fox Animation, Blue Sky Studios, Reel FX Creative Studios"
164052,The Strange Thing About the Johnsons,0,0,6.9,309,2011-01-22,30,"Drama, Horror",en,['United States of America'],American Film Institute Conservatory
57212,War Horse,66000000,177584879,7.3,3367,2011-12-25,146,"War, History, Adventure",en,"['India', 'United States of America']","DreamWorks Pictures, Reliance Entertainment, Amblin Entertainment, The Kennedy/Marshall Company, Touchstone Pictures"
60309,The Conspirator,25000000,15478800,6.5,437,2011-04-15,122,"Crime, Drama, History",en,['United States of America'],"Wildwood Enterprises, The American Film Company"
69778,A Good Old Fashioned Orgy,0,0,5.8,317,2011-09-02,95,Comedy,en,['United States of America'],"Fierce Entertainment, Endgame Entertainment, Aura Film Partnership"
57157,Young Adult,12000000,22939027,5.8,1226,2011-11-11,94,"Comedy, Drama",en,['United States of America'],"Paramount Pictures, Mandate Pictures, Indian Paintbrush, Mr. Mudd, Right of Way Films, Denver & Delilah Productions"
60803,The Suite Life Movie,0,0,6.1,505,2011-03-25,80,"Adventure, Comedy, Family",en,['United States of America'],
58428,The Innkeepers,750000,78396,5.4,640,2011-08-18,101,"Horror, Thriller",en,['United States of America'],"Dark Sky Films, Glass Eye Pix"
55420,Another Earth,100000,1938783,6.7,1601,2011-07-22,92,"Drama, Science Fiction",en,['United States of America'],"Artists Public Domain, Fox Searchlight Pictures"
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,500000,0,6.834,469,2011-10-25,4,"Science Fiction, Fantasy",en,['United States of America'],Marvel Studios
57718,Megamind: The Button of Doom,0,0,6.7,239,2011-02-25,16,"Animation, Action, Comedy, Family",en,['United States of America'],DreamWorks Animation
48171,The Rite,37000000,96047633,6.1,2055,2011-01-28,114,"Drama, Thriller, Horror",en,"['United States of America', 'Hungary', 'Italy']","New Line Cinema, Contrafilm, Mid Atlantic Films, Hungarian National Film Office, Rome Film Commission, Lazio Film Commission"
48138,Unknown,30000000,130786397,6.7,3794,2011-02-16,113,"Action, Mystery, Thriller",en,"['France', 'Germany', 'United Kingdom', 'United States of America']","Panda Productions, Dark Castle Entertainment, Silver Pictures, Studio Babelsberg, Horticus UK, StudioCanal, TF1 Films Production, Canal+, Warner Bros. Pictures"
72571,Paranormal Activity 3,5000000,207039844,5.9,2149,2011-10-19,83,"Horror, Mystery",en,['United States of America'],"Paramount Pictures, Blumhouse Productions, Solana Films, Room 101"
64685,Extremely Loud & Incredibly Close,40000000,55200000,7.0,1968,2011-12-25,129,Drama,en,['United States of America'],"Warner Bros. Pictures, Scott Rudin Productions"
86812,Sound of My Voice,0,405614,6.3,358,2011-01-22,85,"Science Fiction, Drama, Mystery, Thriller, Horror",en,['United States of America'],Skyscraper Films
59968,Our Idiot Brother,5000000,24816118,6.2,945,2011-08-26,90,"Comedy, Drama",en,['United States of America'],"Big Beach, Likely Story, Yuk Films"
81003,Kung Fu Panda: Secrets of the Masters,0,0,6.4,247,2011-12-12,24,"Animation, Action, Comedy",en,['United States of America'],DreamWorks Animation
105789,Going Down in LA-LA Land,0,0,5.8,48,2011-05-01,104,"Drama, Comedy, Romance",en,['United States of America'],"La-La Land Films, Embrem Entertainment"
84226,The Day,0,20502,5.1,247,2011-09-15,85,"Action, Drama, Horror, Science Fiction",en,['United States of America'],"Faction M, Preferred Content, Guy A. Danella Productions, Follow Through Productions"
60062,Judy Moody and the Not Bummer Summer,20000000,14166853,6.1,86,2011-06-10,91,"Comedy, Family",en,['United States of America'],"Relativity Media, Smokewood Entertainment"
70821,Cyberbully,0,0,6.1,465,2011-11-10,90,Drama,en,['Canada'],Muse Entertainment
