id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
4257,Scary Movie 4,45000000,178262620,5.5,3208,2006-04-12,83,Comedy,en,['United States of America'],"Dimension Films, 415 Project, Brad Grey Pictures, Miramax"
1422,The Departed,90000000,291465000,8.165,14751,2006-10-04,151,"Drama, Thriller, Crime",en,"['Hong Kong', 'United States of America']","Warner Bros. Pictures, Plan B Entertainment, Initial Entertainment Group, Vertigo Entertainment, Media Asia Films"
10781,The Texas Chainsaw Massacre: The Beginning,16000000,50517763,6.1,1743,2006-10-05,91,Horror,en,['United States of America'],"Texas Chainsaw Productions, New Line Cinema, Next Entertainment, Platinum Dunes, Vortex/Henkel/Hooper"
9286,Final Destination 3,25000000,118900000,6.108,3809,2006-02-09,93,"Horror, Mystery",en,"['Canada', 'Germany', 'United States of America']","New Line Cinema, Zide-Perry Productions, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG, Hard Eight Pictures, Matinee Pictures, Practical Pictures"
7518,Over the Hedge,80000000,343397247,6.6,4406,2006-05-17,83,"Family, Comedy, Animation",en,['United States of America'],DreamWorks Animation
15255,Undisputed II: Last Man Standing,8000000,1361,7.3,782,2006-04-11,93,"Action, Crime, Thriller",en,['United States of America'],"Nu Image Bulgaria, Millennium Media"
9655,She's the Man,20000000,33900000,6.8,2946,2006-03-17,105,"Comedy, Romance",en,['United States of America'],"Lakeshore Entertainment, DreamWorks Pictures, The Donners' Company"
9353,Nacho Libre,35000000,99300000,6.5,1597,2006-06-16,92,"Comedy, Family, Drama",en,"['Germany', 'United States of America']","Paramount Pictures, Nickelodeon Movies, Black & White Productions, MP Inka"
21705,The Barbie Diaries,0,0,6.4,368,2006-05-17,70,"Family, Animation",en,"['Canada', 'United States of America']","Curious Pictures, Mattel"
1427,Perfume: The Story of a Murderer,60000000,135039924,7.4,4483,2006-09-13,147,"Crime, Fantasy, Drama",en,"['Belgium', 'France', 'Germany', 'Spain', 'United States of America']","Rising Star Productions, VIP Medienfonds 4, Nouvelles Éditions de Films (NEF), Davis Films, Ikiru Films, Constantin Film, MEDIA Programme of the European Union, DreamWorks Pictures, Summit Entertainment, Bernd Eichinger Productions, CNC, Castelao Productions, Eurimages, Atresmedia"
9836,Happy Feet,100000000,384335608,6.19,5027,2006-11-16,108,"Animation, Comedy, Family",en,"['Australia', 'United States of America']","Kennedy Miller Productions, Animal Logic, Village Roadshow Pictures"
2168,2:37,850000,0,6.6,132,2006-05-26,91,Drama,en,['Australia'],"M2 Entertainment, Kojo Pictures"
10010,Brother Bear 2,0,0,6.7,1461,2006-08-17,73,"Adventure, Animation, Family",en,['United States of America'],DisneyToon Studios
1948,Crank,12000000,42900000,6.6,3721,2006-08-31,87,"Action, Thriller, Crime",en,['United States of America'],"Lakeshore Entertainment, RadicalMedia, GreeneStreet Films, Lionsgate"
13002,Barbie in the 12 Dancing Princesses,0,0,7.6,1162,2006-09-19,82,"Animation, Family",en,"['Canada', 'United States of America']","Mainframe Entertainment, Mattel"
7512,Idiocracy,30000000,495303,6.3,2933,2006-09-01,84,"Comedy, Science Fiction, Adventure",en,['United States of America'],"20th Century Fox, Ternion Pictures"
1593,Night at the Museum,110000000,574480841,6.6,10110,2006-12-20,108,"Action, Adventure, Comedy, Family, Fantasy",en,"['United States of America', 'United Kingdom']","1492 Pictures, 21 Laps Entertainment, 20th Century Fox, Ingenious Media, Sun Canada Productions"
3093,Basic Instinct 2,70000000,38629478,5.0,753,2006-03-29,114,"Crime, Mystery, Thriller",en,"['Germany', 'Spain', 'United Kingdom', 'United States of America']","Metro-Goldwyn-Mayer, C2 Pictures, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, KanZaman Productions, Grosvenor Park Media, Intermedia, Summit Entertainment"
7551,Déjà Vu,75000000,180557550,6.9,4714,2006-11-22,126,"Action, Thriller, Science Fiction",en,"['United Kingdom', 'United States of America']","Touchstone Pictures, Jerry Bruckheimer Films, Scott Free Productions"
591,The Da Vinci Code,125000000,767800000,6.727,9207,2006-05-17,149,"Thriller, Mystery",en,['United States of America'],"Imagine Entertainment, Skylark Productions"
36239,Slaughtered Vomit Dolls,100000,0,4.2,101,2006-02-14,71,"Horror, Drama",en,"['Canada', 'United States of America']","Kingdom of Hell Productions, Unearthed Films"
11619,Flushed Away,149000000,178120010,6.3,3742,2006-10-22,84,"Adventure, Animation, Comedy, Family",en,"['United Kingdom', 'United States of America']","DreamWorks Animation, Aardman"
1246,Rocky Balboa,24000000,155900000,6.9,3424,2006-12-20,102,Drama,en,['United States of America'],"Metro-Goldwyn-Mayer, Columbia Pictures, Revolution Studios, Chartoff-Winkler Productions"
1452,Superman Returns,223000000,391081192,5.77,4132,2006-06-28,154,"Science Fiction, Action, Adventure",en,['United States of America'],"DC, Legendary Pictures, Bad Hat Harry Productions, Warner Bros. Pictures, Peters Entertainment"
14174,Lie with Me,2200000,0,5.2,264,2006-02-14,93,Drama,en,['Canada'],"Optix Digital Pictures, Conquering Lion Pictures"
9339,Click,82500000,240685326,6.285,6955,2006-06-23,107,"Comedy, Drama, Fantasy",en,['United States of America'],"Original Film, Revolution Studios, Columbia Pictures, Happy Madison Productions"
9513,Garfield: A Tail of Two Kitties,60000000,141700000,5.6,2162,2006-06-15,82,"Animation, Comedy, Family, Adventure, Drama, Fantasy",en,"['United Kingdom', 'United States of America']","20th Century Fox, Davis Entertainment, Dune Entertainment, Major Studio Partners, Ingenious Media, Ingenious Film Partners"
186,Lucky Number Slevin,27000000,56300000,7.5,4008,2006-02-24,110,"Drama, Thriller, Crime, Mystery",en,"['Canada', 'Germany', 'United Kingdom', 'United States of America']","The Weinstein Company, FilmEngine, Capitol Films, Ascendant Pictures, VIP Medienfonds 4, Lucky Number Slevin Productions Inc., The Complex, Don Carmody Productions"
16237,Teen Titans: Trouble in Tokyo,0,0,7.8,387,2006-09-15,75,"Animation, Action, Science Fiction, TV Movie",en,['United States of America'],"DC, Warner Bros. Animation"
2447,The Nativity Story,35000000,46400000,7.0,213,2006-11-30,101,Drama,en,['United States of America'],"New Line Cinema, Sound for Film, Temple Hill Entertainment"
2486,Eragon,100000000,249300000,5.106,3212,2006-12-14,104,"Fantasy, Action, Adventure, Family",en,"['United Kingdom', 'United States of America', 'Hungary']","Fox 2000 Pictures, Davis Entertainment, Dune Entertainment, Major Studio Partners, Mid Atlantic Films, 20th Century Fox, Ingenious Media"
834,Underworld: Evolution,50000000,111476513,6.584,3958,2006-01-12,106,"Fantasy, Action, Thriller",en,['United States of America'],"Screen Gems, Lakeshore Entertainment"
2295,Clerks II,5000000,26888376,6.9,1312,2006-07-21,97,Comedy,en,['United States of America'],"View Askew Productions, The Weinstein Company, Metro-Goldwyn-Mayer"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000,262552893,6.78,5311,2006-11-01,84,Comedy,en,"['United Kingdom', 'United States of America']","20th Century Fox, Everyman Pictures, Four by Two, Talkback, Channel 4 Television, Dune Entertainment, One America"
9906,The Ant Bully,50000000,55200000,5.7,1351,2006-07-28,88,"Fantasy, Adventure, Animation, Comedy, Family",en,['United States of America'],"DNA Productions, Playtone, Legendary Pictures, Warner Bros. Pictures"
9693,Children of Men,76000000,70595464,7.6,7004,2006-09-22,109,"Drama, Action, Thriller, Science Fiction",en,"['United Kingdom', 'United States of America']","Universal Pictures, Strike Entertainment, Hit & Run Productions"
9948,The Fox and the Hound 2,24000000,0,6.0,646,2006-11-09,69,"Adventure, Animation, Comedy, Family",en,['United States of America'],DisneyToon Studios
15590,The Prince & Me 2: The Royal Wedding,0,0,5.8,235,2006-02-21,96,"Romance, Comedy, Family",en,['United States of America'],"Sobini Films, Capital Arts Entertainment"
2044,The Lake House,40000000,114830111,7.0,2684,2006-06-16,99,"Drama, Mystery, Romance",en,"['South Korea', 'United States of America']",Vertigo Entertainment
17379,Last Holiday,45000000,38399961,7.2,727,2006-01-13,112,"Adventure, Comedy, Drama",en,['United States of America'],"Paramount Pictures, ImageMovers"
1372,Blood Diamond,100000000,171700000,7.5,7493,2006-12-08,143,"Drama, Thriller, Action",en,"['Germany', 'United States of America']","Virtual Studios, Spring Creek Pictures, Bedford Falls Productions, Initial Entertainment Group, Lonely Film Productions GmbH & Co. KG., Warner Bros. Pictures, Liberty Pictures"
18925,Facing the Giants,100000,10307987,7.5,431,2006-09-29,111,Drama,en,['United States of America'],"Carmel Entertainment Group, Destination Films, Provident Films, Samuel Goldwyn Films, Sherwood Pictures, Carmel Entertainment, Kendrick Brothers"
1251,Letters from Iwo Jima,19000000,68673228,7.5,2021,2006-12-09,141,"Action, Drama, War",en,['United States of America'],"Warner Bros. Pictures, DreamWorks Pictures, Malpaso Productions, Amblin Entertainment"
11565,Big Momma's House 2,40000000,138300000,5.8,1565,2006-01-26,99,"Comedy, Crime",en,"['Switzerland', 'United States of America']","Big Lou House Productions, Deep River Productions, Firm Films, Runteldat Entertainment, New Regency Pictures, Epsilon Motion Pictures, Ed Friendly Productions"
7484,Open Season,85000000,197300000,6.2,2709,2006-09-27,86,"Animation, Family, Adventure, Comedy",en,['United States of America'],"Sony Pictures Animation, Columbia Pictures"
326,Snakes on a Plane,33000000,62022014,5.443,1743,2006-08-17,105,"Action, Adventure, Crime, Horror, Thriller",en,['United States of America'],"New Line Cinema, Mutual Film Company, Meradin Zweite Productions, Eyetronics, H2L Media Group"
12096,The Pink Panther,65000000,158851357,5.8,1895,2006-02-10,93,"Comedy, Mystery, Crime, Adventure, Family",en,['United States of America'],"Metro-Goldwyn-Mayer, Columbia Pictures, Robert Simonds Productions"
13285,Barbie Fairytopia: Mermaidia,0,0,6.9,692,2006-03-14,75,"Animation, Family, Adventure, Fantasy",en,"['Canada', 'United States of America']","Mainframe Entertainment, Mattel"
9036,Eight Below,40000000,120455994,7.0,1677,2006-02-17,120,"Adventure, Drama, Family",en,['United States of America'],"Walt Disney Pictures, Spyglass Entertainment, Mandeville Films, Winking Productions, The Kennedy/Marshall Company"
1247,The Good Shepherd,85000000,100266865,6.3,1129,2006-12-11,167,"Drama, Thriller, History",en,['United States of America'],"Universal Pictures, Morgan Creek Entertainment, Tribeca Productions, American Zoetrope"
1887,Marie Antoinette,40000000,60917189,6.7,2681,2006-05-24,123,"Drama, History",en,"['France', 'Japan', 'United States of America']","Pricel, Columbia Pictures, American Zoetrope, TFC, RK Films"
6877,Failure to Launch,50000000,130224158,5.8,1621,2006-03-10,97,"Romance, Comedy",en,['United States of America'],"Failure to Launch Productions, Paramount Pictures, Scott Rudin Productions"
1581,The Holiday,85000000,194168700,7.1,4955,2006-12-08,136,"Comedy, Romance",en,['United States of America'],"Columbia Pictures, Universal Pictures, Relativity Media, Waverly Films, GH One"
1491,The Illusionist,16500000,87892388,7.297,4830,2006-08-18,110,"Fantasy, Drama, Thriller, Romance",en,['United States of America'],"Contagious Entertainment, Michael London Productions, Koppelman-Levien"
10947,High School Musical,4200000,3746,6.558,4537,2006-01-20,98,"Comedy, Drama, Family, Music, Romance, TV Movie",en,['United States of America'],"Salty Pictures, First Street Films"
9035,Slither,15000000,12800000,6.5,1519,2006-03-31,95,"Horror, Science Fiction, Comedy",en,"['Canada', 'United States of America']","Strike Entertainment, Slither Productions, Gold Circle Films, Brightlight Pictures"
4643,The Guardian,10000000,94973540,7.1,1500,2006-09-28,139,"Action, Adventure, Drama",en,['United States of America'],"Touchstone Pictures, Beacon Pictures, Contrafilm, Firm Films, Eyetronics, A School Productions"
388,Inside Man,45000000,186003591,7.4,5706,2006-03-17,129,"Crime, Drama, Thriller",en,['United States of America'],"40 Acres and a Mule Filmworks, Imagine Entertainment, Universal Pictures"
82,Miami Vice,135000000,163800000,6.0,1745,2006-07-27,132,"Action, Crime, Thriller",en,"['Germany', 'United States of America']","Universal Pictures, Forward Pass, Motion Picture ETA Produktionsgesellschaft"
9762,Step Up,12000000,114194847,6.9,3663,2006-08-11,104,"Music, Drama, Romance, Crime",en,['United States of America'],"Eketahuna LLC, Touchstone Pictures, Summit Entertainment, Offspring Entertainment"
503,Poseidon,160000000,181700000,5.8,2112,2006-05-10,98,"Adventure, Action, Drama, Thriller",en,['United States of America'],"Virtual Studios, Radiant Productions, Next Entertainment, Irwin Allen Productions, Synthesis Entertainment, Warner Bros. Pictures"
9766,Gridiron Gang,30000000,41500000,7.0,971,2006-09-15,125,"Crime, Drama",en,['United States of America'],"Columbia Pictures, Original Film, Visual Arts Entertainment, Stanhaven Productions, Relativity Media"
9053,DOA: Dead or Alive,21000000,7600000,5.2,817,2006-09-07,87,"Adventure, Action, Thriller",en,"['Germany', 'United Kingdom', 'United States of America']","Impact Pictures, VIP Medienfonds 4, Mindfire Entertainment"
14620,The Butterfly Effect 2,6000000,0,4.9,890,2006-08-17,95,"Drama, Science Fiction, Thriller",en,['United States of America'],"BenderSpink, New Line Cinema, FilmEngine"
9954,The Covenant,20000000,37597471,5.581,990,2006-09-07,97,"Fantasy, Horror, Adventure, Action",en,['United States of America'],"Screen Gems, Lakeshore Entertainment, Sandstorm Films"
9907,Barnyard,51000000,116500000,5.9,1068,2006-08-04,90,"Animation, Comedy, Family",en,"['Germany', 'United States of America']","O Entertainment, Nickelodeon Movies, Paramount Pictures, Omation, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"
9767,The Break-Up,52000000,205700000,5.9,2634,2006-06-01,106,"Romance, Comedy",en,"['United States of America', 'Netherlands']","Universal Pictures, Mosaic Media Group, Wild West Picture Show Productions, United International Pictures"
14191,Aquamarine,12000000,23006849,6.4,1481,2006-03-03,104,"Fantasy, Romance, Family, Comedy",en,"['Australia', 'United States of America']","Fox 2000 Pictures, Storefront Pictures"
9986,Charlotte's Web,85000000,144000000,6.2,1354,2006-12-07,97,"Comedy, Family, Fantasy",en,"['Germany', 'United States of America']","Paramount Pictures, Kerner Entertainment Company, Nickelodeon Movies"
14784,The Fall,30000000,3669465,7.6,1272,2006-09-09,117,"Adventure, Fantasy, Drama",en,['United States of America'],Googly Films
9718,Talladega Nights: The Ballad of Ricky Bobby,72500000,163000000,6.4,1650,2006-08-04,108,Comedy,en,['United States of America'],"Apatow Productions, Mosaic Media Group"
13767,The Santa Clause 3: The Escape Clause,12000000,84500122,5.5,1052,2006-11-02,97,"Comedy, Family, Adventure",en,['United States of America'],"Walt Disney Pictures, Boxing Cat Films, Outlaw Productions, Santa Frost Productions"
21014,Keeping Up with the Steins,0,0,5.2,41,2006-05-12,90,Comedy,en,['United States of America'],"Miramax, A Road Picture, Winsome Entertainment"
10007,See No Evil,8000000,18700000,5.448,630,2006-05-19,84,"Horror, Thriller",en,['United States of America'],"Lions Gate Films, WWE Studios"
1378,Shortbus,2000000,5557564,6.3,502,2006-10-04,101,"Romance, Drama, Comedy",en,"['Netherlands', 'United States of America']","Fortissimo Films, Process Productions, Q Television, Oscilloscope"
1381,The Fountain,35000000,15304890,6.9,2730,2006-11-22,96,"Drama, Adventure, Science Fiction, Romance",en,['United States of America'],"Regency Enterprises, Protozoa Pictures, New Regency Pictures"
9904,The Wild,80000000,102338515,5.5,1031,2006-04-06,95,"Family, Animation",en,"['Canada', 'United States of America']","Walt Disney Pictures, C.O.R.E. Feature Animation, Contrafilm, Hoytyboy Pictures, Nigel Productions, Sir Zip Studios"
1590,Copying Beethoven,11000000,6191746,6.4,161,2006-09-10,104,Drama,en,"['Germany', 'Hungary', 'United Kingdom', 'United States of America']","Sidney Kimmel Entertainment, Anomaly Entertainment, Copying Beethoven UK Limited, Eurofilm Stúdió, VIP 2 Medienfonds, Mandate International, Metro-Goldwyn-Mayer"
4474,My Super Ex-Girlfriend,0,61108981,5.1,1414,2006-07-20,95,"Comedy, Science Fiction, Romance",en,['United States of America'],"S E Productions Inc., Regency Enterprises, Pariah, New Regency Pictures"
13248,"Bah, Humduck!: A Looney Tunes Christmas",0,0,7.2,128,2006-11-14,46,"Animation, Comedy, Family",en,['United States of America'],Warner Bros. Animation
1440,Little Children,26000000,14821658,7.1,984,2006-10-06,137,"Drama, Romance",en,['United States of America'],"New Line Cinema, Standard Film Company, Bona Fide Productions"
21927,Dark Corners,0,0,4.8,54,2006-05-10,92,"Horror, Thriller",en,['United Kingdom'],"Matador Pictures, Regent Capital, Shoreline Entertainment"
9975,Curious George,50000000,69834815,6.4,496,2006-02-10,87,"Adventure, Animation, Comedy, Family",en,['United States of America'],"Universal Pictures, Imagine Entertainment"
1730,Inland Empire,15000000,4304157,7.0,1060,2006-12-06,180,"Thriller, Mystery, Fantasy, Horror",en,"['France', 'Poland', 'United States of America']","Absurda, StudioCanal, Camerimage Film, Asymmetrical Productions"
11170,We Are Marshall,65000000,43500000,6.9,673,2006-12-12,124,"Drama, History",en,['United States of America'],"Wonderland Sound and Vision, Thunder Road, Legendary Pictures, Warner Bros. Pictures"
21710,Fuck,0,19791,6.4,84,2006-11-10,93,Documentary,en,['United States of America'],"Mudflap Films, Rainstorm Entertainment"
12094,Jackass Number Two,11000000,72778712,6.6,1122,2006-09-22,92,"Action, Comedy, Documentary",en,['United States of America'],"Paramount Pictures, Dickhouse Productions, MTV Films, Lynch Siderow Productions"
806,The Omen,25000000,119975084,5.6,1054,2006-06-06,110,"Horror, Mystery, Thriller",en,"['United Kingdom', 'United States of America']","20th Century Fox, 11:11 Mediaworks, Dune Entertainment"
19323,Superman: Brainiac Attacks,0,0,6.1,135,2006-06-20,75,"Animation, Action, Family, Science Fiction",en,['United States of America'],"DC, Warner Bros. Animation"
9293,John Tucker Must Die,18000000,68844775,6.1,1353,2006-07-27,87,"Comedy, Romance",en,"['Canada', 'United States of America']","John US Productions, Landscape Entertainment, Dune Entertainment, Major Studio Partners, 20th Century Fox"
1975,The Grudge 2,20000000,39143839,5.5,1001,2006-10-12,102,"Horror, Thriller",en,['United States of America'],"Ghost House Pictures, Columbia Pictures, Mandate International"
208478,Destricted,0,0,4.4,66,2006-09-15,116,Drama,en,"['United Kingdom', 'United States of America']",
1125,Dreamgirls,70000000,154937680,6.7,980,2006-12-25,130,"Drama, Music",en,['United States of America'],"DreamWorks Pictures, Paramount Pictures, Laurence Mark Productions"
1852,World Trade Center,65000000,163200000,6.1,1620,2006-08-09,129,"Drama, History, Thriller",en,"['Germany', 'United Kingdom', 'United States of America']","Paramount Pictures, Double Feature Films, Intermedia, Kernos Filmproduktionsgesellschaft & Company, Ixtlan"
624479,Superman II: The Richard Donner Cut,54000000,0,7.4,300,2006-11-02,116,"Science Fiction, Action, Adventure",en,"['United Kingdom', 'United States of America']","Warner Bros. Pictures, DC, Dovemead Films"
10005,Behind Enemy Lines II: Axis of Evil,0,0,4.8,112,2006-10-17,96,"Action, Adventure, Thriller",en,['United States of America'],20th Century Fox
3683,Flags of Our Fathers,90000000,65900000,6.9,1811,2006-10-18,135,"War, Drama, History",en,['United States of America'],"DreamWorks Pictures, Amblin Entertainment, Malpaso Productions, Warner Bros. Pictures"
37725,It's a Boy Girl Thing,15500000,7385434,6.5,1031,2006-07-15,95,"Comedy, Fantasy, Romance",en,"['Canada', 'United States of America', 'United Kingdom']","Icon Entertainment International, Rocket Pictures, Prospero Pictures, Scion Films, Alliance Atlantis"
1164,Babel,25000000,135300000,7.2,3684,2006-10-26,143,Drama,en,"['France', 'Mexico', 'United States of America']","Anonymous Content, Central Films, Zeta Film"
2357,10 Items or Less,0,580527,6.2,240,2006-09-11,81,"Comedy, Drama",en,['United States of America'],"Reveal Entertainment, Revelations Entertainment, Mockingbird Pictures"
37609,The Cheetah Girls 2,0,0,6.3,395,2006-07-31,96,"Family, Comedy, Drama, Music, TV Movie",en,['United States of America'],"BrownHouse Productions, Martin Chase Productions"
10053,When a Stranger Calls,15000000,67062123,5.7,1024,2006-02-03,87,"Horror, Mystery",en,['United States of America'],"Davis Entertainment, Screen Gems"
10067,The Shaggy Dog,50000000,87134280,4.9,553,2006-03-09,98,"Comedy, Family",en,['United States of America'],"Walt Disney Pictures, Mandeville Films, Boxing Cat Films"
7839,Wedding Daze,0,11294016,5.5,346,2006-09-09,90,"Comedy, Romance",en,['United States of America'],"Media 8 Entertainment, GreeneStreet Films, The Pleasure Company Inc., Fugitive Films"
10069,Stay Alive,9000000,27105095,5.8,733,2006-03-24,86,"Horror, Mystery, Thriller",en,['United States of America'],"Spyglass Entertainment, Wonderland Sound and Vision, Hollywood Pictures, Endgame Entertainment"
9530,RV,50000000,87528173,5.9,1652,2006-04-28,99,"Family, Comedy, Romance, Drama",en,"['Germany', 'United Kingdom', 'United States of America']","Columbia Pictures, Relativity Media, Red Wagon Entertainment, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Waverly Films, Intermedia"
10025,Just My Luck,28000000,38159905,6.1,1870,2006-05-12,103,"Comedy, Drama, Family, Fantasy, Romance",en,['United States of America'],"New Regency Pictures, Regency Enterprises, Cheyenne Enterprises, 20th Century Fox"
13205,Bambi II,0,0,6.5,973,2006-01-26,72,"Animation, Drama, Family",en,['United States of America'],DisneyToon Studios
10073,Date Movie,20000000,85749034,4.21,960,2006-02-17,83,"Comedy, Romance",en,"['Switzerland', 'United States of America']","Regency Enterprises, New Regency Pictures, Epsilon Motion Pictures"
8997,Hollow Man II,0,0,4.9,244,2006-05-23,91,"Horror, Thriller, Science Fiction",en,['United States of America'],"Destination Films, Red Wagon Entertainment, Red Wagon Productions"
1969,Bandidas,35000000,18381890,6.0,1074,2006-01-18,93,"Action, Comedy, Western, Crime",en,"['United States of America', 'France', 'Mexico']","A.J.O.Z. Films, Ultra Films, TPS Star, EuropaCorp, Canal+, TF1 Films Production"
7457,Alpha Dog,9500000,32400000,6.7,1346,2006-01-27,122,"Crime, Drama, Thriller",en,"['Germany', 'United Kingdom', 'United States of America']","A-Mark Entertainment, Universal Pictures, Sidney Kimmel Entertainment, Capitol Films, VIP 2 Medienfonds"
14872,The Cutting Edge: Going for the Gold,3000000,0,6.6,152,2006-02-07,98,"Romance, Drama",en,['United States of America'],Brookwell-McNamara Entertainment
21630,Open Window,900000,0,5.1,19,2006-09-01,97,Drama,en,['United States of America'],
34204,Return to Halloweentown,0,0,6.7,590,2006-10-20,88,"Family, Fantasy, Comedy, TV Movie, Action",en,['United States of America'],Just Singer Entertainment
10961,Behind the Mask: The Rise of Leslie Vernon,0,69136,6.4,436,2006-03-16,92,"Comedy, Horror, Thriller",en,['United States of America'],Code Entertainment
16774,Hellboy Animated: Sword of Storms,0,0,6.2,113,2006-10-28,73,"Animation, Fantasy, Action, Thriller, Science Fiction, Horror",en,['United States of America'],"IDT Entertainment, Film Roman"
29293,House of the Dead 2,6000000,0,4.6,117,2006-02-11,95,"Horror, TV Movie",en,['United States of America'],Lions Gate Films
9726,A Good Year,35000000,42064105,6.7,1474,2006-09-09,117,"Comedy, Drama, Romance",en,"['United Kingdom', 'United States of America']","Fox 2000 Pictures, Scott Free Productions, Ingenious Film Partners"
20021,The King,0,0,6.2,60,2006-05-05,105,Drama,en,['United Kingdom'],"ContentFilm, Film4 Productions"
13355,Scooby-Doo! Pirates Ahoy!,0,0,7.5,278,2006-09-19,71,"Fantasy, Animation, Comedy, Family, Mystery, Adventure",en,['United States of America'],"Warner Bros. Animation, Hanna-Barbera Productions"
9973,Air Buddies,9000000,0,5.9,326,2006-12-12,80,"Adventure, Comedy, Family",en,['United States of America'],"Keystone Family Pictures, Key Pix Productions"
9022,All the Boys Love Mandy Lane,750000,1757270,5.553,647,2006-09-09,90,"Horror, Mystery, Thriller",en,['United States of America'],Occupant Films
9969,Deck the Halls,51000000,47231070,5.6,651,2006-11-22,93,"Comedy, Family",en,['United States of America'],"New Regency Pictures, Corduroy Films"
3602,I'll Always Know What You Did Last Summer,0,0,4.2,376,2006-06-24,92,Horror,en,['United States of America'],Screen Gems
9957,The Benchwarmers,0,0,5.9,854,2006-04-07,85,Comedy,en,['United States of America'],"Revolution Studios, Happy Madison Productions"
8998,Friends with Money,6500000,13400000,5.1,570,2006-04-07,88,"Comedy, Drama, Romance",en,['United States of America'],This is that
15314,Mini's First Time,6000000,156318,5.6,117,2006-07-14,91,"Comedy, Crime, Drama",en,['United States of America'],"Bold Films, Trigger Street Productions"
1262,Stranger Than Fiction,30000000,53653224,7.3,2238,2006-09-09,113,"Comedy, Drama, Fantasy, Romance",en,"['United Kingdom', 'United States of America']","Three Strange Angels, Mandate Pictures, Mandate International, Columbia Pictures"
