id,title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language,production_countries,production_companies
531499,The Tax Collector,30000000,942666,5.65,467,2020-08-07,95,"Action, Crime, Drama",en,['United States of America'],"Cross Creek Pictures, Cedar Park Entertainment, Faster Horse Pictures, Kodiak Pictures, RLJE Films"
551804,Freaky,5000000,15100000,6.6,1592,2020-11-12,102,"Comedy, Horror",en,['United States of America'],"Universal Pictures, Blumhouse Productions, Divide / Conquer"
627725,The Banker,0,0,7.645,919,2020-03-06,120,Drama,en,['United States of America'],"Romulus Entertainment, Hyphenate Films, Iam21 Entertainment, Mad Hatter Entertainment"
514847,The Hunt,14000000,10550350,6.646,3121,2020-03-11,90,"Action, Thriller, Horror",en,"['Japan', 'United States of America']","Blumhouse Productions, dentsu, White Rabbit Productions, Universal Pictures"
539885,Ava,0,2987741,5.8,2545,2020-07-02,96,"Action, Thriller, Crime",en,['United States of America'],"Freckle Films, Voltage Pictures, Vertical Entertainment"
547016,The Old Guard,70000000,0,7.144,4099,2020-07-10,125,"Action, Fantasy",en,['United States of America'],"Skydance Media, Denver & Delilah Productions, Marc Evans Productions"
497582,Enola Holmes,21000000,0,7.276,5954,2020-09-23,123,"Adventure, Mystery, Crime",en,['United States of America'],"PCMA Productions, Legendary Pictures"
443791,Underwater,50000000,40882928,6.3,3071,2020-01-08,95,"Horror, Science Fiction, Action, Adventure",en,['United States of America'],"Chernin Entertainment, 20th Century Fox, TSG Entertainment"
618344,Justice League Dark: Apokolips War,0,0,8.222,1447,2020-05-05,90,"Animation, Action, Science Fiction",en,['United States of America'],"Warner Bros. Animation, DC Entertainment"
707886,Feel the Beat,0,0,7.588,1108,2020-06-19,107,"Comedy, Music, Drama",en,"['Canada', 'United States of America']","Resonate Entertainment, Bitter Boy Productions"
703771,Deathstroke: Knights & Dragons - The Movie,0,0,7.0,435,2020-08-04,87,"Animation, Action, Adventure, Science Fiction",en,['United States of America'],"Warner Bros. Animation, Blue Ribbon Content, Berlanti Productions, DC Entertainment"
342470,All the Bright Places,0,0,7.652,2834,2020-02-28,108,"Romance, Drama",en,['United States of America'],"Echo Lake Entertainment, The Mazur Kaplan Company"
514593,You Should Have Left,0,0,6.0,763,2020-06-18,93,"Horror, Thriller",en,['United States of America'],"Blumhouse Productions, Universal Pictures"
850931,From...,0,0,7.5,2,2020-10-22,10,,en,[],
590706,Jiu Jitsu,23000000,99924,4.819,600,2020-11-20,102,"Action, Science Fiction, Fantasy",en,"['Cyprus', 'United States of America']","Acme Rocket Fuel, Green Olive Films, Double Tree Entertainment"
546121,Run,1700000,5184368,7.3,2520,2020-11-20,90,"Thriller, Horror, Drama",en,['United States of America'],Search Party
449756,The Postcard Killings,0,0,6.4,568,2020-03-13,101,"Drama, Thriller",en,"['Germany', 'United Kingdom', 'United States of America']","Kjam Media, Good Films Collective, Hindsight Media, James Patterson Entertainment, Lipsync Productions, Kodak Motion Picture, ZDF, Wild Bunch Germany, Maze Pictures, Capstone Pictures"
385103,Scoob!,90000000,28600000,7.1,1676,2020-07-08,93,"Animation, Comedy, Family, Mystery",en,"['Canada', 'United States of America']","Warner Bros. Pictures Animation, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures"
509635,Alone,0,0,6.3,710,2020-09-10,98,"Thriller, Horror",en,['United States of America'],"Mill House Motion Pictures, Paperclip, With XYZfilms"
552532,Charm City Kings,0,0,7.856,463,2020-01-27,125,Drama,en,['United States of America'],"Overbrook Entertainment, Warner Max, Sony Pictures"
741074,Once Upon a Snowman,0,0,6.94,523,2020-10-23,7,"Animation, Family, Comedy, Fantasy",en,['United States of America'],Walt Disney Animation Studios
656690,The Social Dilemma,0,0,7.5,1566,2020-01-26,94,"Documentary, Drama",en,['United States of America'],"Exposure Labs, Argent Pictures, The Space Program"
677638,We Bare Bears: The Movie,0,0,7.8,805,2020-06-30,69,"Animation, Adventure, Family, Comedy, TV Movie",en,['United States of America'],Cartoon Network Studios
606625,Follow Me,0,3551439,6.28,486,2020-07-03,88,"Horror, Thriller",en,['United States of America'],"Escape Productions, Voltage Pictures"
592656,Brothers by Blood,0,0,5.793,169,2020-09-08,90,Crime,en,"['Belgium', 'France', 'United States of America']","Brookstreet Pictures, Killer Films, GapBusters, RTBF, Vertical Entertainment"
710356,2 Hearts,0,0,7.369,572,2020-10-16,100,"Romance, Drama",en,['United States of America'],Silver Lion Films
570670,The Invisible Man,7000000,144492724,7.111,5661,2020-02-26,124,"Thriller, Science Fiction, Horror",en,"['Australia', 'United States of America']","Blumhouse Productions, Universal Pictures, Goalpost Pictures, Nervous Tick"
542224,Gretel & Hansel,5000000,22304357,6.0,1381,2020-01-30,87,"Fantasy, Horror, Mystery",en,"['Canada', 'Ireland', 'United States of America']","Automatik Entertainment, Bron Studios, Creative Wealth Media Finance, Orion Pictures, Wild Atlantic Pictures"
666750,Dragonheart: Vengeance,0,0,6.838,308,2020-02-04,97,"Fantasy, Action, Adventure",en,['United States of America'],Universal Pictures
429415,Extinction,0,1451864,6.3,671,2020-01-18,96,"Action, Drama, Science Fiction, Thriller",en,['United States of America'],"Good Universe, Mandeville Films"
516632,The Empty Man,16000000,4796993,6.137,794,2020-10-22,137,"Horror, Mystery, Thriller",en,"['South Africa', 'United States of America']","BOOM! Studios, Out of Africa Entertainment, 20th Century Fox"
553604,Honest Thief,0,31220247,6.495,1706,2020-09-03,99,"Thriller, Action, Crime",en,"['United Kingdom', 'United States of America']","The Solution, Dreadnought Films, Zero Gravity Management, Argonaut Entertainment Partners, Honest Thief Productions, Ingenious Media, J Cubed Film Finance, Samuel Marshall Productions, Sprockefeller Pictures, Open Road Films"
721656,"Happy Halloween, Scooby-Doo!",0,0,7.8,232,2020-10-06,77,"Family, Animation, Mystery, Comedy",en,['United States of America'],Warner Bros. Animation
617505,Hubie Halloween,14000000,0,5.926,1592,2020-10-07,103,"Comedy, Mystery, Horror",en,['United States of America'],Happy Madison Productions
628917,An American Pickle,0,0,5.711,483,2020-07-26,89,"Comedy, Drama",en,['United States of America'],"Point Grey Pictures, Gravitational Productions, Warner Max, Sony Pictures"
522241,The Courier,0,26000000,7.059,1107,2020-01-24,112,"Thriller, History, Drama",en,"['United Kingdom', 'United States of America']","SunnyMarch, 42, FilmNation Entertainment"
606679,The High Note,0,0,7.0,442,2020-06-10,113,"Romance, Comedy, Music, Drama",en,"['United Kingdom', 'United States of America']","Working Title Films, Perfect World Pictures, Focus Features, Working Title Films"
560050,Over the Moon,0,0,7.22,1285,2020-10-16,100,"Animation, Adventure, Family, Fantasy",en,"['China', 'United States of America']","Janet Yang Productions, Glen Keane Productions, Pearl Studio"
338762,Bloodshot,42000000,39861118,6.7,4910,2020-03-05,110,"Action, Science Fiction, Adventure",en,"['Canada', 'China', 'Hungary', 'South Africa', 'United States of America']","Cross Creek Pictures, Mimran Schur Pictures, Original Film, The Hideaway Entertainment, Valiant Entertainment, Columbia Pictures, One Race, Bona Film Group, Mid Atlantic Films"
621870,Secret Society of Second Born Royals,0,0,6.7,529,2020-09-25,97,"Action, Adventure, Comedy, Fantasy",en,"['Canada', 'United States of America']","Walt Disney Television, GulfStream Pictures, Maple Plus Productions"
716706,The Swing of Things,0,0,4.8,109,2020-07-02,93,Comedy,en,['United States of America'],"Redwire Pictures, Reflecting Pool Productions, Sprockefeller Pictures"
601844,Becky,0,1045873,6.3,561,2020-07-23,93,"Thriller, Horror, Action",en,['United States of America'],"Yale Productions, BoulderLight Pictures, BondIt, Buffalo 8 Productions, SSS Entertainment, SSS Film Capital"
603119,The Silencing,0,0,6.5,668,2020-07-18,93,"Thriller, Action, Crime",en,"['Canada', 'United States of America']","Anova Pictures, Silencing Canada Productions, Wildling Pictures, Madrona Drive"
499932,The Devil All the Time,0,0,7.2,3279,2020-09-11,138,"Crime, Drama, Thriller",en,['United States of America'],"Nine Stories Productions, BorderLine Films, Bronx Moving Co."
623491,The Babysitter: Killer Queen,0,0,6.4,1611,2020-09-10,101,"Comedy, Horror",en,['United States of America'],"Wonderland Sound and Vision, Boies/Schiller Film Group"
740903,The Unhealer,0,0,6.1,72,2020-10-09,94,"Fantasy, Thriller, Horror",en,['United States of America'],
761053,Gabriel's Inferno: Part III,0,0,8.385,1051,2020-11-19,105,"Romance, Drama",en,['United States of America'],PassionFlix
654028,The Christmas Chronicles: Part Two,0,0,6.5,1003,2020-11-18,112,"Family, Fantasy, Adventure, Comedy",en,['United States of America'],1492 Pictures
555974,Brahms: The Boy II,10000000,20311536,5.9,1219,2020-02-20,86,"Horror, Mystery, Thriller",en,"['Australia', 'Canada', 'China', 'United States of America']","STXfilms, Lakeshore Entertainment"
724475,Ben 10 vs. the Universe: The Movie,0,0,7.5,119,2020-10-02,70,"Animation, Action, Adventure, Science Fiction",en,['United States of America'],Cartoon Network Studios
602211,Fatman,20000000,1651413,5.542,814,2020-10-19,100,"Action, Comedy, Fantasy",en,"['United States of America', 'United Kingdom']","Rough House Pictures, Sprockefeller Pictures, Mammoth Entertainment, Ingenious Media, Windy Hill Pictures, Carte Blanche"
500840,I'm Thinking of Ending Things,0,0,6.6,1900,2020-08-28,135,"Drama, Fantasy, Mystery, Thriller",en,['United States of America'],"Likely Story, Projective Testing Service"
696374,Gabriel's Inferno,0,0,8.416,2408,2020-05-29,122,"Romance, Drama",en,['United States of America'],PassionFlix
448119,Dolittle,175000000,251410631,6.6,3598,2020-01-02,101,"Family, Comedy, Fantasy, Adventure",en,"['China', 'United States of America']","Universal Pictures, Team Downey, Perfect World Pictures, Roth-Kirschenbaum Films"
715123,Books of Blood,0,0,6.329,426,2020-10-07,107,"Horror, Science Fiction",en,['United States of America'],"Fuzzy Door Productions, Touchstone Television"
556574,Hamilton,0,0,8.2,1392,2020-07-03,160,"History, Drama",en,['United States of America'],"RadicalMedia, 5000 Broadway Productions, Nevis Productions, Old 320 Sycamore"
606876,Rifkin’s Festival,0,0,6.1,426,2020-10-01,92,"Comedy, Romance",en,"['Italy', 'Spain', 'United States of America']","The Mediapro Studio, Gravier Productions, Wildside, Perdido Productions"
714375,Fatal Affair,0,0,5.6,284,2020-07-16,89,Thriller,en,['United States of America'],Hybrid
743439,PAW Patrol: Jet to the Rescue,0,1792816,7.034,161,2020-09-10,56,"Animation, Family",en,"['Canada', 'United States of America']",
522444,Black Water: Abyss,0,1117982,5.2,425,2020-07-09,98,"Horror, Action, Adventure",en,"['Australia', 'United States of America']","Altitude Film Sales, Cornerstone Pictures, ProdigyMovies, Filmology Finance"
696002,Paydirt,0,0,5.8,68,2020-08-07,81,"Action, Crime, Thriller",en,['United States of America'],"Ton of Hats, Seskri Produktionz, Octane Entertainment"
568467,Ammonite,0,1396905,6.995,561,2020-11-13,118,"Romance, Drama",en,['United Kingdom'],See-Saw Films
651070,A Fall from Grace,0,0,7.019,914,2020-01-17,120,"Drama, Thriller, Mystery",en,['United States of America'],Tyler Perry Studios
628866,The Return,0,0,6.8,288,2020-09-05,90,"Horror, Science Fiction",en,['Canada'],Strata Studios
625568,Unhinged,33000000,39238300,6.5,2235,2020-07-16,90,"Action, Thriller",en,"['United States of America', 'United Kingdom']","Solstice Studios, Burek Films, Ingenious Media, Altitude Film Entertainment"
716258,Black Box,0,0,6.422,528,2020-10-06,100,"Horror, Science Fiction, Thriller",en,['United States of America'],"Amazon Studios, Blumhouse Television, Black Bar Mitzvah"
618353,Batman: Death in the Family,0,0,7.075,412,2020-10-13,31,"Animation, Action",en,['United States of America'],"Warner Bros. Animation, DC Entertainment"
598133,The F**k-It List,5000000,0,6.054,481,2020-07-01,103,Comedy,en,['United States of America'],"Awesomeness Films, Paramount Pictures"
651571,Breach,0,39328,4.2,636,2020-12-17,92,"Science Fiction, Action, Horror",en,"['Canada', 'United States of America']","308 Enterprises, Almost Never Films, Aloe Entertainment, Screen Media Films, Saban Films"
643882,The Princess Switch: Switched Again,10000000,0,6.9,857,2020-11-19,97,"Family, Romance, Comedy, TV Movie",en,"['United Kingdom', 'United States of America']","Motion Picture Corporation of America, Brad Krevoy Television"
662546,Godmothered,0,0,6.7,598,2020-12-04,113,"Family, Fantasy, Comedy",en,['United States of America'],"Walt Disney Pictures, The Montecito Picture Company, Studio AKA"
635237,Arthur & Merlin: Knights of Camelot,0,0,5.3,123,2020-05-28,91,"Adventure, History, Action",en,['United Kingdom'],"Dagger Films, Picture Perfect"
571384,Come Play,9000000,8119285,6.397,665,2020-10-28,96,"Horror, Mystery, Thriller",en,"['India', 'United States of America']","Focus Features, Amblin Partners, The Picture Company, Reliance Entertainment, Mandate International"
714521,The Big Ugly,0,0,5.174,86,2020-07-24,106,Thriller,en,['United States of America'],4G Vision
582014,Promising Young Woman,10000000,20379604,7.4,3172,2020-12-13,113,"Thriller, Crime, Drama",en,['United States of America'],"LuckyChap Entertainment, FilmNation Entertainment"
595148,Irresistible,0,177418,6.04,426,2020-07-01,101,"Comedy, Drama",en,['United States of America'],"Focus Features, Plan B Entertainment, Busboy Productions"
701121,Children of the Corn,800000,0,5.009,116,2020-10-23,93,"Horror, Thriller",en,['United States of America'],"ANVL Entertainment, Digital Riot Media, 120dB Films, Angel Oak Films"
644090,"Love, Guaranteed",0,0,6.4,637,2020-09-02,91,"Romance, Comedy",en,['United States of America'],
475430,Artemis Fowl,125000000,0,5.588,1628,2020-05-29,94,"Adventure, Fantasy, Science Fiction, Family, Action",en,"['United Kingdom', 'United States of America']","Tribeca Productions, Walt Disney Pictures, TKBC"
606234,Archive,0,243279,6.278,677,2020-08-13,109,"Science Fiction, Drama, Fantasy, Thriller",en,"['United Kingdom', 'Hungary', 'United States of America']","Independent, Hero Squared, Head Gear Films, Metrol Technology, Untapped, Quickfire Films, Lipsync Productions, XYZ Films"
708336,Return of the Tooth Fairy,0,0,6.5,850,2020-06-15,91,Horror,en,['United Kingdom'],"ChampDog Films, Great Movies, High Fliers Films, ITN Distribution"
556984,The Trial of the Chicago 7,35000000,107423,7.702,2989,2020-09-25,130,"Drama, History",en,['United States of America'],"DreamWorks Pictures, Marc Platt Productions"
520946,100% Wolf,0,9750139,6.081,298,2020-06-26,96,"Animation, Family, Fantasy",en,"['Australia', 'Belgium']","Flying Bark Productions, Screen Australia, ScreenWest, ReDefine, Studio 100, Siamese, Create NSW, Lotterywest"
624963,A Babysitter's Guide to Monster Hunting,0,0,6.2,294,2020-10-14,94,"Family, Fantasy, Adventure, Comedy",en,['United States of America'],"The Montecito Picture Company, Walden Media"
474764,The Lodge,0,2679585,6.117,1230,2020-01-16,108,"Horror, Drama, Mystery, Thriller",en,"['United Kingdom', 'United States of America']","FilmNation Entertainment, Hammer Film Productions"
660521,The Mercenary,0,0,6.1,26,2020-01-07,91,Action,en,['United States of America'],War Dog Productions
716819,Spare Parts,0,0,5.1,69,2020-07-14,91,"Horror, Action",en,['Canada'],Raven Banner Entertainment
671583,Upside-Down Magic,0,0,7.135,248,2020-07-31,96,"Fantasy, Family, TV Movie",en,"['Canada', 'United States of America']","Resonate Entertainment, Walt Disney Television"
521034,The Secret Garden,0,889816,6.341,573,2020-07-08,99,"Family, Fantasy, Drama",en,"['France', 'United Kingdom']","Heyday Films, StudioCanal, StudioCanal"
738215,Barbie: Princess Adventure,0,0,7.043,235,2020-09-01,72,"Animation, Music",en,['United States of America'],"Mattel Television, Mattel, Mainframe Studios"
595149,Death of Me,0,41848,4.99,247,2020-10-02,95,"Horror, Mystery",en,"['Thailand', 'United States of America']","Lionsgate, Saban Films, 13 Films, Benetone Films, Dobre Films, Envision Media Arts, Media Finance Capital"
560044,The Willoughbys,0,0,7.1,896,2020-04-22,92,"Animation, Comedy, Family",en,['Canada'],"Bron Animation, Creative Wealth Media Finance, Bron Studios"
601165,Legacy of Lies,4500000,94583,5.6,222,2020-07-28,101,"Thriller, Action",en,"['Georgia', 'Netherlands', 'Poland', 'Ukraine', 'United Kingdom', 'United States of America']","Film Polska Production, Sarke Studio, Legacy Films, Eager Films B.V., 13 Films, Ukrainian State Film Agency, Toy Cinema"
675327,Shadow in the Cloud,0,1054290,5.8,954,2020-12-31,83,"Horror, Action, War",en,"['Luxembourg', 'New Zealand', 'United States of America']","Four Knights Film, Rhea Films, Automatik Entertainment, Endeavor Content, Hercules Film Fund, New Zealand Film Commission"
696822,Bloody Hell,0,28037,6.5,221,2020-10-08,94,"Horror, Comedy",en,"['Australia', 'United States of America']","Eclectik Vision, Heart Sleeve Productions, Entertainment Squad"
713776,If Anything Happens I Love You,0,0,7.691,879,2020-03-07,12,"Drama, Animation",en,['United States of America'],"Gilbert Films, Oh Good Productions, Le Train Train"
597156,The Boys in the Band,0,0,6.8,420,2020-09-30,121,Drama,en,['United States of America'],Ryan Murphy Television
802119,All About Sex,0,0,6.103,34,2020-01-16,75,"Comedy, Drama, Romance",en,['United States of America'],"Salt & Light Films, Warrior Woman Productions, RiverRun Entertainment"
502425,Escape from Pretoria,0,2431995,7.222,1294,2020-03-06,102,"Drama, History, Thriller",en,"['Australia', 'Canada', 'South Africa', 'United Kingdom', 'United States of America']","MEP Capital, Momentum Pictures, Hamilton Entertainment, South Australian Film Corporation, Arclight Films, Particular Crowd, Spier Films, Enriched Media Group, Premiere Picture, Footprint Films, Beagle Pug Films"
595671,Never Rarely Sometimes Always,0,407807,7.2,506,2020-03-13,101,Drama,en,"['United Kingdom', 'United States of America']","BBC Film, Mutressa Movies, PASTEL, Rooftop Films, Cinereach, Tango Entertainment"
560144,Skylines,70000000,170581,5.592,542,2020-10-25,113,"Science Fiction, Action, Thriller",en,"['Lithuania', 'Spain', 'United Arab Emirates', 'United Kingdom', 'United States of America']","Mirabelle Pictures Productions, Artbox, Fasten Films, Media Finance Capital, M45 Productions, Hydraulx, Gifflar Films Limited, Lipsync Productions, XYZ Films, Vertical Entertainment, UAB Cobaltas, Cobalt Films"
547012,Buffaloed,0,29118,6.703,229,2020-02-14,95,"Comedy, Drama",en,['United States of America'],"Lost City, Bold Crayon, Particular Crowd, MXN Entertainment"
791128,Last Sister Class,0,0,5.2,5,2020-05-01,73,"Drama, Romance",ko,"['South Korea', 'United States of America']",
550231,The Secret: Dare to Dream,21000000,3215636,7.3,599,2020-04-16,107,"Drama, Romance",en,['United States of America'],"Savvy Media Holdings, Covert Media, Roadside Attractions, Illumination Productions, Robert Cort Productions, Shine Box Media Group, Tri G"
718867,The Larva Island Movie,0,0,7.2,174,2020-07-23,89,"Animation, Family",en,['South Korea'],TUBAn
604578,Spontaneous,0,0,6.857,524,2020-10-02,102,"Comedy, Horror",en,['United States of America'],"Awesomeness Films, Jurassic Party"
581600,Spenser Confidential,0,0,6.538,2264,2020-03-06,110,"Comedy, Action, Thriller",en,['United States of America'],"Film 44, Original Film, Closest to the Hole Productions, Leverage Entertainment"
713825,Robot Riot,0,0,5.758,95,2020-12-23,85,"Action, Science Fiction",en,['United States of America'],
594530,Lamp Life,0,0,7.1,298,2020-01-31,7,"Animation, Comedy, Family",en,['United States of America'],"Walt Disney Pictures, Pixar"
718100,The Swan Princess: A Royal Wedding,0,0,6.8,32,2020-07-20,83,"Animation, Family, Fantasy",en,['United States of America'],"Sony Wonder, Streetlight Animation, NEST Family Entertainment"
